operational_event_id,site_uid,supplier,roles,country_code,world_region,month_index,operational_event_type,source_driver_types,source_environmental_event_ids,source_transport_flow_uids,capacity_applied,lead_time_multiplier,scrap_multiplier,disruption_index
"ops:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:001:congestion_logistique_outbound","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,T4,US,North America,1,congestion_logistique_outbound,outbound:maritime_cold,,fb5c17d313107693,0.9774,1.058,1.0,0.1944
"ops:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:001:froid_transport_ou_site","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,T4,US,North America,1,froid_transport_ou_site,outbound:maritime_cold,,fb5c17d313107693,0.9774,1.058,1.0,0.1944
"ops:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:001:retard_approvisionnement","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,T4,US,North America,1,retard_approvisionnement,outbound:maritime_cold,,fb5c17d313107693,0.9774,1.058,1.0,0.1944
"ops:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:002:capacite_meteo_degradee","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,T4,US,North America,2,capacite_meteo_degradee,env:storm|outbound:maritime_storm,"dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:002:storm",2e95ce930f05c094|639bfbeb2838c95d,0.9381,1.1334,1.0112,0.4764
"ops:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:002:congestion_logistique_outbound","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,T4,US,North America,2,congestion_logistique_outbound,env:storm|outbound:maritime_storm,"dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:002:storm",2e95ce930f05c094|639bfbeb2838c95d,0.9381,1.1334,1.0112,0.4764
"ops:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:002:maintenance_corrective_meteo","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,T4,US,North America,2,maintenance_corrective_meteo,env:storm|outbound:maritime_storm,"dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:002:storm",2e95ce930f05c094|639bfbeb2838c95d,0.9381,1.1334,1.0112,0.4764
"ops:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:002:retard_approvisionnement","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,T4,US,North America,2,retard_approvisionnement,env:storm|outbound:maritime_storm,"dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:002:storm",2e95ce930f05c094|639bfbeb2838c95d,0.9381,1.1334,1.0112,0.4764
"ops:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:003:capacite_meteo_degradee","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,T4,US,North America,3,capacite_meteo_degradee,outbound:maritime_storm,,2e95ce930f05c094|639bfbeb2838c95d,0.9029,1.2091,1.0,0.7466
"ops:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:003:congestion_logistique_outbound","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,T4,US,North America,3,congestion_logistique_outbound,outbound:maritime_storm,,2e95ce930f05c094|639bfbeb2838c95d,0.9029,1.2091,1.0,0.7466
"ops:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:003:retard_approvisionnement","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,T4,US,North America,3,retard_approvisionnement,outbound:maritime_storm,,2e95ce930f05c094|639bfbeb2838c95d,0.9029,1.2091,1.0,0.7466
"ops:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:004:capacite_meteo_degradee","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,T4,US,North America,4,capacite_meteo_degradee,outbound:maritime_storm,,2e95ce930f05c094|639bfbeb2838c95d,0.9082,1.1976,1.0,0.7058
"ops:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:004:congestion_logistique_outbound","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,T4,US,North America,4,congestion_logistique_outbound,outbound:maritime_storm,,2e95ce930f05c094|639bfbeb2838c95d,0.9082,1.1976,1.0,0.7058
"ops:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:004:retard_approvisionnement","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,T4,US,North America,4,retard_approvisionnement,outbound:maritime_storm,,2e95ce930f05c094|639bfbeb2838c95d,0.9082,1.1976,1.0,0.7058
"ops:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:005:congestion_logistique_outbound","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,T4,US,North America,5,congestion_logistique_outbound,outbound:maritime_storm,,639bfbeb2838c95d,0.9728,1.0585,1.0,0.2091
"ops:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:005:retard_approvisionnement","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,T4,US,North America,5,retard_approvisionnement,outbound:maritime_storm,,639bfbeb2838c95d,0.9728,1.0585,1.0,0.2091
"ops:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:006:capacite_meteo_degradee","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,T4,US,North America,6,capacite_meteo_degradee,outbound:maritime_storm,,fb5c17d313107693,0.9527,1.1019,1.0,0.3599
"ops:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:006:congestion_logistique_outbound","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,T4,US,North America,6,congestion_logistique_outbound,outbound:maritime_storm,,fb5c17d313107693,0.9527,1.1019,1.0,0.3599
"ops:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:006:retard_approvisionnement","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,T4,US,North America,6,retard_approvisionnement,outbound:maritime_storm,,fb5c17d313107693,0.9527,1.1019,1.0,0.3599
"ops:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:007:capacite_appoint","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,T4,US,North America,7,capacite_appoint,outbound:maritime_storm,,fb5c17d313107693,0.8643,1.3002,1.0,0.8678
"ops:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:007:capacite_meteo_degradee","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,T4,US,North America,7,capacite_meteo_degradee,outbound:maritime_storm,,fb5c17d313107693,0.8643,1.3002,1.0,0.8678
"ops:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:007:congestion_logistique_outbound","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,T4,US,North America,7,congestion_logistique_outbound,outbound:maritime_storm,,fb5c17d313107693,0.8643,1.3002,1.0,0.8678
"ops:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:007:retard_approvisionnement","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,T4,US,North America,7,retard_approvisionnement,outbound:maritime_storm,,fb5c17d313107693,0.8643,1.3002,1.0,0.8678
"ops:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:008:capacite_appoint","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,T4,US,North America,8,capacite_appoint,outbound:maritime_hurricane|outbound:maritime_storm,,fb5c17d313107693,0.8499,1.3414,1.0,0.7498
"ops:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:008:capacite_meteo_degradee","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,T4,US,North America,8,capacite_meteo_degradee,outbound:maritime_hurricane|outbound:maritime_storm,,fb5c17d313107693,0.8499,1.3414,1.0,0.7498
"ops:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:008:congestion_logistique_outbound","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,T4,US,North America,8,congestion_logistique_outbound,outbound:maritime_hurricane|outbound:maritime_storm,,fb5c17d313107693,0.8499,1.3414,1.0,0.7498
"ops:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:008:maintenance_corrective_meteo","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,T4,US,North America,8,maintenance_corrective_meteo,outbound:maritime_hurricane|outbound:maritime_storm,,fb5c17d313107693,0.8499,1.3414,1.0,0.7498
"ops:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:008:retard_approvisionnement","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,T4,US,North America,8,retard_approvisionnement,outbound:maritime_hurricane|outbound:maritime_storm,,fb5c17d313107693,0.8499,1.3414,1.0,0.7498
"ops:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:009:capacite_meteo_degradee","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,T4,US,North America,9,capacite_meteo_degradee,outbound:maritime_hurricane|outbound:maritime_storm,,fb5c17d313107693,0.905,1.2284,1.0,0.312
"ops:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:009:congestion_logistique_outbound","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,T4,US,North America,9,congestion_logistique_outbound,outbound:maritime_hurricane|outbound:maritime_storm,,fb5c17d313107693,0.905,1.2284,1.0,0.312
"ops:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:009:maintenance_corrective_meteo","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,T4,US,North America,9,maintenance_corrective_meteo,outbound:maritime_hurricane|outbound:maritime_storm,,fb5c17d313107693,0.905,1.2284,1.0,0.312
"ops:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:009:retard_approvisionnement","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,T4,US,North America,9,retard_approvisionnement,outbound:maritime_hurricane|outbound:maritime_storm,,fb5c17d313107693,0.905,1.2284,1.0,0.312
"ops:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:010:capacite_meteo_degradee","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,T4,US,North America,10,capacite_meteo_degradee,outbound:maritime_hurricane|outbound:maritime_storm,,2e95ce930f05c094|fb5c17d313107693,0.9566,1.1042,1.0,0.2025
"ops:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:010:congestion_logistique_outbound","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,T4,US,North America,10,congestion_logistique_outbound,outbound:maritime_hurricane|outbound:maritime_storm,,2e95ce930f05c094|fb5c17d313107693,0.9566,1.1042,1.0,0.2025
"ops:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:010:maintenance_corrective_meteo","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,T4,US,North America,10,maintenance_corrective_meteo,outbound:maritime_hurricane|outbound:maritime_storm,,2e95ce930f05c094|fb5c17d313107693,0.9566,1.1042,1.0,0.2025
"ops:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:010:retard_approvisionnement","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,T4,US,North America,10,retard_approvisionnement,outbound:maritime_hurricane|outbound:maritime_storm,,2e95ce930f05c094|fb5c17d313107693,0.9566,1.1042,1.0,0.2025
"ops:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412:011:capacite_appoint","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,T4,US,North America,11,capacite_appoint,outbound:maritime_hurricane|outbound:maritime_storm,,2e95ce930f05c094|639bfbeb2838c95d|fb5c17d313107693,0.8612,1.3112,1.0,0.7931
