path_id,record_index,edge,from_role,to_role,from_node_uid,to_node_uid,from_site_uid,to_site_uid,from_name,to_name,from_country_code,to_country_code,distance_km,scenario_distance_km,modes,transport_segment_used,transport_model_status,scenario_id,scenario_status,scenario_source,path_mass_kg,allocated_kg_km
R012-P001,12,T2->T1,T2,T1,"T2:mgr_foamtex_ltd@@mgr_foamtex_ltd@51.7396,-0.9665","T1:ach@@ach@46.5802,0.3404","mgr_foamtex_ltd@@mgr_foamtex_ltd@51.7396,-0.9665","ach@@ach@46.5802,0.3404",MGR Foamtex Ltd,ACH,GB,FR,581.5,581.5,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t2_t1,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.039,22.7
R012-P001,12,T1->OEM,T1,OEM,"T1:ach@@ach@46.5802,0.3404","OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","ach@@ach@46.5802,0.3404","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",ACH,Safran Seats / Safran internal group,FR,FR,275.9,275.9,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t1_oem,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.039,10.8
R013-P001,13,T4->T3,T4,T3,"T4:saarstahl@@saarstahl@49.3594,7.1715","T3:aubert_duval@@aubert_duval@45.7772,3.087","saarstahl@@saarstahl@49.3594,7.1715","aubert_duval@@aubert_duval@45.7772,3.087",Saarstahl,Aubert & Duval,DE,FR,501.0,501.0,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t4_t3,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.027,13.5
R013-P001,13,T3->T2,T3,T2,"T3:aubert_duval@@aubert_duval@45.7772,3.087","T2:sumpar_-_internal_machining/forming_process__tier2_second_transformation@@sumpar_-_internal_machining/forming_process__tier2_second_transformation@49.3892868,1.2085766","aubert_duval@@aubert_duval@45.7772,3.087","sumpar_-_internal_machining/forming_process__tier2_second_transformation@@sumpar_-_internal_machining/forming_process__tier2_second_transformation@49.3892868,1.2085766",Aubert & Duval,SUMPAR - internal machining/forming process,FR,FR,404.3,404.3,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t3_t2,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.027,10.9
R013-P001,13,T2->T1,T2,T1,"T2:sumpar_-_internal_machining/forming_process__tier2_second_transformation@@sumpar_-_internal_machining/forming_process__tier2_second_transformation@49.3892868,1.2085766","T1:sumpar@@sumpar@49.3893,1.2086","sumpar_-_internal_machining/forming_process__tier2_second_transformation@@sumpar_-_internal_machining/forming_process__tier2_second_transformation@49.3892868,1.2085766","sumpar@@sumpar@49.3893,1.2086",SUMPAR - internal machining/forming process,SUMPAR,FR,FR,0.0,0.0,internal,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t2_t1,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.027,0.0
R013-P001,13,T1->OEM,T1,OEM,"T1:sumpar@@sumpar@49.3893,1.2086","OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","sumpar@@sumpar@49.3893,1.2086","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",SUMPAR,Safran Seats / Safran internal group,FR,FR,83.8,83.8,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t1_oem,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.027,2.3
R014-P001,14,T4->T3,T4,T3,"T4:saarstahl__tier4_raw_material@@saarstahl__tier4_raw_material@49.3593951,7.1714727","T3:euralliage_ile_de_france@@euralliage_ile_de_france@48.986,2.449","saarstahl__tier4_raw_material@@saarstahl__tier4_raw_material@49.3593951,7.1714727","euralliage_ile_de_france@@euralliage_ile_de_france@48.986,2.449",Saarstahl,Euralliage Ile de France,DE,FR,345.8,345.8,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t4_t3,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.660743,228.5
R014-P001,14,T3->T2,T3,T2,"T3:euralliage_ile_de_france@@euralliage_ile_de_france@48.986,2.449","T2:sumpar_-_internal_machining/forming_process__tier2_second_transformation@@sumpar_-_internal_machining/forming_process__tier2_second_transformation@49.3892868,1.2085766","euralliage_ile_de_france@@euralliage_ile_de_france@48.986,2.449","sumpar_-_internal_machining/forming_process__tier2_second_transformation@@sumpar_-_internal_machining/forming_process__tier2_second_transformation@49.3892868,1.2085766",Euralliage Ile de France,SUMPAR - internal machining/forming process,FR,FR,100.7,100.7,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t3_t2,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.660743,66.5
R014-P001,14,T2->T1,T2,T1,"T2:sumpar_-_internal_machining/forming_process__tier2_second_transformation@@sumpar_-_internal_machining/forming_process__tier2_second_transformation@49.3892868,1.2085766","T1:sumpar@@sumpar@49.3893,1.2086","sumpar_-_internal_machining/forming_process__tier2_second_transformation@@sumpar_-_internal_machining/forming_process__tier2_second_transformation@49.3892868,1.2085766","sumpar@@sumpar@49.3893,1.2086",SUMPAR - internal machining/forming process,SUMPAR,FR,FR,0.0,0.0,internal,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t2_t1,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.660743,0.0
R014-P001,14,T1->OEM,T1,OEM,"T1:sumpar@@sumpar@49.3893,1.2086","OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","sumpar@@sumpar@49.3893,1.2086","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",SUMPAR,Safran Seats / Safran internal group,FR,FR,83.8,83.8,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t1_oem,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.660743,55.4
R015-P001,15,T4->T3,T4,T3,"T4:saarstahl@@saarstahl@49.3594,7.1715","T3:aubert_duval@@aubert_duval@45.7772,3.087","saarstahl@@saarstahl@49.3594,7.1715","aubert_duval@@aubert_duval@45.7772,3.087",Saarstahl,Aubert & Duval,DE,FR,501.0,501.0,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t4_t3,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.0996449,49.9
R015-P001,15,T3->T2,T3,T2,"T3:aubert_duval@@aubert_duval@45.7772,3.087","T2:schroth_safety_products@@schroth_safety_products@26.18,-80.19","aubert_duval@@aubert_duval@45.7772,3.087","schroth_safety_products@@schroth_safety_products@26.18,-80.19",Aubert & Duval,SCHROTH Safety Products,FR,US,7436.5,7436.5,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t3_t2,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.0996449,741.0
R015-P001,15,T2->T1,T2,T1,"T2:schroth_safety_products@@schroth_safety_products@26.18,-80.19","T1:espace@@espace@44.7776,-0.6475","schroth_safety_products@@schroth_safety_products@26.18,-80.19","espace@@espace@44.7776,-0.6475",SCHROTH Safety Products,ESPACE,US,FR,7201.2,7201.2,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t2_t1,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.0996449,717.6
R015-P001,15,T1->OEM,T1,OEM,"T1:espace@@espace@44.7776,-0.6475","OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","espace@@espace@44.7776,-0.6475","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",ESPACE,Safran Seats / Safran internal group,FR,FR,490.2,490.2,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t1_oem,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.0996449,48.8
R016-P001,16,T4->T3,T4,T3,"T4:saarstahl__tier4_raw_material@@saarstahl__tier4_raw_material@49.3593951,7.1714727","T3:aubert_&_duval__tier3_first_transformation@@aubert_&_duval__tier3_first_transformation@45.9235016,2.8415731","saarstahl__tier4_raw_material@@saarstahl__tier4_raw_material@49.3593951,7.1714727","aubert_&_duval__tier3_first_transformation@@aubert_&_duval__tier3_first_transformation@45.9235016,2.8415731",Saarstahl,Aubert & Duval,DE,FR,501.0,501.0,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t4_t3,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.008,4.0
R016-P001,16,T3->T2,T3,T2,"T3:aubert_&_duval__tier3_first_transformation@@aubert_&_duval__tier3_first_transformation@45.9235016,2.8415731","T2:ets_gattefin_-_internal_machining/forming_process__tier2_second_transformation@@ets_gattefin_-_internal_machining/forming_process__tier2_second_transformation@47.1426393,2.2372016","aubert_&_duval__tier3_first_transformation@@aubert_&_duval__tier3_first_transformation@45.9235016,2.8415731","ets_gattefin_-_internal_machining/forming_process__tier2_second_transformation@@ets_gattefin_-_internal_machining/forming_process__tier2_second_transformation@47.1426393,2.2372016",Aubert & Duval,ETS Gattefin - internal machining/forming process,FR,FR,143.2,143.2,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t3_t2,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.008,1.1
R016-P001,16,T2->T1,T2,T1,"T2:ets_gattefin_-_internal_machining/forming_process__tier2_second_transformation@@ets_gattefin_-_internal_machining/forming_process__tier2_second_transformation@47.1426393,2.2372016","T1:ets_gattefin@@ets_gattefin@47.1426,2.2372","ets_gattefin_-_internal_machining/forming_process__tier2_second_transformation@@ets_gattefin_-_internal_machining/forming_process__tier2_second_transformation@47.1426393,2.2372016","ets_gattefin@@ets_gattefin@47.1426,2.2372",ETS Gattefin - internal machining/forming process,ETS Gattefin,FR,FR,0.0,0.0,internal,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t2_t1,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.008,0.0
R016-P001,16,T1->OEM,T1,OEM,"T1:ets_gattefin@@ets_gattefin@47.1426,2.2372","OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","ets_gattefin@@ets_gattefin@47.1426,2.2372","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",ETS Gattefin,Safran Seats / Safran internal group,FR,FR,186.9,186.9,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t1_oem,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.008,1.5
R017-P001,17,T4->T3,T4,T3,"T4:alcoa@@alcoa@40.4406,-79.9959","T3:amag_austria_metall@@amag_austria_metall@48.2267,13.0357","alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,7635.5,7635.5,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t4_t3,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,2.43,18554.3
R017-P001,17,T3->T2,T3,T2,"T3:amag_austria_metall@@amag_austria_metall@48.2267,13.0357","T2:sumpar_internal_machining_forming_process_tier2_second_transformation@@sumpar_internal_machining_forming_process_tier2_second_transformation@49.3892868,1.2085766","amag_austria_metall@@amag_austria_metall@48.2267,13.0357","sumpar_internal_machining_forming_process_tier2_second_transformation@@sumpar_internal_machining_forming_process_tier2_second_transformation@49.3892868,1.2085766",AMAG Austria Metall,SUMPAR - internal machining/forming process,AT,FR,874.8,874.8,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t3_t2,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,2.43,2125.8
R017-P001,17,T2->T1,T2,T1,"T2:sumpar_internal_machining_forming_process_tier2_second_transformation@@sumpar_internal_machining_forming_process_tier2_second_transformation@49.3892868,1.2085766","T1:sumpar_tier1@@sumpar_tier1@49.3892868,1.2085766","sumpar_internal_machining_forming_process_tier2_second_transformation@@sumpar_internal_machining_forming_process_tier2_second_transformation@49.3892868,1.2085766","sumpar_tier1@@sumpar_tier1@49.3892868,1.2085766",SUMPAR - internal machining/forming process,SUMPAR,FR,FR,0.0,0.0,internal,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t2_t1,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,2.43,0.0
R017-P001,17,T1->OEM,T1,OEM,"T1:sumpar_tier1@@sumpar_tier1@49.3892868,1.2085766","OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","sumpar_tier1@@sumpar_tier1@49.3892868,1.2085766","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",SUMPAR,Safran Seats / Safran internal group,FR,FR,83.8,83.8,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t1_oem,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,2.43,203.6
R018-P001,18,T4->T3,T4,T3,"T4:alcoa@@alcoa@40.4406,-79.9959","T3:amag_austria_metall@@amag_austria_metall@48.2267,13.0357","alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,7635.5,7635.5,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t4_t3,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.1033805,789.4
R018-P001,18,T3->T2,T3,T2,"T3:amag_austria_metall@@amag_austria_metall@48.2267,13.0357","T2:mga_villeneuve_st_lot_internal_machining_forming_process_tier2_second_transformation@@mga_villeneuve_st_lot_internal_machining_forming_process_tier2_second_transformation@44.3974711,0.7316929","amag_austria_metall@@amag_austria_metall@48.2267,13.0357","mga_villeneuve_st_lot_internal_machining_forming_process_tier2_second_transformation@@mga_villeneuve_st_lot_internal_machining_forming_process_tier2_second_transformation@44.3974711,0.7316929",AMAG Austria Metall,MGA Villeneuve St Lot - internal machining/forming process,AT,FR,1035.0,1035.0,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t3_t2,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.1033805,107.0
R018-P001,18,T2->T1,T2,T1,"T2:mga_villeneuve_st_lot_internal_machining_forming_process_tier2_second_transformation@@mga_villeneuve_st_lot_internal_machining_forming_process_tier2_second_transformation@44.3974711,0.7316929","T1:mga_villeneuve_st_lot_tier1@@mga_villeneuve_st_lot_tier1@44.3974711,0.7316929","mga_villeneuve_st_lot_internal_machining_forming_process_tier2_second_transformation@@mga_villeneuve_st_lot_internal_machining_forming_process_tier2_second_transformation@44.3974711,0.7316929","mga_villeneuve_st_lot_tier1@@mga_villeneuve_st_lot_tier1@44.3974711,0.7316929",MGA Villeneuve St Lot - internal machining/forming process,MGA Villeneuve St Lot,FR,FR,0.0,0.0,internal,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t2_t1,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.1033805,0.0
R018-P001,18,T1->OEM,T1,OEM,"T1:mga_villeneuve_st_lot_tier1@@mga_villeneuve_st_lot_tier1@44.3974711,0.7316929","OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","mga_villeneuve_st_lot_tier1@@mga_villeneuve_st_lot_tier1@44.3974711,0.7316929","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",MGA Villeneuve St Lot,Safran Seats / Safran internal group,FR,FR,499.6,499.6,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t1_oem,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.1033805,51.6
R019-P001,19,T4->T3,T4,T3,"T4:alcoa@@alcoa@40.4406,-79.9959","T3:amag_austria_metall@@amag_austria_metall@48.2267,13.0357","alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,7635.5,7635.5,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t4_t3,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,12.333,94168.6
R019-P001,19,T3->T2,T3,T2,"T3:amag_austria_metall@@amag_austria_metall@48.2267,13.0357","T2:sumpar_internal_machining_forming_process_tier2_second_transformation@@sumpar_internal_machining_forming_process_tier2_second_transformation@49.3892868,1.2085766","amag_austria_metall@@amag_austria_metall@48.2267,13.0357","sumpar_internal_machining_forming_process_tier2_second_transformation@@sumpar_internal_machining_forming_process_tier2_second_transformation@49.3892868,1.2085766",AMAG Austria Metall,SUMPAR - internal machining/forming process,AT,FR,874.8,874.8,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t3_t2,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,12.333,10788.9
R019-P001,19,T2->T1,T2,T1,"T2:sumpar_internal_machining_forming_process_tier2_second_transformation@@sumpar_internal_machining_forming_process_tier2_second_transformation@49.3892868,1.2085766","T1:sumpar_tier1@@sumpar_tier1@49.3892868,1.2085766","sumpar_internal_machining_forming_process_tier2_second_transformation@@sumpar_internal_machining_forming_process_tier2_second_transformation@49.3892868,1.2085766","sumpar_tier1@@sumpar_tier1@49.3892868,1.2085766",SUMPAR - internal machining/forming process,SUMPAR,FR,FR,0.0,0.0,internal,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t2_t1,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,12.333,0.0
R019-P001,19,T1->OEM,T1,OEM,"T1:sumpar_tier1@@sumpar_tier1@49.3892868,1.2085766","OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","sumpar_tier1@@sumpar_tier1@49.3892868,1.2085766","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",SUMPAR,Safran Seats / Safran internal group,FR,FR,83.8,83.8,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t1_oem,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,12.333,1033.5
