path_id,record_index,month_index,system,component,family,path_mass_kg,oem_service_level,oem_backlog_kg,path_disruption_index,backup_output_kg,premium_output_kg,classical_kgCO2e,td_dlca_kgCO2e,sdd_kgCO2e,surimpact_kgCO2e
R042-P001,42,94,Support manchette équipée,A5086 - Aluminium,aluminium,0.117,1.0,0.0,0.8285,0.017667,0.0,1.258666,1.284736,1.614122,0.329386
R043-P001,43,94,Support NFC,A5086 - Aluminium,aluminium,0.01,1.0,0.0,0.8285,0.00151,0.0,0.107578,0.109806,0.137959,0.028153
R044-P001,44,94,Renfort tubulaire,A6060 - Aluminium,aluminium,0.404,1.0,0.0,0.7628,0.057084,0.0,4.355917,4.438984,5.420913,0.981929
R045-P001,45,94,Ceinture de sécurité,acier,steel,0.72,1.0,0.0,1.0,0.193248,0.0,2.921032,2.994058,4.430342,1.436285
R046-P001,46,94,Support clamps,acier,steel,1.284,1.0,0.0,1.0,0.344626,0.0,5.209174,5.339403,7.900777,2.561375
R047-P001,47,94,Accoudoir allée,acier,steel,0.7096766,1.0,0.0,1.0,0.190477,0.0,2.87915,2.951129,4.36682,1.415691
R048-P001,48,94,Bumper version porte,acier,steel,0.024,1.0,0.0,1.0,0.006442,0.0,0.097368,0.099802,0.147678,0.047876
R049-P001,49,94,Ens. Stowage latéral,acier,steel,0.0151984,1.0,0.0,1.0,0.004079,0.0,0.06166,0.063201,0.09352,0.030318
R050-P001,50,94,ens. coque,de: aluminium cast part machining + tth compris dans le steel tinplated,steel,0.496,1.0,0.0,0.7628,0.010977,0.0,1.490585,1.519011,1.667137,0.148126
R051-P001,51,94,Ens. Structure fauteuil,35NC6 (nickel-chrome),steel,1.417,1.0,0.0,0.7628,0.049823,0.0,6.096865,6.213133,7.341279,1.128147
R052-P001,52,94,Ens. Palette optimisée,acier,steel,0.58,1.0,0.0,1.0,0.155672,0.0,2.353053,2.41188,3.568887,1.157007
R053-P001,53,94,Ensemble porte,acier,steel,0.0430761,1.0,0.0,1.0,0.011562,0.0,0.174759,0.179128,0.265058,0.08593
R054-P001,54,94,Ens. Structure fauteuil,A2017 - Aluminium,aluminium,12.7611,1.0,0.0,1.0,8.295956,0.0,150.625749,154.391393,295.23358,140.842187
R055-P001,55,94,Ens. Structure fauteuil,A2024 - Aluminium,aluminium,5.659,1.0,0.0,1.0,3.6789,0.0,66.796053,68.465955,130.923418,62.457463
R056-P001,56,94,Ens. Tablette cocktail,acier,steel,1.133,1.0,0.0,1.0,0.304097,0.0,4.596568,4.711482,6.971636,2.260154
R057-P001,57,94,Ens. Tablette repas,acier,steel,0.1165,1.0,0.0,1.0,0.031269,0.0,0.472639,0.484455,0.716854,0.232399
R058-P001,58,94,Habillage sous fauteuil,acier,steel,0.0270916,1.0,0.0,1.0,0.007271,0.0,0.10991,0.112658,0.166701,0.054043
R059-P001,59,94,Manchette équipée,acier,steel,0.0191495,1.0,0.0,1.0,0.00514,0.0,0.077689,0.079632,0.117832,0.0382
R060-P001,60,94,Renfort tubulaire,acier,steel,0.003,1.0,0.0,1.0,0.000805,0.0,0.012171,0.012475,0.01846,0.005985
R061-P001,61,94,Stowage assemblé avec porte,acier,steel,0.0943581,1.0,0.0,1.0,0.025326,0.0,0.38281,0.39238,0.580609,0.188229
R062-P001,62,94,Structure ottoman horizontale,acier,steel,0.0666443,1.0,0.0,1.0,0.017887,0.0,0.270375,0.277135,0.410079,0.132945
R063-P001,63,94,Support écran,acier,steel,0.05736,1.0,0.0,1.0,0.015395,0.0,0.232709,0.238527,0.352951,0.114424
R064-P001,64,94,Support équipé,acier,steel,0.003,1.0,0.0,1.0,0.000805,0.0,0.012171,0.012475,0.01846,0.005985
R065-P001,65,94,Support manchette équipée,acier,steel,0.006,1.0,0.0,1.0,0.00161,0.0,0.024342,0.02495,0.03692,0.011969
R066-P001,66,94,Accoudoir allée,Alu,aluminium,3.0435071,1.0,0.0,0.7628,0.500821,0.0,32.219359,32.833782,41.565486,8.731704
R067-P001,67,94,Ens. Palette optimisée,Alu,aluminium,12.5475707,1.0,0.0,0.7628,1.875536,0.0,132.831852,135.364955,168.75698,33.392025
R068-P001,68,94,Ensemble porte,Alu,aluminium,6.872,1.0,0.0,0.7628,1.027186,0.0,72.748782,74.136101,92.424103,18.288002
R069-P001,69,94,Ens. Structure fauteuil,A5086 - Aluminium,aluminium,0.458,1.0,0.0,0.8285,0.069157,0.0,4.927085,5.029138,6.318529,1.289391
R070-P001,70,94,Manchette acc. Mobile,Alu,aluminium,0.106,1.0,0.0,0.7628,0.015844,0.0,1.122144,1.143543,1.425634,0.282091
R071-P001,71,94,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,3.365,1.0,0.0,0.7628,0.080491,0.0,18.70022,19.056833,20.455471,1.398637
R072-P001,72,94,Ens. Structure fauteuil,acier,steel,1.687,1.0,0.0,1.0,0.452791,0.0,6.84414,7.015244,10.380539,3.365295
R073-P001,73,94,SFCU (Seat Function Control Unit),Clavier,electronics_cots,0.2,1.0,0.0,0.7628,0.067373,0.0,4.678836,4.768061,6.986916,2.218854
R074-P001,74,94,Commande actionnement ECU,Commande actionnement ECU,electronics_cots,0.75,1.0,0.0,0.7628,0.0,0.0,16.966653,17.290207,17.456425,0.166218
R075-P001,75,94,bumper version porte,copolymere lexan fst simapro: extrusion et thermoformage,polymer_plastic,0.151,1.0,0.0,1.0,0.020545,0.0,0.75036,0.769119,1.009899,0.24078
R076-P001,76,94,Manchette acc. Mobile,cuir,textile_leather,0.039,1.0,0.0,0.7628,0.0,0.0,0.244296,0.248955,0.257598,0.008643
R077-P001,77,94,Manchette équipée,cuir,textile_leather,0.06,1.0,0.0,0.7628,0.0,0.0,0.37584,0.383008,0.396305,0.013297
R078-P001,78,94,Ecran - Screen Display (COTS),"Display, liquid crystal, 17 pouces",electronics_cots,1.928,1.0,0.0,0.7628,0.158674,0.0,43.987254,44.826091,50.450864,5.624772
R079-P001,79,94,Accoudoir allée,Ertalon,polymer_plastic,0.01,1.0,0.0,0.7628,0.001091,0.0,0.050978,0.05195,0.0651,0.013149
R080-P001,80,94,Ens. Stowage latéral,Ertalon,polymer_plastic,0.003,1.0,0.0,0.7628,0.000327,0.0,0.015293,0.015585,0.01953,0.003945
R081-P001,81,94,Ens. Structure fauteuil,inox,steel,0.045,1.0,0.0,0.7628,0.006059,0.0,0.19362,0.197312,0.256422,0.05911
R082-P001,82,94,Ensemble porte,Ertalon,polymer_plastic,0.002,1.0,0.0,0.7628,0.000218,0.0,0.010196,0.01039,0.01302,0.00263
R083-P001,83,94,Ens. Tablette repas,Ertalon,polymer_plastic,0.007,1.0,0.0,0.7628,0.000859,0.0,0.035685,0.036365,0.046012,0.009647
R084-P001,84,94,Stowage assemblé avec porte,Ertalon,polymer_plastic,0.02,1.0,0.0,0.7628,0.002181,0.0,0.101956,0.103901,0.130199,0.026298
R085-P001,85,94,Structure ottoman horizontale,Ertalon,polymer_plastic,0.0002725,1.0,0.0,0.7628,3e-05,0.0,0.001389,0.001416,0.001774,0.000358
R086-P001,86,94,Coussin ottoman,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,1.005,1.0,0.0,0.7628,0.0,0.0,6.293266,6.413279,6.636011,0.222732
R087-P001,87,94,Coussin têtière,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.121,1.0,0.0,0.7628,0.0,0.0,0.757697,0.772146,0.798962,0.026817
R088-P001,88,94,Ens. Coussin assise,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.871,1.0,0.0,0.7628,0.0,0.0,5.454164,5.558175,5.751209,0.193035
R089-P001,89,94,Ens.coussin dossier version têtière,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.854,1.0,0.0,0.7628,0.0,0.0,5.347711,5.449691,5.638958,0.189267
R090-P001,90,94,Ens. Coussin dossier,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,1.091,1.0,0.0,0.7628,0.0,0.0,6.831794,6.962077,7.203868,0.241792
R091-P001,91,94,Ens. Stowage latéral,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.016,1.0,0.0,0.7628,0.0,0.0,0.099319,0.101213,0.104759,0.003546
R092-P001,92,94,Manchette acc. Mobile,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.039,1.0,0.0,0.7628,0.0,0.0,0.241072,0.24567,0.254313,0.008643
R093-P001,93,94,Manchette équipée,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.039,1.0,0.0,0.7628,0.0,0.0,0.241072,0.24567,0.254313,0.008643
R094-P001,94,94,Accoudoir allée,inox,steel,0.018054,1.0,0.0,0.7628,0.002431,0.0,0.07768,0.079162,0.102876,0.023715
R095-P001,95,94,Ens. Palette optimisée,inox,steel,0.023743,1.0,0.0,0.7628,0.003197,0.0,0.102158,0.104106,0.135294,0.031188
R096-P001,96,94,Ensemble porte,inox,steel,0.0047592,1.0,0.0,0.7628,0.000641,0.0,0.020477,0.020868,0.027119,0.006251
R097-P001,97,94,Ens. Structure fauteuil,GLO: moulage par injection plastique,polymer_plastic,0.081,1.0,0.0,0.7628,0.008738,0.0,0.508064,0.517753,0.642701,0.124948
R098-P001,98,94,Ens. Tablette cocktail,inox,steel,0.012,1.0,0.0,0.7628,0.001616,0.0,0.051632,0.052617,0.068379,0.015763
R099-P001,99,94,Ens. Tablette repas,inox,steel,0.014,1.0,0.0,0.7628,0.001885,0.0,0.060237,0.061386,0.079776,0.01839
R100-P001,100,94,Ens. Têtière,inox,steel,0.001,1.0,0.0,0.7628,0.000135,0.0,0.004303,0.004385,0.005698,0.001314
R101-P001,101,94,Stowage assemblé avec porte,inox,steel,0.00928,1.0,0.0,0.7628,0.001249,0.0,0.039929,0.04069,0.05288,0.01219
R102-P001,102,94,Support écran,inox,steel,0.014,1.0,0.0,0.7628,0.001885,0.0,0.060237,0.061386,0.079776,0.01839
R103-P001,103,94,Capot NFC,kydex,polymer_plastic,0.069,1.0,0.0,0.8285,0.008113,0.0,0.323063,0.329754,0.428193,0.098439
R104-P001,104,94,Coussin ottoman,kydex,polymer_plastic,0.037,1.0,0.0,0.8285,0.00435,0.0,0.173236,0.176825,0.229611,0.052786
R105-P001,105,94,Ens. Stowage latéral,kydex,polymer_plastic,1.161,1.0,0.0,0.8285,0.136505,0.0,5.435879,5.54847,7.20481,1.65634
R106-P001,106,94,Ensemble porte,kydex,polymer_plastic,1.384,1.0,0.0,0.8285,0.162724,0.0,6.47998,6.614197,8.588679,1.974483
R107-P001,107,94,Ens. Tablette cocktail,kydex,polymer_plastic,0.715,1.0,0.0,0.8285,0.084066,0.0,3.347678,3.417016,4.437071,1.020054
R108-P001,108,94,Ens. Tablette repas,kydex,polymer_plastic,0.059,1.0,0.0,0.8285,0.006937,0.0,0.276242,0.281964,0.366136,0.084172
R109-P001,109,94,Stowage assemblé avec porte,kydex,polymer_plastic,0.226,1.0,0.0,0.8285,0.026572,0.0,1.058147,1.080064,1.402487,0.322423
R110-P001,110,94,Ens. Coque,NIDA - GLO (moulage par injection plastique),polymer_plastic,8.439,1.0,0.0,0.7628,1.787271,0.0,47.887745,48.800964,65.354388,16.553424
R111-P001,111,94,Ceinture de sécurité,nylon,textile_leather,0.18,1.0,0.0,0.7628,0.019417,0.0,1.426366,1.453567,1.794155,0.340588
R112-P001,112,94,Support clamps,nylon,textile_leather,1.284,1.0,0.0,0.7628,0.138511,0.0,10.174747,10.368779,12.798305,2.429526
R113-P001,113,94,Ens. Stowage latéral,nylon,textile_leather,0.016416667,1.0,0.0,0.7628,0.001771,0.0,0.13009,0.132571,0.163634,0.031063
R114-P001,114,94,Ens. Palette optimisée,nylon,textile_leather,0.0021875,1.0,0.0,0.7628,0.000236,0.0,0.017334,0.017665,0.021804,0.004139
R115-P001,115,94,Ensemble porte,nylon,textile_leather,0.0004003,1.0,0.0,0.7628,4.3e-05,0.0,0.003172,0.003233,0.00399,0.000757
R116-P001,116,94,Ens. Structure fixe,35NC6 (nickel-chrome),steel,0.029,1.0,0.0,0.7628,0.000499,0.0,0.089857,0.09157,0.099733,0.008163
R117-P001,117,94,Ens. Tablette cocktail,nylon,textile_leather,0.002,1.0,0.0,0.7628,0.000216,0.0,0.015849,0.016151,0.019935,0.003784
R118-P001,118,94,Ens. Tablette repas,nylon,textile_leather,0.0002,1.0,0.0,0.7628,2.2e-05,0.0,0.001585,0.001615,0.001994,0.000378
R119-P001,119,94,Ens. Têtière,nylon,textile_leather,0.003,1.0,0.0,0.7628,0.000324,0.0,0.023773,0.024226,0.029903,0.005676
R120-P001,120,94,Stowage assemblé avec porte,nylon,textile_leather,0.000375,1.0,0.0,0.7628,4e-05,0.0,0.002972,0.003028,0.003738,0.00071
R121-P001,121,94,Ecran - 00-5136-51 Rev F Seat Power Box 4 (SPB4),"Display, liquid crystal, 17 pouces",electronics_cots,1e-06,1.0,0.0,0.7628,0.0,0.0,0.0,0.0,3e-06,3e-06
R122-P001,122,94,Ens. Structure fixe,acier,steel,1.4326471,1.0,0.0,1.0,0.384522,0.0,5.812233,5.957539,8.815441,2.857902
R123-P001,123,94,Ens. Structure fixe,Alu,aluminium,3.5410117,1.0,0.0,0.7628,0.529289,0.0,37.486072,38.200932,47.624393,9.423462
R124-P001,124,94,Ens. Structure fixe,caoutchouc,polymer_plastic,0.01,1.0,0.0,0.7628,0.001226,0.0,0.042443,0.043252,0.054179,0.010927
R125-P001,125,94,Ens. Palette optimisée,Polychloroprene,polymer_plastic,0.0049932,1.0,0.0,0.7628,0.000133,0.0,0.022309,0.022734,0.02646,0.003726
R126-P001,126,94,Powerbox,powerbox,electronics_cots,1.5,1.0,0.0,0.7628,0.12345,0.0,34.222449,34.875071,39.251191,4.37612
R128-P001,128,94,Ens. Coque,Résine BR623 - composite,adhesive_composite,0.488,1.0,0.0,0.7628,0.050709,0.0,3.864256,3.937947,4.751586,0.813639
R129-P001,129,94,Ens. Tablette repas,Silicone50 shore,rubber_silicone,0.0007,1.0,0.0,0.7628,1.7e-05,0.0,0.003629,0.003698,0.004227,0.000528
R130-P001,130,94,Remote extender unit,télécommande,general,0.07,1.0,0.0,0.7628,0.005992,0.0,0.444833,0.453316,0.556549,0.103233
R131-P001,131,94,Coussin têtière,tissu,textile_leather,0.191,1.0,0.0,0.7628,0.015184,0.0,1.557128,1.586822,1.847811,0.260989
R132-P001,132,94,Ens. Coussin assise,tissu,textile_leather,0.42,1.0,0.0,0.7628,0.03339,0.0,3.424051,3.489347,4.063249,0.573902
R133-P001,133,94,Ens.coussin dossier version têtière,tissu,textile_leather,0.748,1.0,0.0,0.7628,0.059466,0.0,6.098071,6.214361,7.236453,1.022091
R134-P001,134,94,Ens. Coussin dossier,tissu,textile_leather,0.743,1.0,0.0,0.7628,0.059068,0.0,6.057308,6.172821,7.188081,1.015259
R135-P001,135,94,Ens. Tablette cocktail,tissu,textile_leather,0.002,1.0,0.0,0.7628,0.000159,0.0,0.016305,0.016616,0.019349,0.002733
R136-P001,136,94,Ens. Têtière,tissu,textile_leather,0.002,1.0,0.0,0.7628,0.000159,0.0,0.016305,0.016616,0.019349,0.002733
R137-P001,137,94,Padding (rembourrage),ULTRA LEATHER SMOKE,textile_leather,1e-06,1.0,0.0,0.7628,0.0,0.0,0.0,0.0,1e-06,1e-06
R138-P001,138,94,Ens. Structure fixe,inox,steel,0.027,1.0,0.0,0.7628,0.003635,0.0,0.116172,0.118387,0.153853,0.035466
R139-P001,139,94,Ens. Structure fixe,nylon,textile_leather,0.0145416,1.0,0.0,0.7628,0.001569,0.0,0.115231,0.117429,0.144944,0.027515
R140-P001,140,94,Coussin têtière,velcro,textile_leather,0.007,1.0,0.0,0.7628,0.000556,0.0,0.057089,0.058178,0.066629,0.008451
R141-P001,141,94,Ens.coussin dossier version têtière,velcro,textile_leather,0.005,1.0,0.0,0.7628,0.000398,0.0,0.040778,0.041556,0.047592,0.006036
R142-P001,142,94,Ens. Coussin dossier,velcro,textile_leather,0.006,1.0,0.0,0.7628,0.000477,0.0,0.048934,0.049867,0.057111,0.007244
R143-P001,143,94,Manchette équipée,velcro,textile_leather,0.006,1.0,0.0,0.7628,0.000477,0.0,0.048934,0.049867,0.057111,0.007244
R144-P001,144,94,Coussin ottoman,velours,textile_leather,0.034,1.0,0.0,0.7628,0.008308,0.0,0.229997,0.234383,0.316543,0.08216
R145-P001,145,94,Coussin têtière,velours,textile_leather,0.003,1.0,0.0,0.7628,0.000733,0.0,0.020294,0.020681,0.02793,0.007249
R146-P001,146,94,Ens. Coussin assise,velours,textile_leather,0.025,1.0,0.0,0.7628,0.006109,0.0,0.169115,0.17234,0.232752,0.060412
R147-P001,147,94,Ens.coussin dossier version têtière,velours,textile_leather,0.008,1.0,0.0,0.7628,0.001955,0.0,0.054117,0.055149,0.074481,0.019332
R148-P001,148,94,Ens. Coussin dossier,velours,textile_leather,0.022,1.0,0.0,0.7628,0.005376,0.0,0.148822,0.15166,0.204822,0.053163
R149-P001,149,94,Ens. Structure porte,velcro,textile_leather,1e-06,1.0,0.0,0.7628,0.0,0.0,0.0,0.0,1e-06,1e-06
R150-P001,150,94,Habillage sous fauteuil,velours,textile_leather,0.007,1.0,0.0,0.7628,0.00171,0.0,0.047352,0.048255,0.065171,0.016915
R151-P001,151,94,Ens. Structure porte,Z10CNT18,steel,0.0478353,1.0,0.0,0.9037,0.004318,0.0,0.177644,0.181658,0.223697,0.042039
R152-P001,152,94,Manchette équipée,FRMC55:EU28 polyuréthane flexible traité UL,textile_leather,0.039,1.0,0.0,0.7628,0.00828,0.0,0.287642,0.293128,0.382003,0.088875
R153-P001,153,94,Support écran Screen Display (COTS),"Display, liquid crystal, 17 pouces",electronics_cots,0.45,1.0,0.0,0.7628,0.037035,0.0,10.266735,10.462521,11.775357,1.312836
R154-P001,154,94,bumper version porte,de: aluminium cast part machining glo: steel sheet stamping and bending,steel,0.024,1.0,0.0,0.7628,0.000531,0.0,0.072125,0.073501,0.080668,0.007167
R155-P001,155,94,accoudoir allee,de: aluminium cast part machining glo: steel sheet stamping and bending,steel,0.7096766,1.0,0.0,0.7628,0.015706,0.0,2.132729,2.1734,2.385339,0.211939
R158-P001,158,94,Siége,"Tissu, mousse, polyéthylène",textile_leather,1e-06,1.0,0.0,0.7628,0.0,0.0,0.0,0.0,1e-06,1e-06
R159-P001,159,94,Siége,Moulage plastique,polymer_plastic,1e-06,1.0,0.0,0.7628,0.0,0.0,0.0,0.0,1e-06,1e-06
R160-P001,160,94,Siége,"autre (silicium, cuirs synthétique)",textile_leather,1e-06,1.0,0.0,0.7628,0.0,0.0,0.0,0.0,1e-06,1e-06
R161-P001,161,94,Siége,65% aluminium,aluminium,1e-06,1.0,0.0,0.7628,0.0,0.0,0.0,0.0,3e-06,3e-06
R162-P001,162,94,Siége,"16 % Tissu, mousse, polyéthylène",textile_leather,1e-06,1.0,0.0,0.7628,0.0,0.0,0.0,0.0,1e-06,1e-06
R163-P001,163,94,Siége,11% Moulage plastique,polymer_plastic,1e-06,1.0,0.0,0.7628,0.0,0.0,0.0,0.0,2e-06,2e-06
R164-P001,164,94,Siége,"8% autre (silicium, cuirs synthétique)",textile_leather,1e-06,1.0,0.0,0.7628,0.0,0.0,0.0,0.0,1e-06,1e-06
R165-P001,165,94,Siége,"16 % Tissu, mousse",textile_leather,1e-06,1.0,0.0,0.7628,0.0,0.0,0.0,0.0,1e-06,1e-06
R165-P002,165,94,Siége,"16 % Tissu, mousse",textile_leather,1e-06,1.0,0.0,0.7628,0.0,0.0,0.0,0.0,1e-06,1e-06
R166-P001,166,94,siege,titane fibre de carbone,titanium_carbon,1e-06,1.0,0.0,0.7628,0.0,0.0,0.0,0.0,1e-06,1e-06
R166-P002,166,94,siege,titane fibre de carbone,titanium_carbon,1e-06,1.0,0.0,0.7628,0.0,0.0,0.0,0.0,1e-06,1e-06
R167-P001,167,94,Accoudoir allée,A2024 - Aluminium,aluminium,0.18,1.0,0.0,0.7628,0.025434,0.0,1.922477,1.959139,2.396632,0.437493
R168-P001,168,94,Siége,"Tissu, mousse, polyéthylène",textile_leather,1e-06,1.0,0.0,0.7628,0.0,0.0,0.0,0.0,1e-06,1e-06
R169-P001,169,94,Siége,"Tissu, mousse, polyéthylène",textile_leather,1e-06,1.0,0.0,0.7628,0.0,0.0,0.0,0.0,1e-06,1e-06
R170-P001,170,94,Siége,"autre (silicium, cuirs synthétique)",textile_leather,1e-06,1.0,0.0,0.7628,0.0,0.0,0.0,0.0,1e-06,1e-06
R171-P001,171,94,Siége,"autre (silicium, cuirs synthétique)",textile_leather,1e-06,1.0,0.0,0.7628,0.0,0.0,0.0,0.0,1e-06,1e-06
R172-P001,172,94,Siége,Moulage plastique,polymer_plastic,1e-06,1.0,0.0,0.7628,0.0,0.0,0.0,0.0,1e-06,1e-06
R173-P001,173,94,Siége,Moulage plastique,polymer_plastic,1e-06,1.0,0.0,0.7628,0.0,0.0,0.0,0.0,1e-06,1e-06
R001-P001,1,95,Ens. Equipements latéraux,A5086 - Aluminium,aluminium,3.6360048,1.0,0.0,0.7993,0.464241,0.0,39.115515,39.897141,48.060719,8.163578
R002-P001,2,95,Ens. Stowage latéral,"15CDV6 (chrome, molibdene, vanadium)",steel,0.022,1.0,0.0,0.8274,0.0,0.0,0.068167,0.069577,0.082926,0.013349
R003-P001,3,95,Ens. Equipements latéraux,Ertalon par moulage par injection plastique,polymer_plastic,0.0001731,1.0,0.0,0.7993,0.0,0.0,0.000896,0.000914,0.001078,0.000164
R004-P001,4,95,Ensemble porte,FILM DECOR AERFILM - Ep0.33 714g-m2,adhesive_composite,0.392,1.0,0.0,0.757,0.0,0.0,2.922962,2.978279,3.305147,0.326868
R005-P001,5,95,Bumper version porte,alliage Cu,copper,0.006,1.0,0.0,0.5837,0.0,0.0,0.028841,0.029262,0.030409,0.001147
R006-P001,6,95,Ens. Stowage latéral,cuir,textile_leather,0.112,1.0,0.0,0.5837,0.0,0.0,0.701569,0.711807,0.753186,0.04138
R007-P001,7,95,lightning,lightning,electronics_cots,0.8,1.0,0.0,0.5837,0.147231,0.0,18.405761,18.674347,23.587793,4.913446
R008-P001,8,95,Padding (rembourrage),AIRVOLT LAMINAT,general,0.95,1.0,0.0,0.5837,0.066073,0.0,6.862777,6.962922,7.642121,0.679199
R009-P001,9,95,Stowage assemblé avec porte,Silicone,rubber_silicone,0.0007,1.0,0.0,0.655,0.0,0.0,0.003677,0.003737,0.00427,0.000533
R010-P001,10,95,System IFE (In-Flight Entertainment) est un ensemble d'équipements et de logiciels qui permet aux passagers d'occuper leur temps à bord d'un avion.,System IFE boitier ref FJKL1-3K1100-01ATAB,electronics_cots,1.5,1.0,0.0,0.5837,0.443468,0.0,35.340445,35.85615,50.462791,14.60664
R011-P001,11,95,Coussin ottoman,tissu,textile_leather,0.339,1.0,0.0,0.9148,0.073026,0.0,2.763698,2.826904,3.714229,0.887326
R012-P001,12,95,Manchette acc. Mobile,FRMC55:EU28 polyuréthane flexible traité UL,textile_leather,0.039,1.0,0.0,0.7957,0.007485,0.0,0.287642,0.293364,0.384565,0.091201
R013-P001,13,95,Accoudoir allée,30NCD6 (nickel-chrome- molibdene),steel,0.027,1.0,0.0,0.8274,0.0,0.0,0.082855,0.084569,0.096173,0.011604
R014-P001,14,95,Ens. Palette optimisée,35NC6 (nickel-chrome),steel,0.660743,1.0,0.0,0.5837,0.055304,0.0,1.991239,2.020296,2.370576,0.35028
R015-P001,15,95,Ens. Equipements latéraux,acier,steel,0.0996449,1.0,0.0,1.0,0.01383,0.0,0.404258,0.414365,0.566693,0.152328
R016-P001,16,95,Stowage assemblé avec porte,35NC6 (nickel-chrome),steel,0.008,1.0,0.0,0.5837,0.0,0.0,0.024398,0.024754,0.026461,0.001707
R017-P001,17,95,Accoudoir allée,A2017 - Aluminium,aluminium,2.43,1.0,0.0,0.5837,0.31026,0.0,25.953441,26.332166,31.223796,4.89163
R018-P001,18,95,Ens. Stowage latéral,A2017 - Aluminium,aluminium,0.1033805,1.0,0.0,0.5837,0.0132,0.0,1.111294,1.12751,1.335617,0.208107
R019-P001,19,95,Ens. Palette optimisée,A2017 - Aluminium,aluminium,12.333,1.0,0.0,0.5837,1.574664,0.0,131.721722,133.643871,158.470404,24.826533
R020-P001,20,95,Ens. Tablette cocktail,A2017 - Aluminium,aluminium,3.523,1.0,0.0,0.5837,0.505321,0.0,37.870658,38.423286,46.279771,7.856485
R021-P001,21,95,Ens. Tablette repas,A2017 - Aluminium,aluminium,2.125,1.0,0.0,0.5837,0.271318,0.0,22.70736,23.038717,27.316377,4.27766
R022-P001,22,95,Ens. Têtière,A2017 - Aluminium,aluminium,0.4425,1.0,0.0,0.5837,0.056498,0.0,4.728474,4.797474,5.688234,0.89076
R023-P001,23,95,Stowage assemblé avec porte,A2017 - Aluminium,aluminium,3.956,1.0,0.0,0.5837,0.505098,0.0,42.273089,42.889959,50.853453,7.963493
R024-P001,24,95,Support écran,A2017 - Aluminium,aluminium,1.45,1.0,0.0,0.5837,0.185134,0.0,15.494434,15.720536,18.63941,2.918874
R025-P001,25,95,Accoudoir allée,A2024 - Aluminium,aluminium,0.18,1.0,0.0,0.5837,0.022982,0.0,1.922477,1.950531,2.312874,0.362343
R026-P001,26,95,Ens. Tablette cocktail,A2024 - Aluminium,aluminium,0.084,1.0,0.0,0.5837,0.010725,0.0,0.902962,0.916139,1.085232,0.169093
R027-P001,27,95,Ens. Tablette repas,A2024 - Aluminium,aluminium,1.259,1.0,0.0,0.5837,0.160748,0.0,13.453443,13.649762,16.18415,2.534388
R028-P001,28,95,Ens. Têtière,A2024 - Aluminium,aluminium,0.029,1.0,0.0,0.5837,0.003703,0.0,0.309889,0.314411,0.372788,0.058377
R029-P001,29,95,Accoudoir allée,A5086 - Aluminium,aluminium,0.316,1.0,0.0,0.7993,0.040347,0.0,3.399474,3.467404,4.176889,0.709485
R030-P001,30,95,Bumper version porte,A5086 - Aluminium,aluminium,0.024,1.0,0.0,0.7993,0.003064,0.0,0.258188,0.263347,0.317232,0.053885
R031-P001,31,95,Ens. Stowage latéral,A5086 - Aluminium,aluminium,0.216,1.0,0.0,0.7993,0.027579,0.0,2.323691,2.370124,2.855088,0.484964
R032-P001,32,95,ens. equipements lateraux,"velours eu28: polyurethane flexible foam, with flame retardant eu28: pa6.6 fibres",textile_leather,0.008,1.0,0.0,0.7993,0.000875,0.0,0.060537,0.061747,0.073477,0.01173
R033-P001,33,95,Ens. Structure fauteuil,4140 (acier),steel,0.002,1.0,0.0,1.0,0.000744,0.0,0.008605,0.00882,0.013858,0.005038
R034-P001,34,95,Habillage sous fauteuil,A5086 - Aluminium,aluminium,1.03,1.0,0.0,0.7993,0.131509,0.0,11.080563,11.30198,13.614542,2.312562
R035-P001,35,95,Manchette acc. Mobile,A5086 - Aluminium,aluminium,0.105,1.0,0.0,0.7993,0.013406,0.0,1.129572,1.152144,1.38789,0.235747
