capacity_node::M-1430,capacity_node::M-1810,capacity_node::SDC-1450,case_id,case_input,case_output_dir,demand_item::item:268091,demand_item::item:268967,edge_src_lead_time::SDC-1450,edge_src_lead_time::SDC-VD0500655A,edge_src_lead_time::SDC-VD0505677A,edge_src_lead_time::SDC-VD0508918A,edge_src_lead_time::SDC-VD0514881A,edge_src_lead_time::SDC-VD0518684A,edge_src_lead_time::SDC-VD0519670A,edge_src_lead_time::SDC-VD0520115A,edge_src_lead_time::SDC-VD0520132A,edge_src_lead_time::SDC-VD0525412A,edge_src_lead_time::SDC-VD0901566A,edge_src_lead_time::SDC-VD0910216A,edge_src_lead_time::SDC-VD0914320A,edge_src_lead_time::SDC-VD0914360C,edge_src_lead_time::SDC-VD0914690A,edge_src_lead_time::SDC-VD0949099A,edge_src_lead_time::SDC-VD0951020A,edge_src_lead_time::SDC-VD0960508A,edge_src_lead_time::SDC-VD0964290A,edge_src_lead_time::SDC-VD0972460A,edge_src_lead_time::SDC-VD0975221A,edge_src_lead_time::SDC-VD0989480A,edge_src_lead_time::SDC-VD0990780A,edge_src_lead_time::SDC-VD0993480A,edge_src_lead_time::SDC-VD1091642A,edge_src_lead_time::SDC-VD1095770A,edge_src_lead_time::SDC-VD1096202A,edge_src_reliability::SDC-1450,edge_src_reliability::SDC-VD0500655A,edge_src_reliability::SDC-VD0505677A,edge_src_reliability::SDC-VD0508918A,edge_src_reliability::SDC-VD0514881A,edge_src_reliability::SDC-VD0518684A,edge_src_reliability::SDC-VD0519670A,edge_src_reliability::SDC-VD0520115A,edge_src_reliability::SDC-VD0520132A,edge_src_reliability::SDC-VD0525412A,edge_src_reliability::SDC-VD0901566A,edge_src_reliability::SDC-VD0910216A,edge_src_reliability::SDC-VD0914320A,edge_src_reliability::SDC-VD0914360C,edge_src_reliability::SDC-VD0914690A,edge_src_reliability::SDC-VD0949099A,edge_src_reliability::SDC-VD0951020A,edge_src_reliability::SDC-VD0960508A,edge_src_reliability::SDC-VD0964290A,edge_src_reliability::SDC-VD0972460A,edge_src_reliability::SDC-VD0975221A,edge_src_reliability::SDC-VD0989480A,edge_src_reliability::SDC-VD0990780A,edge_src_reliability::SDC-VD0993480A,edge_src_reliability::SDC-VD1091642A,edge_src_reliability::SDC-VD1095770A,edge_src_reliability::SDC-VD1096202A,error,factor::capacity_scale,factor::demand_scale,factor::lead_time_scale,factor::production_stock_scale,factor::safety_stock_days_scale,factor::supplier_capacity_scale,factor::supplier_reliability_scale,factor::supplier_stock_scale,factor::transport_cost_scale,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_inventory_risk,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::cost_share_warehouse_operating,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_estimated_source_ordered_qty,kpi::total_estimated_source_rejected_qty,kpi::total_estimated_source_replenished_qty,kpi::total_explicit_initialization_pipeline_qty,kpi::total_explicit_initialization_stock_qty,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_inventory_cost_legacy_raw_holding,kpi::total_inventory_risk_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,kpi::total_warehouse_operating_cost,level,parameter,status,supplier_capacity_node::SDC-1450,supplier_capacity_node::SDC-VD0500655A,supplier_capacity_node::SDC-VD0505677A,supplier_capacity_node::SDC-VD0508918A,supplier_capacity_node::SDC-VD0514881A,supplier_capacity_node::SDC-VD0518684A,supplier_capacity_node::SDC-VD0519670A,supplier_capacity_node::SDC-VD0520115A,supplier_capacity_node::SDC-VD0520132A,supplier_capacity_node::SDC-VD0525412A,supplier_capacity_node::SDC-VD0901566A,supplier_capacity_node::SDC-VD0910216A,supplier_capacity_node::SDC-VD0914320A,supplier_capacity_node::SDC-VD0914360C,supplier_capacity_node::SDC-VD0914690A,supplier_capacity_node::SDC-VD0949099A,supplier_capacity_node::SDC-VD0951020A,supplier_capacity_node::SDC-VD0960508A,supplier_capacity_node::SDC-VD0964290A,supplier_capacity_node::SDC-VD0972460A,supplier_capacity_node::SDC-VD0975221A,supplier_capacity_node::SDC-VD0989480A,supplier_capacity_node::SDC-VD0990780A,supplier_capacity_node::SDC-VD0993480A,supplier_capacity_node::SDC-VD1091642A,supplier_capacity_node::SDC-VD1095770A,supplier_capacity_node::SDC-VD1096202A,supplier_node::SDC-1450,supplier_node::SDC-VD0500655A,supplier_node::SDC-VD0505677A,supplier_node::SDC-VD0508918A,supplier_node::SDC-VD0514881A,supplier_node::SDC-VD0518684A,supplier_node::SDC-VD0519670A,supplier_node::SDC-VD0520115A,supplier_node::SDC-VD0520132A,supplier_node::SDC-VD0525412A,supplier_node::SDC-VD0901566A,supplier_node::SDC-VD0910216A,supplier_node::SDC-VD0914320A,supplier_node::SDC-VD0914360C,supplier_node::SDC-VD0914690A,supplier_node::SDC-VD0949099A,supplier_node::SDC-VD0951020A,supplier_node::SDC-VD0960508A,supplier_node::SDC-VD0964290A,supplier_node::SDC-VD0972460A,supplier_node::SDC-VD0975221A,supplier_node::SDC-VD0989480A,supplier_node::SDC-VD0990780A,supplier_node::SDC-VD0993480A,supplier_node::SDC-VD1091642A,supplier_node::SDC-VD1095770A,supplier_node::SDC-VD1096202A,value
,,,supplier_lead_time_node_SDC-VD0518684A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0518684A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0518684A_low\simulation_output,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040293.5606,0.329708,0.188404,0.000475,0.057503,0.42391,645.17,5036939.828,0.962921,4382588.7685,9721335.9375,17400.0,35464.3329,0.0,561131.3657,4743552.9413,794048.5399,0.0,0.0,0.0,0.0,0.0,3205199.8786,9157713.9389,1831542.7878,9716720.401,0.0,70844.6287,4615.5366,16754.83,169075.7763,0.0,559006.4621,0.0,4120971.2725,low,edge_src_lead_time_scale::SDC-VD0518684A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
,,,supplier_lead_time_node_SDC-VD0518684A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0518684A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0518684A_high\simulation_output,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040456.4834,0.329706,0.188404,0.000486,0.057497,0.423908,648.153,5036924.2006,0.96275,4382373.0078,9721413.5853,17400.0,35463.7005,0.0,561131.3657,4743557.5697,794048.5399,0.0,0.0,0.0,0.0,0.0,3205210.1483,9157743.281,1831548.6562,9716693.3932,0.0,70812.8965,4720.1921,16751.847,169062.6488,0.0,558950.1123,0.0,4120984.4764,high,edge_src_lead_time_scale::SDC-VD0518684A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,supplier_lead_time_node_SDC-VD0519670A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0519670A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0519670A_low\simulation_output,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040221.1911,0.329707,0.188404,0.000483,0.057496,0.42391,648.153,5036678.2441,0.96275,4382366.7086,9721232.8694,17400.0,35463.7005,0.0,560887.08,4743310.7628,794048.5399,0.0,0.0,0.0,0.0,0.0,3205162.6527,9157607.5792,1831521.5158,9716536.5703,0.0,70812.8965,4696.2991,16751.847,169058.0204,0.0,558928.9911,0.0,4120923.4106,low,edge_src_lead_time_scale::SDC-VD0519670A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
,,,supplier_lead_time_node_SDC-VD0519670A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0519670A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0519670A_high\simulation_output,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4041926.6088,0.32971,0.188406,0.000482,0.057489,0.423913,648.153,5038435.5744,0.96275,4382366.4489,9722207.5879,17400.0,35463.7005,0.0,562642.7943,4745068.5964,794048.5399,0.0,0.0,0.0,0.0,0.0,3205507.6494,9158593.284,1831718.6568,9717517.6925,0.0,70812.8965,4689.8954,16751.847,169056.1446,0.0,558924.4085,0.0,4121366.9778,high,edge_src_lead_time_scale::SDC-VD0519670A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,supplier_lead_time_node_SDC-VD0520115A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0520115A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0520115A_low\simulation_output,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040167.6145,0.329702,0.188401,0.000483,0.05751,0.423903,645.17,5036800.9108,0.962921,4382664.0176,9721465.3924,17400.0,35464.3329,0.0,560935.9372,4743340.8289,794048.5399,0.0,0.0,0.0,0.0,0.0,3205189.2014,9157683.4327,1831536.6865,9716765.3955,0.0,70844.3903,4699.9969,16754.83,169094.2775,0.0,559081.9629,0.0,4120957.5447,low,edge_src_lead_time_scale::SDC-VD0520115A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
,,,supplier_lead_time_node_SDC-VD0520115A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0520115A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0520115A_high\simulation_output,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040458.421,0.329708,0.188405,0.000483,0.057495,0.42391,648.153,5036926.888,0.96275,4382369.4468,9721360.6377,17400.0,35463.7005,0.0,561131.3657,4743560.0475,794048.5399,0.0,0.0,0.0,0.0,0.0,3205210.6925,9157744.8357,1831548.9671,9716669.8691,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120985.1761,high,edge_src_lead_time_scale::SDC-VD0520115A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,supplier_lead_time_node_SDC-VD0520132A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0520132A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0520132A_low\simulation_output,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4041078.975,0.329709,0.188405,0.000482,0.057491,0.423912,648.153,5037434.2196,0.96275,4382132.0976,9721911.5055,17400.0,35463.7005,0.0,561876.0466,4744034.6885,794048.5399,0.0,0.0,0.0,0.0,0.0,3205403.4962,9158295.7034,1831659.1407,9717220.7369,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4121233.0665,low,edge_src_lead_time_scale::SDC-VD0520132A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
,,,supplier_lead_time_node_SDC-VD0520132A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0520132A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0520132A_high\simulation_output,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040461.5253,0.329708,0.188405,0.000483,0.057495,0.42391,648.153,5036944.1085,0.96275,4382386.6674,9721364.525,17400.0,35463.7005,0.0,561131.3657,4743606.1288,794048.5399,0.0,0.0,0.0,0.0,0.0,3205212.053,9157748.7229,1831549.7446,9716673.7564,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120986.9253,high,edge_src_lead_time_scale::SDC-VD0520132A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,supplier_lead_time_node_SDC-VD0525412A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0525412A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0525412A_low\simulation_output,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4037224.8085,0.329642,0.188367,0.0005,0.057666,0.423825,648.153,5032359.5768,0.96275,4377802.137,9723197.6283,17400.0,35170.4334,0.0,561768.8942,4739011.4209,794048.5399,0.0,0.0,0.0,0.0,0.0,3205173.0754,9157637.3582,1831527.4716,9718332.6805,0.0,70812.8952,4864.9478,16751.847,169693.9288,0.0,560695.3223,0.0,4120936.8112,low,edge_src_lead_time_scale::SDC-VD0525412A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
,,,supplier_lead_time_node_SDC-VD0525412A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0525412A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0525412A_high\simulation_output,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040969.3825,0.329708,0.188405,0.000483,0.057494,0.42391,648.153,5037551.3085,0.96275,4382993.8674,9721387.789,17400.0,35463.7005,0.0,561131.3657,4744556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205220.1954,9157771.9869,1831554.3974,9716697.0203,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120997.3941,high,edge_src_lead_time_scale::SDC-VD0525412A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,supplier_lead_time_node_SDC-VD0901566A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0901566A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0901566A_low\simulation_output,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4035913.6748,0.329708,0.188404,0.000483,0.057495,0.42391,648.153,5030737.8426,0.96275,4376180.4015,9721231.3948,17400.0,35463.7005,0.0,561131.3657,4737156.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205165.4575,9157615.5928,1831523.1186,9716540.6262,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120927.0168,low,edge_src_lead_time_scale::SDC-VD0901566A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
,,,supplier_lead_time_node_SDC-VD0901566A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0901566A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0901566A_high\simulation_output,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4041042.8204,0.329708,0.188405,0.000483,0.057494,0.42391,648.153,5037829.4051,0.96275,4383271.964,9721376.3548,17400.0,35463.7005,0.0,561131.3657,4744756.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205216.1934,9157760.5527,1831552.1105,9716685.5861,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120992.2487,high,edge_src_lead_time_scale::SDC-VD0901566A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,supplier_lead_time_node_SDC-VD0910216A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0910216A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0910216A_low\simulation_output,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4039879.2731,0.329698,0.188399,0.00049,0.057516,0.423897,645.17,5036542.1874,0.962921,4382543.4161,9721452.717,17400.0,35464.3329,0.0,560813.7943,4743220.7174,794048.5399,0.0,0.0,0.0,0.0,0.0,3205141.6943,9157547.6981,1831509.5396,9716690.7778,0.0,70844.6209,4761.9392,16754.83,169110.4852,0.0,559143.0797,0.0,4120896.4642,low,edge_src_lead_time_scale::SDC-VD0910216A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
,,,supplier_lead_time_node_SDC-VD0910216A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0910216A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0910216A_high\simulation_output,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040095.1407,0.329709,0.188405,0.000482,0.057494,0.423911,648.153,5036952.9563,0.96275,4382393.7195,9721342.9859,17400.0,35463.7005,0.0,561131.3657,4743559.888,794048.5399,0.0,0.0,0.0,0.0,0.0,3205210.5479,9157744.4227,1831548.8845,9716662.0371,0.0,70812.8976,4680.9488,16751.847,169054.6059,0.0,558917.6144,0.0,4120984.9902,high,edge_src_lead_time_scale::SDC-VD0910216A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,supplier_lead_time_node_SDC-VD0914320A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0914320A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0914320A_low\simulation_output,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4039827.7927,0.329705,0.188403,0.000483,0.057504,0.423906,648.153,5036744.7624,0.96275,4382431.7143,9719775.8567,17400.0,35463.7005,0.0,560887.08,4743312.4818,794048.5399,0.0,0.0,0.0,0.0,0.0,3204654.8095,9156156.5985,1831231.3197,9715081.9556,0.0,70812.8972,4693.9011,16751.847,169056.5084,0.0,558925.3571,0.0,4120270.4693,low,edge_src_lead_time_scale::SDC-VD0914320A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
,,,supplier_lead_time_node_SDC-VD0914320A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0914320A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0914320A_high\simulation_output,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040527.4491,0.329703,0.188402,0.000483,0.057508,0.423904,645.17,5037124.775,0.962921,4382767.8422,9721671.9461,17400.0,35464.3329,0.0,561155.1619,4743581.3211,794048.5399,0.0,0.0,0.0,0.0,0.0,3205268.4523,9157909.8638,1831581.9728,9716980.9844,0.0,70842.7948,4690.9617,16754.83,169091.8815,0.0,559071.1206,0.0,4121059.4387,high,edge_src_lead_time_scale::SDC-VD0914320A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,supplier_lead_time_node_SDC-VD0914360C_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0914360C_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0914360C_low\simulation_output,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4038422.1242,0.329615,0.188351,0.000501,0.057742,0.423791,648.153,5034078.4415,0.96275,4379758.7152,9724029.4649,17400.0,35104.3329,0.0,561971.1996,4740957.3417,794048.5399,0.0,0.0,0.0,0.0,0.0,3205185.2344,9157672.0984,1831534.4197,9719156.6238,0.0,70823.8989,4872.8411,16751.847,169929.3817,0.0,561484.5254,0.0,4120952.4443,low,edge_src_lead_time_scale::SDC-VD0914360C,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
,,,supplier_lead_time_node_SDC-VD0914360C_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0914360C_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0914360C_high\simulation_output,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040848.8267,0.329708,0.188405,0.000483,0.057494,0.42391,648.153,5037409.5188,0.96275,4382852.0776,9721376.7096,17400.0,35463.7005,0.0,561131.3657,4744256.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205216.3176,9157760.9075,1831552.1815,9716685.9409,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120992.4084,high,edge_src_lead_time_scale::SDC-VD0914360C,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,supplier_lead_time_node_SDC-VD0914690A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0914690A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0914690A_low\simulation_output,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3955447.6181,0.335519,0.191725,0.000415,0.040958,0.431382,2821.8741,5041855.1895,0.837823,4225934.5866,9553904.88,17400.0,37320.4158,0.0,544280.2253,4610050.2005,794048.5399,0.0,0.0,0.0,0.0,0.0,3205521.0055,9158631.4442,1831726.2888,9549939.3352,0.0,47702.0174,3965.5447,14578.1259,126695.4507,0.0,391307.891,0.0,4121384.1499,low,edge_src_lead_time_scale::SDC-VD0914690A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
,,,supplier_lead_time_node_SDC-VD0914690A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0914690A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD0914690A_high\simulation_output,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4054529.258,0.328946,0.187969,0.000491,0.059664,0.42293,319.886,5036054.3327,0.981616,4405908.143,9743769.6003,17400.0,35353.2931,0.0,562906.0135,4763545.163,794048.5399,0.0,0.0,0.0,0.0,0.0,3205171.4118,9157632.6051,1831526.521,9738986.1031,0.0,74310.4238,4783.4972,17080.114,174668.5136,0.0,581353.498,0.0,4120934.6723,high,edge_src_lead_time_scale::SDC-VD0914690A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
