capacity_node::M-1430,capacity_node::M-1810,capacity_node::SDC-1450,demand_item::item:268091,demand_item::item:268967,error,factor::capacity_scale,factor::demand_scale,factor::external_procurement_cost_multiplier_scale,factor::external_procurement_daily_cap_days_scale,factor::external_procurement_lead_days_scale,factor::external_procurement_transport_cost_scale,factor::fg_target_days_scale,factor::holding_cost_scale,factor::lead_time_scale,factor::production_gap_gain_scale,factor::production_smoothing_scale,factor::production_stock_scale,factor::purchase_cost_floor_scale,factor::review_period_scale,factor::safety_stock_days_scale,factor::supplier_reliability_scale,factor::supplier_stock_scale,factor::transport_cost_scale,is_baseline,is_corner_case,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,run_id,status
1.106748,0.87492,0.819224,1.04068,1.058036,,1.0865,0.786826,1.098498,1.394243,1.044014,0.938269,1.866458,1.371634,0.765434,1.039359,1.235873,1.464125,0.823195,2.0,1.164714,0.940894,1.513236,1.153712,False,False,741312.2275,0.982161,0.001595,0.016244,459.7009,725140.8734,0.625703,9993.3315,1229054.0913,1228.1725,30243.3435,37889.383,37889.383,21.5981,2728.7756,1207129.5677,1227093.8759,748409.8047,2772.868,1960.2154,768.4715,35393.3104,19964.3082,2223.3716,full_run_0294,ok
0.889365,0.963144,0.994919,0.900059,1.236157,,0.988109,1.209829,1.314887,0.905418,1.387667,1.1349,1.715522,0.906527,1.122325,1.479466,1.220962,0.767505,1.099088,2.0,0.965696,0.773245,1.498906,0.954998,False,False,1123521.0361,0.98717,0.002043,0.010787,1347.4003,1108167.4629,0.299028,8648.355,1233054.2683,1922.1892,28673.0098,36704.4292,36704.4292,120236.5381,3288.3468,1217234.2183,1230534.8735,1138308.6325,2447.7875,2519.3949,574.7889,27878.2457,13300.6551,8175.3281,full_run_0295,ok
1.038773,1.059163,1.075873,0.95614,1.095622,,1.236992,0.923189,1.488647,1.584644,1.036642,1.285286,1.505147,1.138979,1.0932,1.28469,0.678546,0.884207,1.134508,2.0,1.462418,0.930391,1.71282,1.120832,False,False,1535395.542,0.987697,0.001483,0.01082,675.7608,1515867.0439,0.520324,8989.5595,2112994.5517,1408.7846,36040.6448,44915.3303,44915.3303,0.0,4695.1572,2086997.3821,2109859.9861,1548708.8254,2457.4354,3134.5656,733.0237,40302.8515,22862.604,3015.3357,full_run_0296,ok
1.12236,0.994504,1.113366,1.223798,0.904153,,0.935813,1.091084,1.219044,1.089469,2.207543,1.664639,0.736999,0.917768,1.288555,0.937975,1.287535,1.079489,0.908837,3.0,1.17282,0.955209,1.483046,1.151953,False,False,1209637.9432,0.986177,0.001412,0.012411,932.0188,1187766.9008,0.460268,4778.7726,1341833.1526,1726.8189,22167.5808,33232.1199,33232.1199,65005.0896,3718.7156,1323284.7312,1339938.3527,1222393.7503,2327.6261,1894.7999,794.8001,28054.4837,16653.6215,1315.5115,full_run_0297,ok
1.19633,0.839651,0.905153,1.067625,1.217313,,1.222347,1.13361,1.347832,1.086671,1.221078,1.347346,2.178908,1.263798,0.968084,1.349191,0.9876,0.765289,0.767773,4.0,1.836255,0.989986,1.603554,0.87634,False,False,1175452.8602,0.991007,0.001048,0.007946,1017.7306,1154796.2673,0.471716,4764.2558,1786073.1349,1926.4825,30964.0735,36051.5404,36051.5404,42694.533,2864.8943,1770010.145,1784201.4093,1188205.238,2047.84,1871.7257,908.7519,32090.4033,14191.2642,324.6039,full_run_0298,ok
1.201386,0.974669,1.084613,1.114927,1.160019,,0.806673,0.772493,0.93002,0.574108,1.918431,1.157229,1.134764,0.986668,1.336449,0.801422,1.563594,0.832691,1.131801,5.0,1.755114,0.881818,1.503127,1.113338,False,False,1037042.2002,0.995488,0.000533,0.003979,866.3366,1021378.5624,0.337182,3093.052,1223851.9744,1307.0513,7633.7065,9422.3091,9422.3091,55393.0884,740.9249,1218330.0084,1223199.3795,1045137.4854,1523.2894,652.595,440.7147,9610.6576,4869.3711,1288.0285,full_run_0299,ok
0.986093,1.053623,1.046045,0.809708,1.238495,,1.206586,0.880138,1.115456,1.800292,1.112924,0.972076,2.105347,1.188014,1.007489,1.412274,0.754127,0.951728,1.166857,3.0,0.603033,0.90967,1.071248,0.863511,False,False,1350408.5909,0.991389,0.001223,0.007388,710.4147,1337968.9533,0.47014,9849.2229,1930054.7129,1340.7591,36711.8714,41959.8332,41959.8332,785.4433,2920.976,1913435.092,1927694.4768,1360099.0023,2199.3107,2360.2361,630.3444,32895.5754,14259.3848,3266.5223,full_run_0300,ok
1.052999,0.768121,0.751719,0.900392,0.850637,,1.020043,1.064144,0.937546,0.2639,1.848247,0.92516,0.921631,0.899599,0.692428,1.431874,0.96213,0.750922,1.504141,4.0,0.694022,0.85914,0.897894,1.260691,False,False,587646.252,0.99125,0.001066,0.007684,862.832,573921.7408,0.377405,4984.3305,634351.1339,1385.8643,5282.5578,7099.4288,7099.4288,79685.8233,597.4515,628800.6083,633674.9641,596930.2876,1692.6837,676.1699,523.0323,8834.0258,4874.3558,1448.3796,full_run_0301,ok
0.804635,0.993627,0.96887,1.006157,1.372767,,1.084383,1.157504,1.584158,0.449891,1.693576,1.211258,1.663791,1.082383,0.908501,1.0885,0.766243,0.661863,1.580833,4.0,1.278186,0.915482,0.836541,0.995666,False,False,1002803.8035,0.994936,0.000959,0.004104,1319.7271,989596.6889,0.355602,6282.4063,1303373.8992,2048.0004,7458.0085,10024.5781,10024.5781,116736.5698,1231.6973,1296774.1244,1302123.6475,1020151.1556,1729.2593,1250.2517,728.2734,12017.0168,5349.5231,1109.4202,full_run_0302,ok
1.075838,0.896734,0.985096,1.103657,1.177561,,1.034469,1.103533,1.377355,1.157248,0.814926,1.562542,1.30724,1.096513,1.046973,0.959751,1.725253,0.700986,1.106653,2.0,0.68768,0.940793,0.718561,1.37918,False,False,1125279.6465,0.974875,0.002401,0.022724,853.1198,1118787.4001,0.54435,21101.2802,1512456.1606,1872.3158,47187.9229,47488.9695,47488.9695,11771.5094,6568.7265,1474456.2297,1508825.418,1147183.8366,2137.9306,3630.7425,1019.196,48950.6257,34369.1883,3080.6136,full_run_0303,ok
0.848329,0.952285,1.054564,1.055831,0.944489,,0.97716,0.919052,1.24058,1.314313,1.74854,1.266791,2.007458,0.858657,0.968202,0.708894,1.381721,0.718043,0.878511,3.0,1.472912,0.843684,1.02066,1.056759,False,False,1048464.6264,0.987087,0.001698,0.011216,808.7712,1036790.6561,0.408494,6670.4649,1089755.4384,1367.3086,25003.1636,32089.606,32089.606,60900.6679,2993.5999,1075682.9933,1087905.2504,1060783.0525,1643.3087,1850.188,558.5374,23002.4916,12222.2571,4261.8533,full_run_0304,ok
1.046398,0.768744,1.187018,1.214154,1.082996,,0.951588,1.135575,1.551337,1.124432,1.739516,1.818095,0.931553,1.015605,1.318673,0.765221,1.398987,1.053016,1.342936,2.0,1.346936,0.944325,1.618712,1.211893,False,False,1289239.3566,0.981077,0.002398,0.016525,1134.7327,1267557.8814,0.415127,5556.3755,1593259.3995,1940.1359,39324.6909,50081.1085,50081.1085,95883.2048,7189.2481,1563110.8356,1589439.1517,1304894.6329,2205.0464,3820.2478,805.4033,40329.8557,26328.3161,2377.7457,full_run_0305,ok
1.021014,0.823662,0.797312,1.146048,1.183103,,0.947323,1.18148,1.074346,0.756589,1.180719,1.095052,1.126126,0.79098,0.927077,0.803675,1.182342,0.893055,1.327325,5.0,0.487711,0.930453,1.243948,0.920709,False,False,764430.0664,0.989788,0.001452,0.00876,1291.0194,748385.4442,0.369214,7350.0692,727984.6966,2046.685,10416.3984,12768.4972,12768.4972,71605.7708,1023.7444,720550.1963,726927.7034,780186.6344,1800.9547,1056.9932,755.6656,15088.0941,6377.5071,1127.7643,full_run_0306,ok
0.894993,0.85717,0.914461,0.652606,0.92941,,0.995667,0.881813,1.113345,1.225945,0.713113,1.278282,0.778695,1.183326,1.12115,1.030007,0.929081,1.088867,1.127867,2.0,1.17427,0.958349,0.920555,1.180409,False,False,1049441.9778,0.984804,0.001451,0.013745,360.0612,1036369.2382,0.652974,9082.7434,1502928.4039,1037.5627,33021.7511,35866.3173,35866.3173,1818.79,3496.9563,1480089.9817,1500748.109,1059974.9694,2179.9607,2180.295,677.5015,34542.9399,20658.1272,1501.2777,full_run_0307,ok
0.761271,0.941781,1.110892,0.987775,0.803623,,1.069047,0.962499,1.255298,1.501801,1.37185,1.385467,0.701355,0.771135,0.655605,1.420836,0.665821,0.936009,1.536605,5.0,1.245339,0.965306,0.837937,1.230389,False,False,836798.4014,0.984972,0.001831,0.013197,837.4862,830907.9679,0.346932,9842.2612,780619.4148,1282.3877,13397.3496,16932.1801,16932.1801,0.0,2038.2346,768888.1411,779190.1264,839781.9021,1576.1852,1429.2884,444.9015,16845.5989,10301.9853,605.4466,full_run_0308,ok
1.117535,0.906224,0.862358,1.149744,1.214565,,0.909277,1.073006,1.650285,0.605214,1.287505,1.08032,1.026014,0.913063,1.282534,0.96977,0.96529,1.221149,1.143666,3.0,1.361995,0.900853,0.739342,1.391855,False,False,919542.3798,0.985551,0.001762,0.012686,1035.2352,896941.2654,0.451337,7388.9104,1013635.0341,1886.8326,17025.0333,19008.5236,19008.5236,139451.4708,2287.1045,998989.299,1011848.5203,938853.5367,2549.6767,1786.5138,851.5974,19550.864,12859.2213,2151.749,full_run_0309,ok
0.922354,0.800553,1.002209,0.998992,0.930175,,1.097794,0.903536,0.942638,1.505677,1.44248,0.863192,1.182446,1.156222,1.111573,1.519145,1.127,0.797612,1.225178,4.0,1.237648,0.959029,1.201443,1.240162,False,False,1283393.6393,0.99124,0.000814,0.007946,838.354,1268710.0216,0.353326,3228.8806,1785285.1681,1296.4097,19765.6818,24881.2636,24881.2636,2039.8324,1882.6271,1769646.8001,1783832.0114,1288514.9935,1706.6148,1453.1567,458.0556,23739.7112,14185.2113,1014.1922,full_run_0310,ok
0.836493,1.165251,0.948634,0.833045,0.749247,,1.143683,0.955315,1.060843,1.414909,1.477998,1.174359,1.199055,1.362879,1.026544,1.119184,1.334694,0.695871,1.104131,4.0,1.824851,0.920752,1.381628,0.823937,False,False,1190449.5056,0.994383,0.000739,0.004878,663.5756,1175778.6285,0.409758,3227.7319,1944531.4014,1124.243,20225.5842,25683.9574,25683.9574,3040.0536,1860.3994,1933608.3415,1943094.1257,1194546.2033,1454.9018,1437.2757,460.6674,23203.037,9485.7843,1997.0571,full_run_0311,ok
1.051367,1.17016,1.148971,0.919833,1.14741,,0.98124,1.117172,0.891983,1.203225,0.756733,1.353388,0.997031,1.134015,1.054775,1.015857,0.968976,0.967845,1.369326,2.0,1.273891,0.896421,0.90129,0.915849,False,False,1242103.4388,0.985723,0.001773,0.012504,805.9758,1235438.7461,0.530773,19712.395,1706475.6994,1717.6653,46377.0748,46485.9006,46485.9006,10324.5988,4070.1063,1682112.8544,1703450.7083,1260186.4141,2432.28,3024.9911,911.6896,46507.7627,21337.8539,5373.845,full_run_0312,ok
0.955204,0.955475,0.880131,1.10089,0.990418,,1.067033,0.964587,1.360499,1.445136,1.614745,1.215342,1.025274,1.282384,1.099644,0.994815,1.33452,1.37291,1.261207,4.0,1.116045,0.982393,0.976847,0.895412,False,False,1105877.8739,0.990696,0.00151,0.007794,699.8177,1089783.2803,0.533557,8943.1282,1703016.6842,1500.3286,24039.7033,33516.9262,33516.9262,19702.7143,3188.345,1687171.7357,1700445.2087,1114227.0734,2279.0612,2571.4755,800.5109,29797.4096,13273.473,534.0459,full_run_0313,ok
0.872618,0.98068,0.971946,1.179055,1.206861,,0.817855,0.912086,0.951548,0.634408,1.132579,1.531757,1.779325,1.001546,1.422802,1.452192,0.656639,0.762265,1.346514,2.0,1.799964,0.960536,0.883736,1.073299,False,False,908072.5827,0.987901,0.001429,0.01067,894.3867,889890.4179,0.447404,5137.0079,1098488.1229,1618.5194,18184.1284,21129.1562,21129.1562,126498.8341,2220.9268,1085197.12,1096918.3307,921672.7502,2314.7776,1569.7921,724.1328,22106.278,11721.2107,908.2451,full_run_0314,ok
1.110862,0.857835,0.912133,1.376796,1.212948,,0.984266,1.098971,1.103582,1.015634,1.032116,1.216226,1.206709,1.431033,0.90824,1.385896,0.988975,1.145413,1.682983,2.0,1.288445,0.965629,0.930352,1.052156,False,False,865836.9988,0.98061,0.002528,0.016863,1106.9598,856840.298,0.477048,20179.3309,1505986.385,2116.7523,43447.9674,45477.6838,45477.6838,29224.0098,4656.9359,1476784.8685,1502179.6426,882714.5352,3022.4582,3806.7424,1009.7925,48643.901,25394.7741,1731.4512,full_run_0315,ok
1.268608,0.959777,0.77123,1.026611,0.891342,,1.136323,1.08303,0.801987,1.006033,1.10313,0.844119,1.953845,1.429892,1.325173,0.809478,1.035128,1.222414,0.970689,4.0,0.999316,0.875242,0.758231,1.109543,False,False,1067632.19,0.990294,0.000884,0.008822,972.8277,1047595.4975,0.370305,4195.4671,1828960.1341,1544.918,28509.7628,33162.3151,33162.3151,10784.8923,2107.5364,1811207.8544,1827343.4709,1081636.2215,2125.5731,1616.6632,572.0903,30574.0748,16135.6165,4358.0637,full_run_0316,ok
0.932824,0.792709,0.974897,0.800068,0.922051,,0.927241,1.260828,1.404521,1.454962,1.336562,1.216484,1.5369,0.846256,1.289365,1.042732,0.558423,0.762297,0.990611,4.0,1.767708,0.839334,1.334206,1.165234,False,False,1050962.5262,0.986278,0.00169,0.012032,1192.0301,1033044.5178,0.261856,4324.6659,1075748.9951,1614.9013,24677.3104,28728.7514,28728.7514,53760.5618,2850.6479,1060987.2762,1073930.9073,1062209.5494,1766.1929,1818.0877,422.8712,22215.7804,12943.6311,4252.5628,full_run_0317,ok
1.016711,0.965107,0.990903,1.029147,1.427537,,0.754391,1.159775,0.862465,0.551118,2.224253,1.215065,1.159143,1.038704,1.029271,1.167072,0.895432,1.050967,1.256536,2.0,1.264457,0.840861,1.485918,0.873008,False,False,812683.3201,0.991881,0.001221,0.006897,1564.1249,797624.2777,0.261889,4253.3037,1014808.2536,2119.093,14029.011,19492.5633,19492.5633,178011.9245,1431.028,1006569.532,1013569.1086,823157.241,2414.4404,1239.1449,554.9681,16559.5323,6999.5766,3134.0108,full_run_0318,ok
0.806574,1.099287,0.987023,1.092914,1.208751,,0.949127,1.080607,1.16574,0.702124,1.686015,1.370719,1.586676,1.104871,1.49334,0.964905,0.669759,1.174823,1.394892,4.0,1.582811,0.960621,0.602749,0.961697,False,False,1076985.1951,0.994376,0.000898,0.004726,1230.4841,1055812.7183,0.33482,4149.8998,1426097.969,1849.8515,9675.5183,13199.5961,13199.5961,98322.6862,1396.293,1418077.632,1424816.7495,1091992.0832,2213.1863,1281.2196,619.3674,15098.9829,6739.1174,618.9567,full_run_0319,ok
0.963811,1.231227,0.998859,1.16013,1.282254,,1.004651,0.94824,1.093592,0.891355,0.85281,1.620965,1.618448,1.255986,0.732373,0.852445,0.981698,1.317477,1.456347,3.0,2.314896,0.870688,0.665042,0.932071,False,False,782895.2236,0.987755,0.001875,0.01037,935.971,776257.329,0.456621,15243.3046,1184395.506,1722.4999,23569.4148,26393.4366,26393.4366,67560.1423,2947.4705,1169892.836,1182174.6872,796711.3846,2355.8827,2220.8188,786.5289,26367.2664,12281.8513,3915.9882,full_run_0320,ok
1.281755,0.922306,1.240041,1.258167,0.95626,,0.819193,1.024909,1.081856,0.983331,1.535269,0.828524,1.037747,0.98767,1.386895,0.728133,1.206162,1.130596,1.208652,5.0,1.38095,0.927101,1.345241,1.090499,False,False,1196912.4582,0.993915,0.000797,0.005288,1109.8727,1179391.6345,0.342494,3837.0183,1416442.079,1688.0047,13756.3961,17055.6382,17055.6382,48759.3614,1230.24,1407823.0199,1415313.4391,1205735.4539,1853.6474,1128.6399,578.132,14971.776,7490.4192,1177.2477,full_run_0321,ok
1.093494,1.023063,1.008972,1.348246,0.965957,,1.059779,1.279224,1.283497,0.942503,1.360585,1.354075,1.67002,1.254165,0.773253,0.650397,0.709049,1.18464,1.053253,2.0,2.114366,0.93691,0.985955,1.157571,False,False,876725.2507,0.979392,0.002304,0.018303,1129.6401,869699.2052,0.486944,13310.4059,1338346.7089,2201.7856,42914.722,44250.9302,44250.9302,71137.44,4822.9726,1310766.5796,1335262.9937,893311.1465,2311.0838,3083.7152,1072.1455,42584.9164,24496.4141,2867.5992,full_run_0322,ok
0.825707,1.060725,1.133248,1.286471,1.0003,,0.999713,0.989114,1.562592,1.043005,0.850196,1.155995,0.972682,0.977679,1.141455,1.041135,1.738516,1.136458,1.528894,3.0,1.110399,0.872687,0.771554,0.959606,False,False,1288475.1455,0.990176,0.00187,0.007953,962.5209,1269611.4808,0.427844,7125.2707,1519065.5056,1682.2712,23192.3961,26009.1785,26009.1785,50218.5212,3096.0845,1504142.655,1516224.3872,1303593.1671,2488.7738,2841.1184,719.7503,26372.3539,12081.7322,3847.3628,full_run_0323,ok
1.03571,0.824574,0.93595,1.202759,1.050824,,1.136431,0.959063,1.238572,1.385729,0.662123,1.094232,1.693863,0.932948,0.972787,1.085231,0.780866,1.266903,0.914078,6.0,1.547214,0.941488,1.10997,0.832414,False,False,1139643.4018,0.992736,0.000962,0.006302,1093.988,1132321.2201,0.319442,9194.4771,1273832.5716,1607.4877,21325.8153,21325.8153,21325.8153,2225.5893,1492.2051,1264579.4446,1272607.6157,1143158.5693,1851.7647,1224.9559,513.4997,19842.8543,8028.1712,1233.2022,full_run_0324,ok
0.86596,0.872158,0.940996,0.74124,0.811419,,0.815218,1.389352,1.141166,0.711886,2.181871,1.659304,1.496179,1.255532,1.189295,0.973217,1.44374,1.202796,1.236989,4.0,2.205036,0.910853,1.310032,1.093913,False,False,890401.2899,0.994498,0.000737,0.004765,1010.0176,871933.8232,0.370474,3775.311,1338761.6404,1604.41,8621.6082,11855.8553,11855.8553,96416.4581,1334.9665,1331395.5922,1337775.2033,899182.0923,2081.6837,986.4371,594.3923,12109.0084,6379.6111,1185.1328,full_run_0325,ok
1.122637,0.771465,0.790461,1.233802,1.056861,,0.912389,1.114716,1.397358,0.671211,1.488169,1.283537,1.018075,0.913382,0.972034,1.103449,1.080748,1.222452,1.573316,3.0,1.42782,0.834837,1.469429,1.421361,False,False,760993.7643,0.981842,0.002251,0.015907,1255.1345,743743.3667,0.339097,8594.6044,842186.6217,1899.12,16094.0053,20484.1552,20484.1552,116964.4281,2651.4273,826894.4224,840290.7593,774457.0541,2487.459,1895.8624,643.9855,19289.0132,13396.3369,3816.1117,full_run_0326,ok
0.937202,1.074845,1.081267,0.871013,1.079283,,1.045085,1.083152,1.14647,0.524162,0.744771,1.181176,2.130471,1.187562,1.096078,1.066694,1.349307,0.956392,1.013706,4.0,1.24255,0.879059,1.307697,1.165961,False,False,1307059.5961,0.995086,0.000538,0.004376,1040.8205,1286029.1462,0.337541,5187.1522,1861179.5679,1571.1473,10870.1579,12541.2886,12541.2886,97498.9354,1153.4704,1852033.7883,1860178.3602,1320155.5013,1999.1857,1001.2077,530.3268,14976.8843,8144.5719,2060.5208,full_run_0327,ok
0.999479,1.00445,0.999628,0.935526,1.173511,,0.939668,1.202561,1.064942,1.507611,0.899624,1.25905,0.74926,1.144263,1.478445,0.934325,0.999697,1.031839,0.986233,2.0,1.203616,0.869396,0.990766,0.887901,False,False,1077033.4861,0.984486,0.001995,0.013519,1080.7492,1056170.6214,0.427063,8393.3376,1493453.3384,1886.3327,44668.447,51696.0215,51696.0215,1950.3876,4213.3626,1470283.5736,1490473.8301,1096219.2666,2473.8215,2979.5083,805.5835,45212.7365,20190.2565,6792.0306,full_run_0328,ok
1.021883,0.887184,1.016416,0.962957,0.979749,,0.896789,0.954546,1.40482,0.987741,1.906171,1.445937,1.891206,1.099813,0.696284,1.200359,1.057983,1.370939,1.433274,2.0,1.072281,0.91869,1.082827,1.428028,False,False,672268.4865,0.969103,0.003681,0.027216,594.8989,665628.8884,0.568667,16197.9061,907575.1047,1379.2117,29227.2849,40827.7657,40827.7657,69418.38,5694.4687,879533.3604,904233.9748,681734.2386,2868.6578,3341.13,784.3127,33436.8668,24700.6144,2959.3787,full_run_0329,ok
0.986806,1.03378,1.004688,0.946258,1.013363,,1.06015,0.824265,0.832922,1.060011,1.275351,0.93118,1.696213,1.236243,1.054613,0.969474,1.548021,1.426144,0.956299,6.0,0.786913,0.900497,0.926402,1.243318,False,False,1218898.0084,0.995007,0.000423,0.004569,821.9658,1211028.5088,0.315793,5619.8482,1800473.7423,1201.34,14700.3032,14700.3032,14700.3032,13281.7755,1033.8408,1791484.8527,1799711.3272,1222670.9089,1714.4254,762.415,379.3742,13803.9765,8226.4745,1525.31,full_run_0330,ok
0.992278,1.223011,1.10232,1.125326,0.697944,,0.932082,0.962436,1.485978,1.80978,1.382461,1.40244,1.542154,1.015974,1.118171,0.941434,1.362254,1.138973,1.264229,5.0,1.05417,0.924956,1.701209,0.909465,False,False,1211633.2209,0.99311,0.001094,0.005796,785.7645,1201248.9238,0.397936,3664.3147,1476093.71,1305.1181,19314.9717,22706.5169,22706.5169,2708.9959,2204.4938,1465923.5835,1474478.7471,1210161.0468,1726.1892,1614.9629,519.3537,18854.0667,8555.1636,1529.6777,full_run_0331,ok
1.148696,1.081942,0.80588,1.181782,1.310882,,1.041591,1.149651,1.36569,0.872099,0.889142,1.124495,1.497149,0.872255,1.096592,0.643251,1.567908,0.791986,0.779053,5.0,1.405545,0.84218,1.141869,1.212129,False,False,1004027.1695,0.989258,0.001179,0.009564,1454.8026,979187.4921,0.31743,7015.5577,1055064.3523,2131.3597,18257.9066,18257.9066,18257.9066,83423.6768,1718.6488,1043730.362,1053820.7274,1027054.3163,2048.4644,1243.6249,676.5571,17974.7567,10090.3654,3368.3727,full_run_0332,ok
0.931453,0.928081,0.893158,0.884521,1.389591,,0.937646,0.870286,1.01029,1.162228,0.938479,1.242051,1.073818,1.161123,0.887987,1.313039,1.261262,1.012905,1.280496,5.0,0.867129,0.890299,1.207308,0.996249,False,False,807118.6063,0.991889,0.000974,0.007137,1016.2334,795001.6499,0.309613,6802.7019,1124471.2527,1471.9763,16881.5752,16881.5752,16881.5752,31876.2507,1407.4633,1115350.7197,1123376.143,815311.7199,1788.236,1095.1097,455.7429,16225.6399,8025.4233,1999.2934,full_run_0333,ok
0.890715,1.011806,1.190202,0.903842,1.015836,,0.921861,1.112592,1.078193,0.843574,1.573946,1.148583,2.250011,1.275181,0.956113,1.365388,1.582729,1.18016,1.009809,4.0,0.791869,0.897758,1.537414,1.007002,False,False,1106788.495,0.994701,0.000663,0.004637,972.8606,1087380.2308,0.387566,4199.8623,1692256.8284,1588.5149,11667.9315,16143.5528,16143.5528,75904.1282,1277.1061,1683289.1109,1691135.5008,1114684.2117,2307.0686,1121.3276,615.6543,16329.9556,7846.3899,1859.7521,full_run_0334,ok
0.889478,1.219406,0.940437,1.266077,1.015079,,1.056218,1.108329,1.121922,1.100353,2.038805,1.709383,1.140551,1.248167,0.834327,1.257831,0.755645,0.84818,0.741351,4.0,1.284591,0.804938,1.144488,1.144441,False,False,884427.8731,0.990348,0.00107,0.008582,1273.1065,869359.0675,0.32296,9523.7492,1329435.6542,1880.4018,17599.5679,24385.2311,24385.2311,61991.9766,2763.2626,1316603.9857,1328012.8087,897508.6739,2094.2606,1422.8455,607.2953,19657.4143,11408.823,4763.6148,full_run_0335,ok
1.021133,0.838975,1.244673,1.264489,0.65776,,1.076754,1.085121,1.778123,1.046948,2.063911,1.689922,1.890961,1.56092,1.364973,0.838028,1.510898,1.017896,1.071546,5.0,2.053355,0.850331,1.134492,0.855417,False,False,1561062.6779,0.997359,0.000521,0.00212,1084.5821,1549940.3029,0.300887,3783.704,2912911.1708,1551.3679,15000.8405,18702.8015,18702.8015,21624.7577,2143.0035,2905218.7239,2911393.0184,1566570.6978,1756.3513,1518.1525,466.7858,14460.3253,6174.2945,2545.2,full_run_0336,ok
1.12353,1.00462,0.824951,1.245571,1.284754,,1.136265,0.944454,1.438277,1.386308,1.361292,0.961616,0.852485,0.924218,1.519128,1.049847,0.908928,1.324729,1.318569,2.0,1.205498,0.830481,1.074513,1.103394,False,False,1101951.2795,0.974619,0.004143,0.021238,1060.8013,1075806.9923,0.403171,5914.6527,1243612.7327,1777.3956,53371.3604,64422.2651,64422.2651,16107.6666,6506.9637,1212047.9764,1238459.9004,1121885.7199,3129.707,5152.8322,716.5943,48178.7046,26411.924,9834.3079,full_run_0337,ok
1.069003,0.936593,0.845378,1.026855,1.282752,,0.91666,1.095684,1.05071,0.499097,0.843838,1.120819,1.017141,1.167552,0.871868,1.263155,0.586216,0.85217,1.280035,4.0,0.944754,0.98484,0.95863,0.894847,False,False,730419.3583,0.992427,0.00103,0.006543,1102.3252,715451.2895,0.414321,8366.5057,1023978.8804,1882.1333,10576.1141,12152.1459,12152.1459,101069.0824,967.2194,1016224.0563,1022923.7274,745817.95,1967.2615,1055.1529,779.8081,16155.5529,6699.6711,248.6883,full_run_0338,ok
0.818569,1.019911,0.805435,1.001038,1.13489,,0.866052,1.246757,1.593891,0.796951,1.642223,0.878688,1.3084,1.174102,0.943533,1.058152,1.106472,0.758427,0.968469,4.0,1.608577,0.904632,0.877404,1.143818,False,False,701918.9031,0.99142,0.001263,0.007317,1331.5622,688740.37,0.327695,5633.5432,991306.1029,1980.5937,9933.8634,13625.4128,13625.4128,82877.9258,1322.9159,982800.8229,990053.9888,714836.5236,1760.1193,1252.1141,649.0316,14216.055,7253.1659,1498.6831,full_run_0339,ok
1.118235,1.086095,1.024493,1.14712,0.977547,,1.006166,1.044109,1.163993,1.011181,0.740285,1.498991,0.738506,1.056726,1.055291,1.086411,1.35395,0.905042,1.145522,2.0,0.782704,0.933115,0.812096,1.119645,False,False,1153833.7834,0.980613,0.002199,0.017188,688.2304,1143169.8883,0.582871,19294.9847,1484024.8141,1649.9231,43908.3702,46626.9551,46626.9551,6631.7035,5241.3265,1455253.5209,1480761.2889,1170718.3147,2536.2959,3263.5252,961.6926,45002.3947,25507.768,3225.7387,full_run_0340,ok
