day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,warehouse_operating_cost_day,inventory_risk_cost_day,legacy_raw_holding_cost_day,transport_cost_day,opening_open_order_transport_cost_day,external_procurement_transport_cost_day,operational_transport_cost_day,purchase_cost_day,opening_open_order_purchase_cost_day,external_procurement_purchase_cost_day,operational_purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
1437,14195.8571,14195.8571,0.0,28917.7398,0.0,68847.0,2015556410.3616,92455.3459,118871.159,52831.6262,264158.1312,112.1223,0.0,0.0,112.1223,2445.3,0.0,0.0,2445.3,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
1438,15572.0,15572.0,0.0,63755.7712,0.0,88839.0,2015594601.1328,92480.3289,118903.2801,52845.9023,264229.5113,1502.6625,0.0,0.0,1502.6625,4890.6,0.0,0.0,4890.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1439,15572.0,15572.0,0.0,107281.7143,0.0,99409.0,2015685745.8471,92498.3067,118926.3943,52856.1753,264280.8763,3135.4286,0.0,0.0,3135.4286,3524.55,0.0,0.0,3524.55,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
1440,15572.0,15572.0,0.0,95221.2857,0.0,99943.0,2015734251.1328,92513.0694,118945.3749,52864.6111,264323.0554,3221.9193,0.0,0.0,3221.9193,2158.5,0.0,0.0,2158.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1441,15572.0,15572.0,0.0,98552.2857,14400.0,109943.7712,2015744500.6198,92533.8578,118972.1029,52876.4902,264382.4509,3226.4394,0.0,0.0,3226.4394,4407.1749,0.0,0.0,4407.1749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1442,15572.0,15572.0,0.0,90198.4286,14400.0,125042.7712,2015721297.2497,92558.6214,119003.9418,52890.6408,264453.204,3226.5387,0.0,0.0,3226.5387,6324.4249,0.0,0.0,6324.4249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1443,15572.0,15572.0,0.0,205666.7143,14400.0,114988.7712,2015838661.1652,92602.3158,119060.1204,52915.6091,264578.0453,3227.7444,0.0,1000.0,3227.7444,6060.0249,0.0,7065.5,6060.0249,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1444,15572.0,15572.0,0.0,122660.6283,0.0,109939.0,2015914605.7936,92655.3901,119128.3588,52945.9372,264729.6861,3221.9755,0.0,0.0,3221.9755,4890.6,0.0,0.0,4890.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445,27289.4286,27289.4286,0.0,98995.2857,14400.0,348984.1997,2015674628.4235,92511.2,118942.9715,52863.5429,264317.7144,29128.1039,0.0,0.0,29128.1039,7939.9249,0.0,0.0,7939.9249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1446,27289.4286,27289.4286,0.0,90004.4855,28800.0,197316.3995,2015530880.0258,92480.5329,118903.5422,52846.0188,264230.0939,9732.3301,0.0,1000.0,9732.3301,6950.8497,0.0,7065.5,6950.8497,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1447,27289.4286,27289.4286,0.0,287900.3682,136600.0,288903.3995,2006697849.0452,91109.1797,117140.3739,52062.3884,260311.9419,5830.6965,0.0,1000.0,5830.6965,10950.8217,0.0,7065.5,10950.8217,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0
1448,27289.4286,27289.4286,0.0,194456.3368,28800.0,162548.3995,2006699304.4989,91176.4421,117226.8542,52100.8241,260504.1204,5831.6781,0.0,1233.856,5831.6781,7524.4497,0.0,7182.428,7524.4497,30846.4,0.0,0.0,0.0,0.0,0.0,0.0
1449,27289.4286,27289.4286,0.0,83629.4797,28800.0,157648.3995,2006570678.0954,91175.0318,117225.0409,52100.0182,260500.0908,5831.7401,0.0,1701.568,5831.7401,6701.3997,0.0,7416.284,6701.3997,42539.2,0.0,0.0,0.0,0.0,0.0,0.0
1450,27289.4286,27289.4286,0.0,154014.6655,28800.0,162548.3995,2006562536.8778,91227.6659,117292.7133,52130.0948,260650.4739,5831.681,0.0,3169.28,5831.681,7237.6497,0.0,14715.64,7237.6497,79232.0,25000.0,0.0,0.0,0.0,0.0,0.0
1451,27289.4286,27289.4286,0.0,149717.9083,28800.0,157648.3995,2006549998.9029,91269.9768,117347.113,52154.2725,260771.3623,5831.7429,0.0,2636.992,5831.7429,6414.5997,0.0,7883.996,6414.5997,65924.8,25000.0,0.0,0.0,0.0,0.0,0.0
1452,19260.7143,19260.7143,0.0,132534.3995,28800.0,130304.971,2006560695.9621,91315.2529,117405.3252,52180.1445,260900.7226,2035.8235,0.0,2870.848,2035.8235,6158.3997,0.0,8000.924,6158.3997,71771.2,30846.4,0.0,0.0,0.0,0.0,0.0
1453,19260.7143,19260.7143,0.0,149649.8908,28800.0,133244.5424,2006590704.7412,91385.7973,117496.0251,52220.4556,261102.2781,1223.5794,0.0,2636.992,1223.5794,8859.8997,0.0,7883.996,8859.8997,65924.8,42539.2,0.0,0.0,0.0,0.0,0.0
1454,19260.7143,19260.7143,0.0,182580.971,28800.0,119889.8281,2006692229.1147,91498.8063,117641.3224,52285.0322,261425.1609,1413.1154,0.0,1935.424,1413.1154,8316.8997,0.0,7533.212,8316.8997,48385.6,79232.0,0.0,0.0,0.0,0.0,0.0
1455,19260.7143,19260.7143,0.0,72166.4913,14400.0,128460.9141,2006697381.7502,91530.2465,117681.7455,52302.998,261514.9899,2747.0544,0.0,1000.0,2747.0544,8226.7249,0.0,7065.5,8226.7249,25000.0,65924.8,0.0,0.0,0.0,0.0,0.0
1456,19260.7143,19260.7143,0.0,191070.9083,14400.0,133634.3426,2006840544.774,91575.2448,117739.6005,52328.7113,261643.5567,3127.4191,0.0,1000.0,3127.4191,7403.6749,0.0,7065.5,7403.6749,25000.0,71771.2,0.0,0.0,0.0,0.0,0.0
1457,19260.7143,19260.7143,0.0,15859.4936,14400.0,103579.3426,2006832749.9832,91575.5043,117739.9341,52328.8596,261644.2979,3128.3138,0.0,1000.0,3128.3138,2248.6749,0.0,7065.5,2248.6749,25000.0,65924.8,0.0,0.0,0.0,0.0,0.0
1458,19260.7143,19260.7143,0.0,52717.3426,14400.0,157825.3426,2006795072.8414,91580.4045,117746.2343,52331.6597,261658.2985,3129.9315,0.0,0.0,3129.9315,18188.9809,0.0,0.0,18188.9809,0.0,48385.6,0.0,0.0,0.0,0.0,0.0
1459,0.0,0.0,0.0,48982.8223,0.0,78726.8571,2006860174.8065,91603.2781,117775.6432,52344.7303,261723.6516,475.3112,0.0,1000.0,475.3112,2445.3,0.0,7065.5,2445.3,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0
1460,4462.8571,4462.8571,0.0,35747.3798,0.0,74801.0,2006916459.3292,91616.7255,117792.9328,52352.4146,261762.073,138.4486,0.0,0.0,138.4486,3524.55,0.0,0.0,3524.55,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
1461,4462.8571,4462.8571,0.0,83370.0256,0.0,69756.0,2007020366.4976,91655.166,117842.3563,52374.3806,261871.9029,137.1408,0.0,0.0,137.1408,2158.5,0.0,0.0,2158.5,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
1462,4462.8571,4462.8571,0.0,33792.0,0.0,64711.0,2007049695.6405,91655.6044,117842.9199,52374.6311,261873.1554,135.8301,0.0,0.0,135.8301,1079.25,0.0,0.0,1079.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1463,4462.8571,4462.8571,0.0,8825.7398,0.0,74664.0,2007079058.5232,91656.0561,117843.5007,52374.8892,261874.4459,134.7059,0.0,0.0,134.7059,3524.55,0.0,0.0,3524.55,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
1464,4462.8571,4462.8571,0.0,68616.0,0.0,84619.0,2007143211.666,91696.9217,117896.0422,52398.241,261991.2048,133.6092,0.0,0.0,133.6092,5969.85,0.0,0.0,5969.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1465,4462.8571,4462.8571,0.0,98662.0,0.0,74573.0,2007237410.8089,91738.7062,117949.7651,52422.1178,262110.589,132.2045,0.0,0.0,132.2045,3237.75,0.0,0.0,3237.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1466,4462.8571,4462.8571,0.0,123661.0,0.0,29750.0,2007356608.9517,91781.1674,118004.3581,52446.3814,262231.9068,131.0785,0.0,0.0,131.0785,5683.05,0.0,0.0,5683.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1467,11359.4286,11359.4286,0.0,103659.0,14400.0,51185.4855,2007380935.0101,91798.414,118026.5323,52456.2366,262281.1829,3808.2647,0.0,0.0,3808.2647,4407.1749,0.0,0.0,4407.1749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1468,11359.4286,11359.4286,0.0,68658.0,0.0,52348.4286,2007405589.153,91809.8294,118041.2093,52462.7597,262313.7984,3951.9599,0.0,0.0,3951.9599,3237.75,0.0,0.0,3237.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1469,11359.4286,11359.4286,0.0,30095091.7143,0.0,47172.4286,2037476808.0101,91868.6881,118116.8847,52496.3932,262481.966,1699.0789,0.0,0.0,1699.0789,7049.1,0.0,0.0,7049.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470,11359.4286,11359.4286,0.0,101316.4599,0.0,37170.4286,2037554251.6129,91919.4764,118182.184,52525.4151,262627.0755,1698.8822,0.0,0.0,1698.8822,4603.8,0.0,0.0,4603.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1471,11359.4286,11359.4286,0.0,81258.1684,0.0,42170.4286,2037611636.9242,91955.3041,118228.2481,52545.8881,262729.4403,1698.9545,0.0,0.0,1698.9545,5683.05,0.0,0.0,5683.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,11359.4286,11359.4286,0.0,81123.4286,0.0,17168.4286,2037668887.4956,91991.0136,118274.1603,52566.2935,262831.4674,1698.5409,0.0,0.0,1698.5409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1473,11359.4286,11359.4286,0.0,98610.0,0.0,22167.4286,2037743624.6385,92018.3702,118309.3331,52581.9258,262909.6292,1698.5856,0.0,0.0,1698.5856,1079.25,0.0,0.0,1079.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1474,11535.7143,11535.7143,0.0,86169.4286,14400.0,51057.4855,2037745314.8398,92058.201,118360.5441,52604.6863,263023.4314,834.0781,0.0,0.0,834.0781,7977.2749,0.0,0.0,7977.2749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1475,11535.7143,11535.7143,0.0,130004.7143,0.0,9563.0,2037863783.8398,92100.1176,118414.4369,52628.6386,263143.193,125.6432,0.0,1000.0,125.6432,1366.05,0.0,7065.5,1366.05,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1476,11535.7143,11535.7143,0.0,93702.0,0.0,9426.0,2037945950.1255,92136.4416,118461.1392,52649.3952,263246.976,121.8758,0.0,0.0,121.8758,1079.25,0.0,0.0,1079.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1477,11535.7143,11535.7143,0.0,146170.4286,0.0,9381.0,2038080584.8398,92183.3778,118521.4858,52676.2159,263381.0795,120.6345,0.0,0.0,120.6345,1366.05,0.0,0.0,1366.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1478,11535.7143,11535.7143,0.0,111217.4286,0.0,9336.0,2038180266.5541,92229.3677,118580.6156,52702.4958,263512.4792,119.399,0.0,0.0,119.399,1079.25,0.0,0.0,1079.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1479,11535.7143,11535.7143,0.0,73705.0,0.0,29335.0,2038267435.8398,92266.011,118627.7284,52723.4348,263617.1742,119.6577,0.0,0.0,119.6577,5683.05,0.0,0.0,5683.05,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
1480,11535.7143,11535.7143,0.0,93850.0,0.0,24290.0,2038349750.1255,92302.475,118674.6107,52744.2714,263721.3572,118.3442,0.0,0.0,118.3442,4890.6,0.0,0.0,4890.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1481,15580.2857,15580.2857,0.0,108881.7398,14400.0,69088.0569,2038361714.4952,92306.9222,118680.3286,52746.8127,263734.0635,5655.0576,0.0,0.0,5655.0576,5486.4249,0.0,0.0,5486.4249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1482,15580.2857,15580.2857,0.0,143290.7457,0.0,74576.5714,2038434093.3837,92328.8742,118708.5526,52759.3567,263796.7835,3804.0336,0.0,0.0,3804.0336,3524.55,0.0,0.0,3524.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1483,15580.2857,15580.2857,0.0,14051.7398,14400.0,85498.3426,2038334818.4676,92296.8309,118667.354,52741.0462,263705.2312,3170.4758,0.0,0.0,3170.4758,9019.1749,0.0,0.0,9019.1749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1484,15580.2857,15580.2857,0.0,102428.2857,14400.0,85498.3426,2038323919.0975,92312.8177,118687.9085,52750.1815,263750.9077,3170.4729,0.0,1000.0,3170.4729,9305.9749,0.0,7065.5,9305.9749,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1485,15580.2857,15580.2857,0.0,56927.1429,14400.0,65599.3426,2038292419.5845,92288.334,118656.4294,52736.1908,263680.9542,3170.5613,0.0,1000.0,3170.5613,7682.2749,0.0,7065.5,7682.2749,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1486,15580.2857,15580.2857,0.0,34658.3171,122200.0,255278.3426,2029263068.7801,90756.7732,116687.2798,51861.0133,259305.0663,3170.5635,0.0,0.0,3170.5635,25581.0749,0.0,0.0,25581.0749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1487,15580.2857,15580.2857,0.0,76442.8339,14400.0,101879.3426,2029249584.9582,90742.394,116668.7923,51852.7966,259263.9829,3170.3395,0.0,1000.0,3170.3395,25688.6749,0.0,7065.5,25688.6749,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1488,15257.7143,15257.7143,0.0,40402.0825,14400.0,128814.3426,2029198448.9562,90731.8531,116655.2397,51846.7732,259233.8659,3662.0886,0.0,0.0,3662.0886,6068.2249,0.0,0.0,6068.2249,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
1489,15257.7143,15257.7143,0.0,88565.0,14400.0,90119.1997,2029229170.0147,90746.4084,116673.9537,51855.0905,259275.4526,3220.0367,0.0,1000.0,3220.0367,1169.4249,0.0,7065.5,1169.4249,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0
1490,15257.7143,15257.7143,0.0,203955.3426,0.0,96170.8571,2029395724.7859,90749.3199,116677.697,51856.7542,259283.771,2864.9341,0.0,0.0,2864.9341,3811.35,0.0,0.0,3811.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1491,15257.7143,15257.7143,0.0,44737.3171,0.0,99541.4286,2029419688.9601,90745.6906,116673.0307,51854.6803,259273.4016,3181.29,0.0,0.0,3181.29,2732.1,0.0,0.0,2732.1,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
1492,15257.7143,15257.7143,0.0,50886.9082,14400.0,124733.1998,2029358116.9268,90723.7173,116644.7794,51842.1242,259210.6209,3188.447,0.0,0.0,3188.447,6324.4249,0.0,0.0,6324.4249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1493,15257.7143,15257.7143,0.0,34341.7712,14400.0,134677.1998,2029305098.7564,90708.1994,116624.8278,51833.2568,259166.2839,3189.6681,0.0,1000.0,3189.6681,8226.7249,0.0,7065.5,8226.7249,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0
1494,15257.7143,15257.7143,0.0,66189.5714,14400.0,109723.1998,2029283929.3862,90691.5166,116603.3784,51823.7237,259118.6187,3190.797,0.0,1000.0,3190.797,4407.1749,0.0,7065.5,4407.1749,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1495,13279.4286,13279.4286,0.0,75523.4541,0.0,94371.7143,2029330915.6975,90719.6019,116639.4881,51839.7725,259198.8625,1060.8979,0.0,0.0,1060.8979,4890.6,0.0,0.0,4890.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1496,13279.4286,13279.4286,0.0,114323.2311,14400.0,120532.9141,2029358956.5585,90772.0677,116706.9441,51869.753,259348.7648,1017.1807,0.0,0.0,1017.1807,10672.0249,0.0,0.0,10672.0249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,13279.4286,13279.4286,0.0,89079.0314,0.0,84792.7143,2029443894.4469,90810.457,116756.3018,51891.6897,259458.4485,1671.1225,0.0,1000.0,1671.1225,2158.5,0.0,7065.5,2158.5,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0
1498,13279.4286,13279.4286,0.0,64100.7398,0.0,82844.5714,2029500711.1868,90831.3613,116783.1788,51903.635,259518.1751,1799.0434,0.0,0.0,1799.0434,1079.25,0.0,0.0,1079.25,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
1499,13279.4286,13279.4286,0.0,121902.2857,14400.0,101872.1998,2029544807.8166,90859.8739,116819.8379,51919.9279,259599.6397,2336.7294,0.0,0.0,2336.7294,5236.9749,0.0,0.0,5236.9749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,13279.4286,13279.4286,0.0,91875.4599,0.0,100444.8571,2029596844.9909,90891.6839,116860.7365,51938.1051,259690.5256,2746.9395,0.0,0.0,2746.9395,3524.55,0.0,0.0,3524.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501,13279.4286,13279.4286,0.0,112488.4541,14400.0,130536.6283,2029632909.3606,90928.7677,116908.4156,51959.2958,259796.4792,2754.0563,0.0,0.0,2754.0563,8513.5249,0.0,0.0,8513.5249,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
1502,13912.4286,13912.4286,0.0,102927.0569,0.0,131303.5714,2029659550.4175,90920.0702,116897.2332,51954.3258,259771.6292,7731.3649,0.0,1000.0,7731.3649,2445.3,0.0,7065.5,2445.3,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1503,13912.4286,13912.4286,0.0,145728.7712,14400.0,124968.0569,2029693833.6757,90974.7408,116967.5239,51985.5662,259927.8309,6566.3947,0.0,0.0,6566.3947,2248.6749,0.0,0.0,2248.6749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504,13912.4286,13912.4286,0.0,97728.1429,107800.0,267456.2857,2020813262.6387,89505.0127,115077.8734,51145.7215,255728.6076,1835.7411,0.0,0.0,1835.7411,5374.2,0.0,0.0,5374.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1505,13912.4286,13912.4286,0.0,105660.1742,500000.0,82634.2857,2021386836.0986,89897.8228,115582.9151,51370.1845,256850.9223,1834.2972,0.0,0.0,1834.2972,2158.5,0.0,0.0,2158.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1506,13912.4286,13912.4286,0.0,145035.1684,500000.0,84510.7143,2022022863.1242,90333.8602,116143.5345,51619.3487,258096.7434,2100.4035,0.0,0.0,2100.4035,2445.3,0.0,0.0,2445.3,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
1507,13912.4286,13912.4286,0.0,94350.4286,500000.0,101571.0,2022576145.1242,90729.5702,116652.3045,51845.4687,259227.3433,2888.1958,0.0,0.0,2888.1958,4890.6,0.0,0.0,4890.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,13912.4286,13912.4286,0.0,67636.8571,500000.0,91663.8571,2023097574.6956,91108.4877,117139.4842,52061.993,260309.9649,3080.9675,0.0,0.0,3080.9675,1079.25,0.0,0.0,1079.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,18721.8571,18721.8571,0.0,94260.4286,514400.0,237630.1998,2023473360.0397,91420.7366,117540.9471,52240.4209,261202.1046,17123.8499,0.0,0.0,17123.8499,9305.9749,0.0,0.0,9305.9749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,18721.8571,18721.8571,0.0,92525.4286,514400.0,170552.7712,2023915287.8125,91778.8356,118001.3601,52445.0489,262225.2446,4077.4662,0.0,1233.856,4077.4662,8769.7249,0.0,7182.428,8769.7249,30846.4,0.0,0.0,0.0,0.0,0.0,0.0
1511,18721.8571,18721.8571,0.0,99667.8885,214400.0,102483.7712,2024130064.0451,91956.7513,118230.1089,52546.7151,262733.5753,2642.3569,0.0,1467.712,2642.3569,3614.7249,0.0,7299.356,3614.7249,36692.8,0.0,0.0,0.0,0.0,0.0,0.0
1512,18721.8571,18721.8571,0.0,228770.4286,14400.0,137438.7712,2024250730.8178,92071.4286,118377.5511,52612.2449,263061.2246,2641.4002,0.0,701.568,2641.4002,9592.7749,0.0,350.784,9592.7749,17539.2,0.0,0.0,0.0,0.0,0.0,0.0
1513,18721.8571,18721.8571,0.0,136300.7398,14400.0,92393.7712,2024303927.9018,92117.2305,118436.4392,52638.4174,263192.0872,2639.7384,0.0,1935.424,2639.7384,1169.4249,0.0,7533.212,1169.4249,48385.6,0.0,0.0,0.0,0.0,0.0,0.0
1514,18721.8571,18721.8571,0.0,155989.8827,14400.0,127391.7712,2024376814.5286,92186.8338,118525.9291,52678.1907,263390.9536,2639.965,0.0,935.424,2639.965,7147.4749,0.0,467.712,7147.4749,23385.6,30846.4,0.0,0.0,0.0,0.0,0.0
1515,18721.8571,18721.8571,0.0,52500.5424,14400.0,102537.7712,2024376111.2151,92181.7924,118519.4474,52675.31,263376.5498,2641.2224,0.0,1701.568,2641.2224,4157.7249,0.0,7416.284,4157.7249,42539.2,36692.8,0.0,0.0,0.0,0.0,0.0
1516,20152.1429,20152.1429,0.0,27986.7712,14400.0,146611.9141,2024270483.1019,92144.9433,118472.0699,52654.2533,263271.2665,5994.3683,0.0,233.856,5994.3683,6068.2249,0.0,116.928,6068.2249,5846.4,17539.2,0.0,0.0,0.0,0.0,0.0
1517,20152.1429,20152.1429,0.0,105661.7143,14400.0,167340.6284,2024263582.6175,92153.3883,118482.9278,52659.079,263295.3952,7250.559,0.0,1000.0,7250.559,7147.4749,0.0,7065.5,7147.4749,25000.0,48385.6,0.0,0.0,0.0,0.0,0.0
1518,20152.1429,20152.1429,0.0,65276.1998,14400.0,115135.6283,2024249394.6185,92170.4589,118504.8757,52668.8337,263344.1683,4203.3882,0.0,1000.0,4203.3882,3614.7249,0.0,7065.5,3614.7249,25000.0,23385.6,0.0,0.0,0.0,0.0,0.0
1519,20152.1429,20152.1429,0.0,72957.4599,14400.0,140278.6283,2024236942.4797,92185.1962,118523.8237,52677.255,263386.275,4204.8457,0.0,0.0,4204.8457,7403.6749,0.0,0.0,7403.6749,0.0,42539.2,0.0,0.0,0.0,0.0,0.0
1520,20152.1429,20152.1429,0.0,228194.2369,122200.0,290000.6283,2015422452.8524,90695.8696,116608.9752,51826.2112,259131.056,4205.8738,0.0,1000.0,4205.8738,4385.1249,0.0,7065.5,4385.1249,25000.0,5846.4,0.0,0.0,0.0,0.0,0.0
1521,20152.1429,20152.1429,0.0,138181.0569,14400.0,200001.6283,2015457784.1106,90735.3768,116659.7701,51848.7867,259243.9336,4206.0514,0.0,0.0,4206.0514,8226.7249,0.0,0.0,8226.7249,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
1522,20152.1429,20152.1429,0.0,128374.3879,14400.0,200002.6283,2015483309.6998,90774.9969,116710.7104,51871.4268,259357.1341,4206.0789,0.0,1000.0,4206.0789,8226.7249,0.0,7065.5,8226.7249,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0
1523,15352.0,15352.0,0.0,124612.9199,14400.0,100128.4855,2015534925.1066,90823.585,116773.1807,51899.1914,259495.957,1400.8611,0.0,1000.0,1400.8611,5236.9749,0.0,7065.5,5236.9749,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,15352.0,15352.0,0.0,159675.6283,14400.0,108424.7712,2015623262.9363,90877.6343,116842.6726,51930.0767,259650.3837,665.8317,0.0,0.0,665.8317,5781.4249,0.0,0.0,5781.4249,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
1525,15352.0,15352.0,0.0,235944.9396,14400.0,100659.7712,2015785636.0771,90930.0058,116910.0074,51960.0033,259800.0165,976.7692,0.0,1000.0,976.7692,6060.0249,0.0,7065.5,6060.0249,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1526,15352.0,15352.0,0.0,97264.7143,14400.0,124797.7712,2015800235.9927,90950.516,116936.3777,51971.7234,259858.6171,2243.0971,0.0,0.0,2243.0971,6860.6749,0.0,0.0,6860.6749,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
1527,15352.0,15352.0,0.0,89532.4855,14400.0,104943.7712,2015832005.6795,90980.3618,116974.7509,51988.7782,259943.8909,2244.4239,0.0,1000.0,2244.4239,5236.9749,0.0,7065.5,5236.9749,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0
1528,15352.0,15352.0,0.0,157574.0314,14400.0,124515.7712,2015888087.9121,91050.3182,117064.6948,52028.7532,260143.7662,2231.9823,0.0,233.856,2231.9823,7147.4749,0.0,116.928,7147.4749,5846.4,0.0,0.0,0.0,0.0,0.0,0.0
1529,15352.0,15352.0,0.0,154938.2195,14400.0,121767.7712,2015969282.3329,91138.535,117178.1164,52079.1629,260395.8143,2128.1079,0.0,1467.712,2128.1079,7147.4749,0.0,7299.356,7147.4749,36692.8,25000.0,0.0,0.0,0.0,0.0,0.0
1530,15738.0,15738.0,0.0,190458.0,14400.0,119513.6283,2016067863.6771,91214.8912,117276.2886,52122.7949,260613.9747,4597.3105,0.0,1701.568,4597.3105,4693.9749,0.0,7416.284,4693.9749,42539.2,0.0,0.0,0.0,0.0,0.0,0.0
1531,15738.0,15738.0,0.0,138919.7398,14400.0,139322.4855,2016120051.9039,91284.9925,117366.4189,52162.8529,260814.2643,4234.9586,0.0,935.424,4234.9586,8226.7249,0.0,467.712,8226.7249,23385.6,25000.0,0.0,0.0,0.0,0.0,0.0
1532,15738.0,15738.0,0.0,217690.6109,14400.0,95483.9141,2016274894.9732,91403.5521,117518.8527,52230.6012,261153.0059,2219.1965,0.0,1935.424,2219.1965,5236.9749,0.0,7533.212,5236.9749,48385.6,5846.4,0.0,0.0,0.0,0.0,0.0
1533,15738.0,15738.0,0.0,132156.1684,14400.0,124987.0569,2016329747.8572,91465.1445,117598.0429,52265.7968,261328.9842,3154.2007,0.0,701.568,3154.2007,7147.4749,0.0,350.784,7147.4749,17539.2,36692.8,0.0,0.0,0.0,0.0,0.0
1534,15738.0,15738.0,0.0,135558.2253,0.0,105683.0,2016443091.2825,91524.7835,117674.7217,52299.8763,261499.3814,3364.5378,0.0,1000.0,3364.5378,3524.55,0.0,7065.5,3524.55,25000.0,42539.2,0.0,0.0,0.0,0.0,0.0
1535,15738.0,15738.0,0.0,143984.3798,14400.0,100729.7712,2016521660.4636,91611.0597,117785.6482,52349.177,261745.8849,3370.1345,0.0,0.0,3370.1345,2535.4749,0.0,0.0,2535.4749,0.0,23385.6,0.0,0.0,0.0,0.0,0.0
1536,15738.0,15738.0,0.0,173398.8827,0.0,95638.0,2016696230.9463,91698.4544,117898.0128,52399.1168,261995.584,3363.1823,0.0,0.0,3363.1823,1366.05,0.0,0.0,1366.05,0.0,48385.6,0.0,0.0,0.0,0.0,0.0
1537,16263.2857,16263.2857,0.0,163444.8827,14400.0,154950.6283,2016738625.0874,91761.6521,117979.267,52435.2298,262176.1488,6745.3481,0.0,0.0,6745.3481,7147.4749,0.0,0.0,7147.4749,0.0,17539.2,0.0,0.0,0.0,0.0,0.0
