record_index,system,component,mass_kg,role_hint,primary_supplier,primary_country,primary_region,primary_distance_to_downstream_km,alternate_supplier,alternate_country,alternate_region,alternate_distance_to_downstream_km,distance_delta_vs_primary_km,downstream_supplier,downstream_role,locality_gain_flag,distance_gain_flag,coordinate_status
64,Support équipé,acier,0.003,tier3_first_transformation,Aubert & Duval,France,France,7458.945,thyssenkrupp Materials France,France,France,7295.778,-163.167,SCHROTH Safety Products,tier2_second_transformation,no,yes,ok
65,Support manchette équipée,acier,0.006,tier3_first_transformation,Aubert & Duval,France,France,7458.945,thyssenkrupp Materials France,France,France,7295.778,-163.167,SCHROTH Safety Products,tier2_second_transformation,no,yes,ok
72,Ens. Structure fauteuil,acier,1.687,tier3_first_transformation,Aubert & Duval,France,France,7458.945,thyssenkrupp Materials France,France,France,7295.778,-163.167,SCHROTH Safety Products,tier2_second_transformation,no,yes,ok
122,Ens. Structure fixe,acier,1.4326471,tier3_first_transformation,Aubert & Duval,France,France,7458.945,thyssenkrupp Materials France,France,France,7295.778,-163.167,SCHROTH Safety Products,tier2_second_transformation,no,yes,ok
33,Ens. Structure fauteuil,4140 (acier),0.002,tier3_first_transformation,Aubert & Duval,France,France,9569.688,Altec Etirage,France,France,9408.893,-160.795,Senior Aerospace Thailand,tier1,no,yes,ok
81,Ens. Structure fauteuil,inox,0.045,tier3_first_transformation,Aubert & Duval,France,France,9569.688,Altec Etirage,France,France,9408.893,-160.795,Senior Aerospace Thailand,tier1,no,yes,ok
94,Accoudoir allée,inox,0.018054,tier3_first_transformation,Aubert & Duval,France,France,9569.688,Altec Etirage,France,France,9408.893,-160.795,Senior Aerospace Thailand,tier1,no,yes,ok
95,Ens. Palette optimisée,inox,0.023743,tier3_first_transformation,Aubert & Duval,France,France,9569.688,Altec Etirage,France,France,9408.893,-160.795,Senior Aerospace Thailand,tier1,no,yes,ok
96,Ensemble porte,inox,0.0047592,tier3_first_transformation,Aubert & Duval,France,France,9569.688,Altec Etirage,France,France,9408.893,-160.795,Senior Aerospace Thailand,tier1,no,yes,ok
98,Ens. Tablette cocktail,inox,0.012,tier3_first_transformation,Aubert & Duval,France,France,9569.688,Altec Etirage,France,France,9408.893,-160.795,Senior Aerospace Thailand,tier1,no,yes,ok
99,Ens. Tablette repas,inox,0.014,tier3_first_transformation,Aubert & Duval,France,France,9569.688,Altec Etirage,France,France,9408.893,-160.795,Senior Aerospace Thailand,tier1,no,yes,ok
100,Ens. Têtière,inox,0.001,tier3_first_transformation,Aubert & Duval,France,France,9569.688,Altec Etirage,France,France,9408.893,-160.795,Senior Aerospace Thailand,tier1,no,yes,ok
101,Stowage assemblé avec porte,inox,0.00928,tier3_first_transformation,Aubert & Duval,France,France,9569.688,Altec Etirage,France,France,9408.893,-160.795,Senior Aerospace Thailand,tier1,no,yes,ok
102,Support écran,inox,0.014,tier3_first_transformation,Aubert & Duval,France,France,9569.688,Altec Etirage,France,France,9408.893,-160.795,Senior Aerospace Thailand,tier1,no,yes,ok
138,Ens. Structure fixe,inox,0.027,tier3_first_transformation,Aubert & Duval,France,France,9569.688,Altec Etirage,France,France,9408.893,-160.795,Senior Aerospace Thailand,tier1,no,yes,ok
127,Ens. Coque,SIMAPRO : extrusion and thermoforming - traitement par AER Film Schneider,0.392,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,505.68,Plastiforme,France,France,350.462,-155.218,Safran Seats / Safran internal group,oem,no,yes,ok
128,Ens. Coque,Résine BR623 - composite,0.488,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,505.68,Plastiforme,France,France,350.462,-155.218,Safran Seats / Safran internal group,oem,no,yes,ok
110,Ens. Coque,NIDA - GLO (moulage par injection plastique),8.439,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,505.68,Plastiform,France,France,350.471,-155.209,Safran Seats / Safran internal group,oem,no,yes,ok
158,Siége,"Tissu, mousse, polyéthylène",6.478,tier1,COLLINS,France,France,667.607,Celso SAS,France,France,544.331,-123.276,Safran Seats / Safran internal group,oem,no,yes,ok
160,Siége,"autre (silicium, cuirs synthétique)",0.099,tier1,COLLINS,France,France,667.607,Celso SAS,France,France,544.331,-123.276,Safran Seats / Safran internal group,oem,no,yes,ok
168,Siége,"Tissu, mousse, polyéthylène",6.478,tier1,COLLINS,France,France,667.607,Celso SAS,France,France,544.331,-123.276,Safran Seats / Safran internal group,oem,no,yes,ok
169,Siége,"Tissu, mousse, polyéthylène",6.478,tier1,COLLINS,France,France,667.607,Celso SAS,France,France,544.331,-123.276,Safran Seats / Safran internal group,oem,no,yes,ok
170,Siége,"autre (silicium, cuirs synthétique)",0.099,tier1,COLLINS,France,France,667.607,Celso SAS,France,France,544.331,-123.276,Safran Seats / Safran internal group,oem,no,yes,ok
171,Siége,"autre (silicium, cuirs synthétique)",0.099,tier1,COLLINS,France,France,667.607,Celso SAS,France,France,544.331,-123.276,Safran Seats / Safran internal group,oem,no,yes,ok
86,Coussin ottoman,FRMC55 (C55 = % de carbone) et FMR = ?,1.005,tier3_first_transformation,Aubert & Duval,France,France,1438.331,Altec Etirage,France,France,1321.174,-117.157,FRANKLIN,tier2_second_transformation,no,yes,ok
87,Coussin têtière,FRMC55 (C55 = % de carbone) et FMR = ?,0.121,tier3_first_transformation,Aubert & Duval,France,France,1438.331,Altec Etirage,France,France,1321.174,-117.157,FRANKLIN,tier2_second_transformation,no,yes,ok
88,Ens. Coussin assise,FRMC55 (C55 = % de carbone) et FMR = ?,0.871,tier3_first_transformation,Aubert & Duval,France,France,1438.331,Altec Etirage,France,France,1321.174,-117.157,FRANKLIN,tier2_second_transformation,no,yes,ok
89,Ens.coussin dossier version têtière,FRMC55 (C55 = % de carbone) et FMR = ?,0.854,tier3_first_transformation,Aubert & Duval,France,France,1438.331,Altec Etirage,France,France,1321.174,-117.157,FRANKLIN,tier2_second_transformation,no,yes,ok
90,Ens. Coussin dossier,FRMC55 (C55 = % de carbone) et FMR = ?,1.091,tier3_first_transformation,Aubert & Duval,France,France,1438.331,Altec Etirage,France,France,1321.174,-117.157,FRANKLIN,tier2_second_transformation,no,yes,ok
91,Ens. Stowage latéral,FRMC55 (C55 = % de carbone) et FMR = ?,0.016,tier3_first_transformation,Aubert & Duval,France,France,1438.331,Altec Etirage,France,France,1321.174,-117.157,FRANKLIN,tier2_second_transformation,no,yes,ok
92,Manchette acc. Mobile,FRMC55 (C55 = % de carbone) et FMR = ?,0.039,tier3_first_transformation,Aubert & Duval,France,France,1438.331,Altec Etirage,France,France,1321.174,-117.157,FRANKLIN,tier2_second_transformation,no,yes,ok
93,Manchette équipée,FRMC55 (C55 = % de carbone) et FMR = ?,0.039,tier3_first_transformation,Aubert & Duval,France,France,1438.331,Altec Etirage,France,France,1321.174,-117.157,FRANKLIN,tier2_second_transformation,no,yes,ok
16,Stowage assemblé avec porte,35NC6 (nickel-chrome),0.008,tier1,ETS Gattefin,France,France,186.911,SUMPAR,France,France,83.803,-103.108,Safran Seats / Safran internal group,oem,no,yes,ok
103,Capot NFC,kydex,0.069,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,832.132,Plastiservice Charleroi,Belgium,Europe_non_FR,737.059,-95.073,ESPACE,tier1,no,yes,ok
104,Coussin ottoman,kydex,0.037,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,832.132,Plastiservice Charleroi,Belgium,Europe_non_FR,737.059,-95.073,ESPACE,tier1,no,yes,ok
105,Ens. Stowage latéral,kydex,1.161,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,832.132,Plastiservice Charleroi,Belgium,Europe_non_FR,737.059,-95.073,ESPACE,tier1,no,yes,ok
106,Ensemble porte,kydex,1.384,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,832.132,Plastiservice Charleroi,Belgium,Europe_non_FR,737.059,-95.073,ESPACE,tier1,no,yes,ok
107,Ens. Tablette cocktail,kydex,0.715,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,832.132,Plastiservice Charleroi,Belgium,Europe_non_FR,737.059,-95.073,ESPACE,tier1,no,yes,ok
108,Ens. Tablette repas,kydex,0.059,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,832.132,Plastiservice Charleroi,Belgium,Europe_non_FR,737.059,-95.073,ESPACE,tier1,no,yes,ok
109,Stowage assemblé avec porte,kydex,0.226,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,832.132,Plastiservice Charleroi,Belgium,Europe_non_FR,737.059,-95.073,ESPACE,tier1,no,yes,ok
140,Coussin têtière,velcro,0.007,tier1,ACH,France,France,275.875,ETS Gattefin,France,France,186.911,-88.964,Safran Seats / Safran internal group,oem,no,yes,ok
141,Ens.coussin dossier version têtière,velcro,0.005,tier1,ACH,France,France,275.875,ETS Gattefin,France,France,186.911,-88.964,Safran Seats / Safran internal group,oem,no,yes,ok
142,Ens. Coussin dossier,velcro,0.006,tier1,ACH,France,France,275.875,ETS Gattefin,France,France,186.911,-88.964,Safran Seats / Safran internal group,oem,no,yes,ok
143,Manchette équipée,velcro,0.006,tier1,ACH,France,France,275.875,ETS Gattefin,France,France,186.911,-88.964,Safran Seats / Safran internal group,oem,no,yes,ok
149,Ens. Structure porte,velcro,0.085,tier1,ACH,France,France,275.875,ETS Gattefin,France,France,186.911,-88.964,Safran Seats / Safran internal group,oem,no,yes,ok
86,Coussin ottoman,FRMC55 (C55 = % de carbone) et FMR = ?,1.005,tier3_first_transformation,Aubert & Duval,France,France,1438.331,thyssenkrupp Materials France,France,France,1360.537,-77.794,FRANKLIN,tier2_second_transformation,no,yes,ok
87,Coussin têtière,FRMC55 (C55 = % de carbone) et FMR = ?,0.121,tier3_first_transformation,Aubert & Duval,France,France,1438.331,thyssenkrupp Materials France,France,France,1360.537,-77.794,FRANKLIN,tier2_second_transformation,no,yes,ok
88,Ens. Coussin assise,FRMC55 (C55 = % de carbone) et FMR = ?,0.871,tier3_first_transformation,Aubert & Duval,France,France,1438.331,thyssenkrupp Materials France,France,France,1360.537,-77.794,FRANKLIN,tier2_second_transformation,no,yes,ok
89,Ens.coussin dossier version têtière,FRMC55 (C55 = % de carbone) et FMR = ?,0.854,tier3_first_transformation,Aubert & Duval,France,France,1438.331,thyssenkrupp Materials France,France,France,1360.537,-77.794,FRANKLIN,tier2_second_transformation,no,yes,ok
90,Ens. Coussin dossier,FRMC55 (C55 = % de carbone) et FMR = ?,1.091,tier3_first_transformation,Aubert & Duval,France,France,1438.331,thyssenkrupp Materials France,France,France,1360.537,-77.794,FRANKLIN,tier2_second_transformation,no,yes,ok
91,Ens. Stowage latéral,FRMC55 (C55 = % de carbone) et FMR = ?,0.016,tier3_first_transformation,Aubert & Duval,France,France,1438.331,thyssenkrupp Materials France,France,France,1360.537,-77.794,FRANKLIN,tier2_second_transformation,no,yes,ok
92,Manchette acc. Mobile,FRMC55 (C55 = % de carbone) et FMR = ?,0.039,tier3_first_transformation,Aubert & Duval,France,France,1438.331,thyssenkrupp Materials France,France,France,1360.537,-77.794,FRANKLIN,tier2_second_transformation,no,yes,ok
93,Manchette équipée,FRMC55 (C55 = % de carbone) et FMR = ?,0.039,tier3_first_transformation,Aubert & Duval,France,France,1438.331,thyssenkrupp Materials France,France,France,1360.537,-77.794,FRANKLIN,tier2_second_transformation,no,yes,ok
81,Ens. Structure fauteuil,inox,0.045,tier1,Senior Aerospace Thailand,Thailand,Outside_Europe,9564.772,JAMCO Aircraft Interiors - Niigata,Japan,Outside_Europe,9489.625,-75.148,Safran Seats / Safran internal group,oem,no,yes,ok
94,Accoudoir allée,inox,0.018054,tier1,Senior Aerospace Thailand,Thailand,Outside_Europe,9564.772,JAMCO Aircraft Interiors - Niigata,Japan,Outside_Europe,9489.625,-75.148,Safran Seats / Safran internal group,oem,no,yes,ok
95,Ens. Palette optimisée,inox,0.023743,tier1,Senior Aerospace Thailand,Thailand,Outside_Europe,9564.772,JAMCO Aircraft Interiors - Niigata,Japan,Outside_Europe,9489.625,-75.148,Safran Seats / Safran internal group,oem,no,yes,ok
96,Ensemble porte,inox,0.0047592,tier1,Senior Aerospace Thailand,Thailand,Outside_Europe,9564.772,JAMCO Aircraft Interiors - Niigata,Japan,Outside_Europe,9489.625,-75.148,Safran Seats / Safran internal group,oem,no,yes,ok
97,Ens. Structure fauteuil,GLO: moulage par injection plastique,0.081,tier1,Senior Aerospace Thailand,Thailand,Outside_Europe,9564.772,JAMCO Aircraft Interiors - Niigata,Japan,Outside_Europe,9489.625,-75.148,Safran Seats / Safran internal group,oem,no,yes,ok
98,Ens. Tablette cocktail,inox,0.012,tier1,Senior Aerospace Thailand,Thailand,Outside_Europe,9564.772,JAMCO Aircraft Interiors - Niigata,Japan,Outside_Europe,9489.625,-75.148,Safran Seats / Safran internal group,oem,no,yes,ok
99,Ens. Tablette repas,inox,0.014,tier1,Senior Aerospace Thailand,Thailand,Outside_Europe,9564.772,JAMCO Aircraft Interiors - Niigata,Japan,Outside_Europe,9489.625,-75.148,Safran Seats / Safran internal group,oem,no,yes,ok
100,Ens. Têtière,inox,0.001,tier1,Senior Aerospace Thailand,Thailand,Outside_Europe,9564.772,JAMCO Aircraft Interiors - Niigata,Japan,Outside_Europe,9489.625,-75.148,Safran Seats / Safran internal group,oem,no,yes,ok
101,Stowage assemblé avec porte,inox,0.00928,tier1,Senior Aerospace Thailand,Thailand,Outside_Europe,9564.772,JAMCO Aircraft Interiors - Niigata,Japan,Outside_Europe,9489.625,-75.148,Safran Seats / Safran internal group,oem,no,yes,ok
102,Support écran,inox,0.014,tier1,Senior Aerospace Thailand,Thailand,Outside_Europe,9564.772,JAMCO Aircraft Interiors - Niigata,Japan,Outside_Europe,9489.625,-75.148,Safran Seats / Safran internal group,oem,no,yes,ok
138,Ens. Structure fixe,inox,0.027,tier1,Senior Aerospace Thailand,Thailand,Outside_Europe,9564.772,JAMCO Aircraft Interiors - Niigata,Japan,Outside_Europe,9489.625,-75.148,Safran Seats / Safran internal group,oem,no,yes,ok
1,Ens. Equipements latéraux,A5086 - Aluminium,3.6360048,tier4_raw_material,Alcoa,United States,Outside_Europe,6984.123,Tata Steel,India,Outside_Europe,6913.909,-70.213,AMAG Austria Metall,tier3_first_transformation,no,yes,ok
17,Accoudoir allée,A2017 - Aluminium,2.43,tier4_raw_material,Alcoa,United States,Outside_Europe,6984.123,Tata Steel,India,Outside_Europe,6913.909,-70.213,AMAG Austria Metall,tier3_first_transformation,no,yes,ok
18,Ens. Stowage latéral,A2017 - Aluminium,0.1033805,tier4_raw_material,Alcoa,United States,Outside_Europe,6984.123,Tata Steel,India,Outside_Europe,6913.909,-70.213,AMAG Austria Metall,tier3_first_transformation,no,yes,ok
19,Ens. Palette optimisée,A2017 - Aluminium,12.333,tier4_raw_material,Alcoa,United States,Outside_Europe,6984.123,Tata Steel,India,Outside_Europe,6913.909,-70.213,AMAG Austria Metall,tier3_first_transformation,no,yes,ok
20,Ens. Tablette cocktail,A2017 - Aluminium,3.523,tier4_raw_material,Alcoa,United States,Outside_Europe,6984.123,Tata Steel,India,Outside_Europe,6913.909,-70.213,AMAG Austria Metall,tier3_first_transformation,no,yes,ok
21,Ens. Tablette repas,A2017 - Aluminium,2.125,tier4_raw_material,Alcoa,United States,Outside_Europe,6984.123,Tata Steel,India,Outside_Europe,6913.909,-70.213,AMAG Austria Metall,tier3_first_transformation,no,yes,ok
22,Ens. Têtière,A2017 - Aluminium,0.4425,tier4_raw_material,Alcoa,United States,Outside_Europe,6984.123,Tata Steel,India,Outside_Europe,6913.909,-70.213,AMAG Austria Metall,tier3_first_transformation,no,yes,ok
23,Stowage assemblé avec porte,A2017 - Aluminium,3.956,tier4_raw_material,Alcoa,United States,Outside_Europe,6984.123,Tata Steel,India,Outside_Europe,6913.909,-70.213,AMAG Austria Metall,tier3_first_transformation,no,yes,ok
24,Support écran,A2017 - Aluminium,1.45,tier4_raw_material,Alcoa,United States,Outside_Europe,6984.123,Tata Steel,India,Outside_Europe,6913.909,-70.213,AMAG Austria Metall,tier3_first_transformation,no,yes,ok
25,Accoudoir allée,A2024 - Aluminium,0.18,tier4_raw_material,Alcoa,United States,Outside_Europe,6984.123,Tata Steel,India,Outside_Europe,6913.909,-70.213,AMAG Austria Metall,tier3_first_transformation,no,yes,ok
26,Ens. Tablette cocktail,A2024 - Aluminium,0.084,tier4_raw_material,Alcoa,United States,Outside_Europe,6984.123,Tata Steel,India,Outside_Europe,6913.909,-70.213,AMAG Austria Metall,tier3_first_transformation,no,yes,ok
27,Ens. Tablette repas,A2024 - Aluminium,1.259,tier4_raw_material,Alcoa,United States,Outside_Europe,6984.123,Tata Steel,India,Outside_Europe,6913.909,-70.213,AMAG Austria Metall,tier3_first_transformation,no,yes,ok
28,Ens. Têtière,A2024 - Aluminium,0.029,tier4_raw_material,Alcoa,United States,Outside_Europe,6984.123,Tata Steel,India,Outside_Europe,6913.909,-70.213,AMAG Austria Metall,tier3_first_transformation,no,yes,ok
29,Accoudoir allée,A5086 - Aluminium,0.316,tier4_raw_material,Alcoa,United States,Outside_Europe,6984.123,Tata Steel,India,Outside_Europe,6913.909,-70.213,AMAG Austria Metall,tier3_first_transformation,no,yes,ok
30,Bumper version porte,A5086 - Aluminium,0.024,tier4_raw_material,Alcoa,United States,Outside_Europe,6984.123,Tata Steel,India,Outside_Europe,6913.909,-70.213,AMAG Austria Metall,tier3_first_transformation,no,yes,ok
31,Ens. Stowage latéral,A5086 - Aluminium,0.216,tier4_raw_material,Alcoa,United States,Outside_Europe,6984.123,Tata Steel,India,Outside_Europe,6913.909,-70.213,AMAG Austria Metall,tier3_first_transformation,no,yes,ok
34,Habillage sous fauteuil,A5086 - Aluminium,1.03,tier4_raw_material,Alcoa,United States,Outside_Europe,6984.123,Tata Steel,India,Outside_Europe,6913.909,-70.213,AMAG Austria Metall,tier3_first_transformation,no,yes,ok
35,Manchette acc. Mobile,A5086 - Aluminium,0.105,tier4_raw_material,Alcoa,United States,Outside_Europe,6984.123,Tata Steel,India,Outside_Europe,6913.909,-70.213,AMAG Austria Metall,tier3_first_transformation,no,yes,ok
36,Manchette équipée,A5086 - Aluminium,0.17,tier4_raw_material,Alcoa,United States,Outside_Europe,6984.123,Tata Steel,India,Outside_Europe,6913.909,-70.213,AMAG Austria Metall,tier3_first_transformation,no,yes,ok
37,Renfort tubulaire,A5086 - Aluminium,0.931,tier4_raw_material,Alcoa,United States,Outside_Europe,6984.123,Tata Steel,India,Outside_Europe,6913.909,-70.213,AMAG Austria Metall,tier3_first_transformation,no,yes,ok
38,Stowage assemblé avec porte,A5086 - Aluminium,2.457,tier4_raw_material,Alcoa,United States,Outside_Europe,6984.123,Tata Steel,India,Outside_Europe,6913.909,-70.213,AMAG Austria Metall,tier3_first_transformation,no,yes,ok
39,Structure ottoman horizontale,A5086 - Aluminium,1.928,tier4_raw_material,Alcoa,United States,Outside_Europe,6984.123,Tata Steel,India,Outside_Europe,6913.909,-70.213,AMAG Austria Metall,tier3_first_transformation,no,yes,ok
40,Support écran,A5086 - Aluminium,0.506,tier4_raw_material,Alcoa,United States,Outside_Europe,6984.123,Tata Steel,India,Outside_Europe,6913.909,-70.213,AMAG Austria Metall,tier3_first_transformation,no,yes,ok
