output_dir,case_dir,size_bytes,size_mb,file_count,keep,sim_days,fill_rate,ending_backlog,total_cost,total_produced,lot_count,archive_destination,action
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0901566A_high\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0901566A_high,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0901566A_low\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0901566A_low,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0910216A_high\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0910216A_high,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0910216A_low\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0910216A_low,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0914320A_high\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0914320A_high,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0914320A_low\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0914320A_low,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0914360C_high\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0914360C_high,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0914360C_low\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0914360C_low,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0914690A_high\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0914690A_high,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0914690A_low\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0914690A_low,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0949099A_high\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0949099A_high,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0949099A_low\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0949099A_low,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0951020A_high\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0951020A_high,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0951020A_low\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0951020A_low,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0960508A_high\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0960508A_high,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0960508A_low\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0960508A_low,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0964290A_high\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0964290A_high,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0964290A_low\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0964290A_low,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0972460A_high\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0972460A_high,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0972460A_low\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0972460A_low,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0975221A_high\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0975221A_high,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0975221A_low\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0975221A_low,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0989480A_high\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0989480A_high,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0989480A_low\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0989480A_low,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0990780A_high\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0990780A_high,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0990780A_low\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0990780A_low,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0993480A_high\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0993480A_high,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0993480A_low\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD0993480A_low,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD1091642A_high\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD1091642A_high,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD1091642A_low\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD1091642A_low,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD1095770A_high\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD1095770A_high,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD1095770A_low\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD1095770A_low,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD1096202A_high\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD1096202A_high,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD1096202A_low\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_node_SDC-VD1096202A_low,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_scale_high\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_scale_high,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_scale_low\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_supplier_stock_scale_low,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_transport_cost_scale_high\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_transport_cost_scale_high,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_transport_cost_scale_low\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\local\local_transport_cost_scale_low,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_capacity_node_M-1430_stress\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_capacity_node_M-1430_stress,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_capacity_node_M-1810_stress\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_capacity_node_M-1810_stress,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_capacity_node_SDC-1450_stress\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_capacity_node_SDC-1450_stress,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_demand_item_item_268091_stress\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_demand_item_item_268091_stress,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_demand_item_item_268967_stress\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_demand_item_item_268967_stress,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_lead_time_scale_stress\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_lead_time_scale_stress,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_production_stock_scale_stress\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_production_stock_scale_stress,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_safety_stock_days_scale_stress\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_safety_stock_days_scale_stress,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-1450_stress\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-1450_stress,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0500655A_stress\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0500655A_stress,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0505677A_stress\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0505677A_stress,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0508918A_stress\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0508918A_stress,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0514881A_stress\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0514881A_stress,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0518684A_stress\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0518684A_stress,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0519670A_stress\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0519670A_stress,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0520115A_stress\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0520115A_stress,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0520132A_stress\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0520132A_stress,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0525412A_stress\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0525412A_stress,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0901566A_stress\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0901566A_stress,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0910216A_stress\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0910216A_stress,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0914320A_stress\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0914320A_stress,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0914360C_stress\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0914360C_stress,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0914690A_stress\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0914690A_stress,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0949099A_stress\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0949099A_stress,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0951020A_stress\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0951020A_stress,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0960508A_stress\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0960508A_stress,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0964290A_stress\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0964290A_stress,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0972460A_stress\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0972460A_stress,0,0.0,0,False,,,,,,,,deleted
etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0975221A_stress\simulation_output,etudecas\simulation\sensibility\rb_rdtc_260331_real_all\cases\stress\stress_supplier_capacity_node_SDC-VD0975221A_stress,0,0.0,0,False,,,,,,,,deleted
