rule,threshold_mode,value_kind,item_filter,include_internal_rollup,snapshot_count,real_mean_eur,sim_mean_eur,bias_eur,bias_pct_real_mean,mae_eur,mae_pct_real_mean,corr,first_real_eur,first_sim_eur,first_error_eur,min_sim_eur,max_sim_eur
subset/demand_90d/stock/042342+344135+708073+734545,demand_90d,stock,subset_042342+344135+708073+734545,False,52,259678.40000000002,297323.9932693846,37645.59326938465,0.14497006015665778,61072.38575030771,0.23518469672605694,-0.12578456549096012,220644.25,211810.7784,-8833.47159999999,211810.7784,349826.5664
subset/max_safety_coverage/stock/042342+344135+708073+734545,max_safety_coverage,stock,subset_042342+344135+708073+734545,False,52,259678.40000000002,297323.9932693846,37645.59326938465,0.14497006015665778,61072.38575030771,0.23518469672605694,-0.12578456549096012,220644.25,211810.7784,-8833.47159999999,211810.7784,349826.5664
subset/safety_plus_coverage/stock/042342+344135+708073+734545,safety_plus_coverage,stock,subset_042342+344135+708073+734545,False,52,259678.40000000002,297323.9932693846,37645.59326938465,0.14497006015665778,61072.38575030771,0.23518469672605694,-0.12578456549096012,220644.25,211810.7784,-8833.47159999999,211810.7784,349826.5664
subset/target_stock/stock/042342+344135+708073+734545,target_stock,stock,subset_042342+344135+708073+734545,False,52,259678.40000000002,297323.9932693846,37645.59326938465,0.14497006015665778,61072.38575030771,0.23518469672605694,-0.12578456549096012,220644.25,211810.7784,-8833.47159999999,211810.7784,349826.5664
subset/coverage/immobilized/042342+344135,coverage,immobilized,subset_042342+344135,False,52,259678.40000000002,232940.05251999368,-26738.347480006316,-0.10296716045695874,63644.62168599602,0.2450901641645821,0.09425143960885836,220644.25,73407.189388,-147237.060612,73407.189388,296547.4741423044
subset/safety_plus_coverage/immobilized/042342+344135,safety_plus_coverage,immobilized,subset_042342+344135,False,52,259678.40000000002,232940.05251999368,-26738.347480006316,-0.10296716045695874,63644.62168599602,0.2450901641645821,0.09425143960885836,220644.25,73407.189388,-147237.060612,73407.189388,296547.4741423044
subset/max_safety_coverage/immobilized/042342+344135,max_safety_coverage,immobilized,subset_042342+344135,False,52,259678.40000000002,232899.1380843277,-26779.261915672323,-0.10312471855831028,63644.74594314567,0.24509064266856875,0.09410309371349203,220644.25,73407.189388,-147237.060612,73407.189388,296497.8345901502
coverage/immobilized/only_042342/direct_only,coverage,immobilized,only_042342,False,52,259678.40000000002,229861.104036548,-29817.29596345205,-0.11482393592787096,63875.35723446107,0.24597870764168706,0.08505123020020498,220644.25,73407.189388,-147237.060612,73407.189388,292261.73376400006
max_safety_coverage/immobilized/only_042342/direct_only,max_safety_coverage,immobilized,only_042342,False,52,259678.40000000002,229861.104036548,-29817.29596345205,-0.11482393592787096,63875.35723446107,0.24597870764168706,0.08505123020020498,220644.25,73407.189388,-147237.060612,73407.189388,292261.73376400006
safety_plus_coverage/immobilized/only_042342/direct_only,safety_plus_coverage,immobilized,only_042342,False,52,259678.40000000002,229861.104036548,-29817.29596345205,-0.11482393592787096,63875.35723446107,0.24597870764168706,0.08505123020020498,220644.25,73407.189388,-147237.060612,73407.189388,292261.73376400006
subset/coverage/immobilized/042342,coverage,immobilized,subset_042342,False,52,259678.40000000002,229861.104036548,-29817.29596345205,-0.11482393592787096,63875.35723446107,0.24597870764168706,0.08505123020020498,220644.25,73407.189388,-147237.060612,73407.189388,292261.73376400006
subset/max_safety_coverage/immobilized/042342,max_safety_coverage,immobilized,subset_042342,False,52,259678.40000000002,229861.104036548,-29817.29596345205,-0.11482393592787096,63875.35723446107,0.24597870764168706,0.08505123020020498,220644.25,73407.189388,-147237.060612,73407.189388,292261.73376400006
subset/safety_plus_coverage/immobilized/042342,safety_plus_coverage,immobilized,subset_042342,False,52,259678.40000000002,229861.104036548,-29817.29596345205,-0.11482393592787096,63875.35723446107,0.24597870764168706,0.08505123020020498,220644.25,73407.189388,-147237.060612,73407.189388,292261.73376400006
subset/coverage/immobilized/042342+344135+734545,coverage,immobilized,subset_042342+344135+734545,False,52,259678.40000000002,237156.8979219304,-22521.502078069585,-0.08672843824542043,63944.85577439867,0.24624634075995025,0.09334293753674527,220644.25,73407.189388,-147237.060612,73407.189388,302271.7099256544
subset/safety_plus_coverage/immobilized/042342+344135+734545,safety_plus_coverage,immobilized,subset_042342+344135+734545,False,52,259678.40000000002,237156.8979219304,-22521.502078069585,-0.08672843824542043,63944.85577439867,0.24624634075995025,0.09334293753674527,220644.25,73407.189388,-147237.060612,73407.189388,302271.7099256544
subset/coverage/immobilized/042342+734545,coverage,immobilized,subset_042342+734545,False,52,259678.40000000002,234077.94943848468,-25600.45056151531,-0.09858521371633262,63946.96346178512,0.24625445728942075,0.08433249580102324,220644.25,73407.189388,-147237.060612,73407.189388,298000.8410026901
subset/safety_plus_coverage/immobilized/042342+734545,safety_plus_coverage,immobilized,subset_042342+734545,False,52,259678.40000000002,234077.94943848468,-25600.45056151531,-0.09858521371633262,63946.96346178512,0.24625445728942075,0.08433249580102324,220644.25,73407.189388,-147237.060612,73407.189388,298000.8410026901
subset/max_safety_coverage/immobilized/042342+344135+734545,max_safety_coverage,immobilized,subset_042342+344135+734545,False,52,259678.40000000002,236914.63211776406,-22763.767882235952,-0.08766138378176988,64108.646738924195,0.24687708619170554,0.09409908280469574,220644.25,73407.189388,-147237.060612,73407.189388,302211.96534465026
subset/max_safety_coverage/immobilized/042342+734545,max_safety_coverage,immobilized,subset_042342+734545,False,52,259678.40000000002,233876.59806998435,-25801.80193001569,-0.0993606011513306,64114.53697945758,0.24689976901990146,0.08528841700386387,220644.25,73407.189388,-147237.060612,73407.189388,297997.1094548219
subset/safety_plus_coverage/immobilized/042342+708073,safety_plus_coverage,immobilized,subset_042342+708073,False,52,259678.40000000002,254917.21511378972,-4761.184886210319,-0.018334928458471397,64957.12393073906,0.25014450154783396,0.1303408994131434,220644.25,81818.207568,-138826.042432,81818.207568,318946.38976908004
subset/max_safety_coverage/immobilized/042342+708073,max_safety_coverage,immobilized,subset_042342+708073,False,52,259678.40000000002,255196.69684693252,-4481.703153067434,-0.01725866746355274,65548.44615108887,0.25242163441814514,0.13485242647995835,220644.25,79791.42998799999,-140852.820012,79791.42998799999,319086.30710400007
subset/coverage/immobilized/042342+708073,coverage,immobilized,subset_042342+708073,False,52,259678.40000000002,262097.21511378972,2418.8151137896816,0.009314656566698198,65689.949997804,0.25296655400604745,0.13034089941314334,220644.25,88998.207568,-131646.042432,88998.207568,326126.3897690801
subset/safety_plus_coverage/immobilized/042342+344135+708073,safety_plus_coverage,immobilized,subset_042342+344135+708073,False,52,259678.40000000002,257996.1635972354,-1682.2364027645817,-0.006478152987559156,65922.21116174968,0.25386097250194734,0.13771190179916096,220644.25,81818.207568,-138826.042432,81818.207568,323147.1257719744
target_stock/useful/packaging_only/direct_only,target_stock,useful,packaging_only,False,52,259678.40000000002,195959.79952853845,-63718.60047146154,-0.2453750503371152,66140.61101269232,0.25470201223009814,0.43475637535338785,220644.25,70253.16914,-150391.08086,70253.16914,233262.118012
subset/target_stock/useful/333362+344135+708073+734545,target_stock,useful,subset_333362+344135+708073+734545,False,52,259678.40000000002,195959.79952853845,-63718.60047146154,-0.2453750503371152,66140.61101269232,0.25470201223009814,0.43475637535338785,220644.25,70253.16914,-150391.08086,70253.16914,233262.118012
subset/safety_plus_coverage/immobilized/042342+708073+734545,safety_plus_coverage,immobilized,subset_042342+708073+734545,False,52,259678.40000000002,259134.06051572642,-544.3394842735853,-0.0020962062469330727,66311.70004749458,0.2553608619257304,0.12878110093901426,220644.25,81818.207568,-138826.042432,81818.207568,324685.49700777006
subset/max_safety_coverage/immobilized/042342+344135+708073,max_safety_coverage,immobilized,subset_042342+344135+708073,False,52,259678.40000000002,258234.7308947123,-1443.6691052877068,-0.005559450093992056,66532.1441947963,0.2562097740697582,0.14190730500689455,220644.25,79791.42998799999,-140852.820012,79791.42998799999,323322.4079301502
subset/coverage/immobilized/042342+344135+708073,coverage,immobilized,subset_042342+344135+708073,False,52,259678.40000000002,265176.1635972354,5497.76359723542,0.021171432037610443,66750.67270021123,0.25705130923562075,0.137711901799161,220644.25,88998.207568,-131646.042432,88998.207568,330327.1257719744
subset/max_safety_coverage/immobilized/042342+708073+734545,max_safety_coverage,immobilized,subset_042342+708073+734545,False,52,259678.40000000002,259212.19088036893,-466.2091196310699,-0.0017953326870123578,67091.5016687408,0.2583638133504396,0.13388329312510241,220644.25,79791.42998799999,-140852.820012,79791.42998799999,324821.6827948219
subset/coverage/immobilized/042342+708073+734545,coverage,immobilized,subset_042342+708073+734545,False,52,259678.40000000002,266314.06051572645,6635.660515726413,0.02555337877823651,67140.16158595611,0.25855119865940374,0.12878110093901432,220644.25,88998.207568,-131646.042432,88998.207568,331865.49700777006
subset/safety_plus_coverage/immobilized/042342+344135+708073+734545,safety_plus_coverage,immobilized,subset_042342+344135+708073+734545,False,52,259678.40000000002,262213.0089991722,2534.608999172146,0.009760569223979144,67372.4227499018,0.2594456171553036,0.1360375447920189,220644.25,81818.207568,-138826.042432,81818.207568,328871.3615553244
subset/target_stock/useful/333362+708073+734545,target_stock,useful,subset_333362+708073+734545,False,52,259678.40000000002,193569.79252853838,-66108.60747146155,-0.2545787692448103,67978.44439684617,0.261779356299354,0.43587868014992376,220644.25,70253.16914,-150391.08086,70253.16914,230221.080012
subset/max_safety_coverage/immobilized/042342+344135+708073+734545,max_safety_coverage,immobilized,subset_042342+344135+708073+734545,False,52,259678.40000000002,262250.2249281487,2571.824928148661,0.009903884682548339,68137.65474360791,0.2623924621516765,0.1407923391662307,220644.25,79791.42998799999,-140852.820012,79791.42998799999,329036.53868465027
subset/coverage/immobilized/042342+344135+708073+734545,coverage,immobilized,subset_042342+344135+708073+734545,False,52,259678.40000000002,269393.0089991722,9714.60899917214,0.03741015424914872,68200.88428836333,0.26263595388897704,0.1360375447920189,220644.25,88998.207568,-131646.042432,88998.207568,336051.3615553244
subset/target_stock/useful/333362+344135+708073,target_stock,useful,subset_333362+344135+708073,False,52,259678.40000000002,193254.46744884615,-66423.93255115383,-0.25579305999711116,68339.37643961537,0.2631692756872168,0.43403035901294396,220644.25,69553.3811,-151090.8689,69553.3811,230687.78502
subset/demand_180d/useful/038005+333362+344135,demand_180d,useful,subset_038005+333362+344135,False,52,259678.40000000002,240870.76690547646,-18807.633094523564,-0.07242663654167449,68556.224174225,0.26400433834398623,0.3588980758813922,220644.25,210689.416025,-9954.833974999987,46750.498388748005,463157.96602500003
subset/demand_180d/useful/038005+333362,demand_180d,useful,subset_038005+333362,False,52,259678.40000000002,238471.43852721615,-21206.961472783863,-0.08166625130462858,68722.9208460545,0.26464627341378605,0.352512292421631,220644.25,210689.416025,-9954.833974999987,46280.533041,463157.96602500003
subset/demand_180d/useful/038005+333362+344135+734545,demand_180d,useful,subset_038005+333362+344135+734545,False,52,259678.40000000002,243742.56558429962,-15935.834415700361,-0.061367577802775894,69080.35212142597,0.26602271163649327,0.3578081854972603,220644.25,211389.20406500003,-9255.045934999973,46974.391235251205,469273.54206500005
subset/demand_180d/useful/038005+333362+734545,demand_180d,useful,subset_038005+333362+734545,False,52,259678.40000000002,241343.2372060393,-18335.16279396066,-0.07060719256572999,69247.04879325545,0.26666464670629303,0.3514663515304341,220644.25,211389.20406500003,-9255.045934999973,46504.4258875032,469273.54206500005
subset/target_stock/useful/333362+708073,target_stock,useful,subset_333362+708073,False,52,259678.40000000002,190864.46044884622,-68813.93955115385,-0.2649967789048063,70255.37024576923,0.27054760906478637,0.43513930311409865,220644.25,69553.3811,-151090.8689,69553.3811,227646.74702
coverage/immobilized/packaging_only/direct_only,coverage,immobilized,packaging_only,False,52,259678.40000000002,210049.8861729324,-49628.51382706761,-0.1911152942526895,74053.1666208756,0.2851726081987397,0.4053779084509867,220644.25,15591.018179999995,-205053.23182000002,15591.018179999995,335288.99409183324
subset/coverage/immobilized/333362+344135+708073+734545,coverage,immobilized,subset_333362+344135+708073+734545,False,52,259678.40000000002,210049.8861729324,-49628.51382706761,-0.1911152942526895,74053.1666208756,0.2851726081987397,0.4053779084509867,220644.25,15591.018179999995,-205053.23182000002,15591.018179999995,335288.99409183324
subset/demand_180d/useful/038005+333362+344135+708073,demand_180d,useful,subset_038005+333362+344135+708073,False,52,259678.40000000002,265077.4007152226,5399.000715222594,0.020791104363022082,74212.49099930828,0.28578615317757766,0.34022512194827415,220644.25,247762.915225,27118.665225000004,50348.372622948,500231.46522500005
subset/demand_180d/useful/038005+333362+708073,demand_180d,useful,subset_038005+333362+708073,False,52,259678.40000000002,262678.07233696233,2999.6723369622955,0.011551489600067988,74243.85687867759,0.2859069405798772,0.33404147424191677,220644.25,247762.915225,27118.665225000004,49878.4072752,500231.46522500005
subset/coverage/immobilized/333362+708073+734545,coverage,immobilized,subset_333362+708073+734545,False,52,259678.40000000002,206970.9376894867,-52707.462310513336,-0.2029720697236017,74984.44702927864,0.288758891880413,0.4050104898780039,220644.25,15591.018179999995,-205053.23182000002,15591.018179999995,330896.2293076771
subset/demand_180d/useful/038005+333362+708073+734545,demand_180d,useful,subset_038005+333362+708073+734545,False,52,259678.40000000002,265549.8710157855,5871.471015785491,0.022610548338966543,75060.35765426444,0.2890512174068557,0.33313535376715714,220644.25,248462.70326500002,27818.45326500002,50102.3001217032,506347.04126500007
