baseline::avg_inventory,baseline::ending_backlog,baseline::fill_rate,baseline::total_cost,baseline::total_external_procured_ordered_qty,case_id,case_input,case_output_dir,delta::avg_inventory,delta::ending_backlog,delta::fill_rate,delta::total_cost,delta::total_external_procured_ordered_qty,delta_pct::avg_inventory,delta_pct::ending_backlog,delta_pct::fill_rate,delta_pct::total_cost,delta_pct::total_external_procured_ordered_qty,direction,factor_value,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_inventory_risk,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::cost_share_warehouse_operating,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::measured_required_total,kpi::measurement_starting_backlog,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_estimated_source_ordered_qty,kpi::total_estimated_source_rejected_qty,kpi::total_estimated_source_replenished_qty,kpi::total_explicit_initialization_pipeline_qty,kpi::total_explicit_initialization_stock_qty,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_inventory_cost_legacy_raw_holding,kpi::total_inventory_risk_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,kpi::total_warehouse_operating_cost,notes,parameter_group,parameter_key,parameter_label,status,study
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_reliability_node_SDC-VD1091642A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD1091642A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD1091642A_stress\simulation_output,-0.41990000009536743,0.0,0.0,-0.20230000093579292,0.0,-9.017297142204588e-06,0.0,0.0,-1.4914010586423845e-06,nan,stress,0.85,4656605.5838,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811470.8887,0.959867,18152.25,752.25,1391548.2649,13564426.3323,17400.0,769343.9548,33770742.3662,770136.549,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.4995,10629355.713,2125871.1426,13538485.4951,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,2.5245,4783210.0708,,supplier_reliability_node,supplier_reliability_node::SDC-VD1091642A,Fiabilite fournisseur SDC-VD1091642A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_stock_node_SDC-VD0519670A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0519670A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0519670A_stress\simulation_output,-90.0,0.0,0.0,-44.64000000059605,0.0,-0.0019327381343512567,0.0,0.0,-0.00032909610949441014,nan,stress,0.75,4656516.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811381.3855,0.959867,18152.25,752.25,1391548.2649,13564381.8946,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720258.9463,10629311.2753,2125862.2551,13538441.0574,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783190.0739,,supplier_stock_node,supplier_stock_node::SDC-VD0519670A,Stock fournisseur SDC-VD0519670A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_capacity_node_SDC-VD0519670A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0519670A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0519670A_stress\simulation_output,-10.496500000357628,0.0,0.0,-5.120500000193715,0.0,-0.00022541095364343521,0.0,0.0,-3.774947644953803e-05,nan,stress,0.75,4656595.5072,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811463.484,0.959867,18152.25,752.25,1391548.2649,13564421.4141,17400.0,769345.3573,33770742.3662,770137.5466,782649.6458,168240.5218,0.0,0.0,0.0,0.0,0.0,3720272.7782,10629350.7948,2125870.159,13538480.5769,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783207.8577,,supplier_capacity_node,supplier_capacity_node::SDC-VD0519670A,Debit fournisseur SDC-VD0519670A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_lead_time_node_SDC-VD0519670A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0519670A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0519670A_stress\simulation_output,67.88810000009835,0.0,0.0,39.24169999919832,0.0,0.0014578879970982403,0.0,0.0,0.00028929862902129323,nan,stress,1.5,4656673.8918,0.274267,0.156724,0.001912,0.214467,0.352629,728.5,4811539.2972,0.959867,18152.25,752.25,1391548.29,13564465.7763,17400.0,769341.5861,33770742.3662,770134.1804,782728.9804,168240.5218,0.0,0.0,0.0,0.0,0.0,3720288.3049,10629395.157,2125879.0314,13538524.9391,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783227.8206,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0519670A,Lead time fournisseur SDC-VD0519670A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_reliability_node_SDC-VD0519670A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0519670A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0519670A_stress\simulation_output,-2.951700000092387,0.0,0.0,-1.6842000000178814,0.0,-6.338736834825738e-05,0.0,0.0,-1.2416300797691974e-05,nan,stress,0.85,4656603.052,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811469.0156,0.959867,18152.25,752.25,1391548.2649,13564424.8504,17400.0,769343.4363,33770742.3662,770135.554,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720273.9809,10629354.2311,2125870.8462,13538484.0133,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,1.3713,4783209.404,,supplier_reliability_node,supplier_reliability_node::SDC-VD0519670A,Fiabilite fournisseur SDC-VD0519670A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_stock_node_SDC-VD0518684A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0518684A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0518684A_stress\simulation_output,-45.0,0.0,0.0,-41.76000000163913,0.0,-0.0009663690671756284,0.0,0.0,-0.000307864102438228,nan,stress,0.75,4656561.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811426.3855,0.959867,18152.25,752.25,1391548.2649,13564384.7746,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720259.9543,10629314.1553,2125862.8311,13538443.9374,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783191.3699,,supplier_stock_node,supplier_stock_node::SDC-VD0518684A,Stock fournisseur SDC-VD0518684A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_capacity_node_SDC-VD0518684A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0518684A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0518684A_stress\simulation_output,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,stress,0.75,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782655.1422,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,,supplier_capacity_node,supplier_capacity_node::SDC-VD0518684A,Debit fournisseur SDC-VD0518684A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_lead_time_node_SDC-VD0518684A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0518684A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0518684A_stress\simulation_output,6.560399999842048,0.0,0.0,6.08809999935329,0.0,0.00014088372506991894,0.0,0.0,4.488284103882922e-05,nan,stress,1.5,4656612.5641,0.274267,0.156724,0.001912,0.214467,0.352629,728.5,4811477.9251,0.959867,18152.25,752.25,1391548.155,13564432.6227,17400.0,769341.5861,33770742.3662,770134.1804,782661.0384,168240.5218,0.0,0.0,0.0,0.0,0.0,3720276.7012,10629362.0034,2125872.4007,13538491.7856,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783212.9015,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0518684A,Lead time fournisseur SDC-VD0518684A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_reliability_node_SDC-VD0518684A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0518684A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0518684A_stress\simulation_output,-0.07139999978244305,0.0,0.0,-0.06630000099539757,0.0,-1.5333055819133235e-06,0.0,0.0,-4.887785032878479e-07,nan,stress,0.85,4656605.9323,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3144,0.959867,18152.25,752.25,1391548.2649,13564426.4683,17400.0,769342.7705,33770742.3662,770135.3647,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5472,10629355.849,2125871.1698,13538485.6312,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,1.1843,4783210.1321,,supplier_reliability_node,supplier_reliability_node::SDC-VD0518684A,Fiabilite fournisseur SDC-VD0518684A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_stock_node_SDC-VD0514881A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0514881A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0514881A_stress\simulation_output,-45.0,0.0,0.0,-248.5800000000745,0.0,-0.0009663690671756284,0.0,0.0,-0.001832587609701001,nan,stress,0.75,4656561.0037,0.274266,0.156723,0.001912,0.214472,0.352627,728.5,4811426.3855,0.959867,18152.25,752.25,1391548.2649,13564177.9546,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720187.5673,10629107.3353,2125821.4671,13538237.1174,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783098.3009,,supplier_stock_node,supplier_stock_node::SDC-VD0514881A,Stock fournisseur SDC-VD0514881A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_capacity_node_SDC-VD0514881A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0514881A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0514881A_stress\simulation_output,-5.771300000138581,0.0,0.0,-31.88040000014007,0.0,-0.00012393790661165832,0.0,0.0,-0.00023502947152848573,nan,stress,0.75,4656600.2324,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811465.6143,0.959867,18152.25,752.25,1391548.2649,13564394.6542,17400.0,769341.5861,33770742.3662,770134.1804,782655.1422,168240.5218,0.0,0.0,0.0,0.0,0.0,3720263.4122,10629324.0349,2125864.807,13538453.8171,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783195.8157,,supplier_capacity_node,supplier_capacity_node::SDC-VD0514881A,Debit fournisseur SDC-VD0514881A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_lead_time_node_SDC-VD0514881A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0514881A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0514881A_stress\simulation_output,-0.14900000020861626,0.0,0.0,-0.822800001129508,0.0,-3.19975536023931e-06,0.0,0.0,-6.065866470880417e-06,nan,stress,1.5,4656605.8547,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.259,0.959867,18152.25,752.25,1391548.2765,13564425.7118,17400.0,769341.5861,33770742.3662,770134.1804,782660.9836,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.2824,10629355.0925,2125871.0185,13538484.8746,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783209.7916,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0514881A,Lead time fournisseur SDC-VD0514881A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_reliability_node_SDC-VD0514881A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0514881A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0514881A_stress\simulation_output,-1.5124000003561378,0.0,0.0,-8.354500001296401,0.0,-3.2478590612012906e-05,0.0,0.0,-6.159125105647354e-05,nan,stress,0.85,4656604.4913,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811469.5014,0.959867,18152.25,752.25,1391548.2649,13564418.1801,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720271.6463,10629347.5608,2125869.5122,13538477.343,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.748,4783206.4024,,supplier_reliability_node,supplier_reliability_node::SDC-VD0514881A,Fiabilite fournisseur SDC-VD0514881A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_stock_node_SDC-VD0990780A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0990780A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0990780A_stress\simulation_output,-45.0,0.0,0.0,-11.340000001713634,0.0,-0.0009663690671756284,0.0,0.0,-8.36010278266293e-05,nan,stress,0.75,4656561.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811426.3855,0.959867,18152.25,752.25,1391548.2649,13564415.1946,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720270.6013,10629344.5753,2125868.9151,13538474.3574,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783205.0589,,supplier_stock_node,supplier_stock_node::SDC-VD0990780A,Stock fournisseur SDC-VD0990780A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_capacity_node_SDC-VD0990780A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0990780A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0990780A_stress\simulation_output,-5.771300000138581,0.0,0.0,-1.4544000010937452,0.0,-0.00012393790661165832,0.0,0.0,-1.0722163575318695e-05,nan,stress,0.75,4656600.2324,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811465.6143,0.959867,18152.25,752.25,1391548.2649,13564425.0802,17400.0,769341.5861,33770742.3662,770134.1804,782655.1422,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.0613,10629354.4609,2125870.8922,13538484.2431,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783209.5074,,supplier_capacity_node,supplier_capacity_node::SDC-VD0990780A,Debit fournisseur SDC-VD0990780A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_lead_time_node_SDC-VD0990780A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0990780A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0990780A_stress\simulation_output,0.23180000018328428,0.0,0.0,0.058399999514222145,0.0,4.977874443298465e-06,0.0,0.0,4.305379174361409e-07,nan,stress,1.5,4656606.2355,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811472.0777,0.959867,18152.25,752.25,1391548.2263,13564426.593,17400.0,769342.408,33770742.3662,770135.0023,782660.9573,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5908,10629355.9737,2125871.1947,13538485.7559,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1882,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0990780A,Lead time fournisseur SDC-VD0990780A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_reliability_node_SDC-VD0990780A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0990780A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0990780A_stress\simulation_output,-1.1084000002592802,0.0,0.0,-0.2793000005185604,0.0,-2.3802743873511708e-05,0.0,0.0,-2.0590623555380305e-06,nan,stress,0.85,4656604.8953,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811469.9674,0.959867,18152.25,752.25,1391548.2649,13564426.2553,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.4726,10629355.636,2125871.1272,13538485.4181,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.6233,4783210.0362,,supplier_reliability_node,supplier_reliability_node::SDC-VD0990780A,Fiabilite fournisseur SDC-VD0990780A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_stock_node_SDC-VD0500655A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0500655A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0500655A_stress\simulation_output,-45.0,0.0,0.0,-11.340000001713634,0.0,-0.0009663690671756284,0.0,0.0,-8.36010278266293e-05,nan,stress,0.75,4656561.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811426.3855,0.959867,18152.25,752.25,1391548.2649,13564415.1946,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720270.6013,10629344.5753,2125868.9151,13538474.3574,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783205.0589,,supplier_stock_node,supplier_stock_node::SDC-VD0500655A,Stock fournisseur SDC-VD0500655A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_capacity_node_SDC-VD0500655A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0500655A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0500655A_stress\simulation_output,-5.771300000138581,0.0,0.0,-1.4544000010937452,0.0,-0.00012393790661165832,0.0,0.0,-1.0722163575318695e-05,nan,stress,0.75,4656600.2324,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811465.6143,0.959867,18152.25,752.25,1391548.2649,13564425.0802,17400.0,769341.5861,33770742.3662,770134.1804,782655.1422,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.0613,10629354.4609,2125870.8922,13538484.2431,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783209.5074,,supplier_capacity_node,supplier_capacity_node::SDC-VD0500655A,Debit fournisseur SDC-VD0500655A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_lead_time_node_SDC-VD0500655A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0500655A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0500655A_stress\simulation_output,-0.020200000144541264,0.0,0.0,-0.005100000649690628,0.0,-4.337923399250644e-07,0.0,0.0,-3.759835063193861e-08,nan,stress,1.5,4656605.9835,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3612,0.959867,18152.25,752.25,1391548.2625,13564426.5295,17400.0,769341.581,33770742.3662,770134.1753,782660.9208,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5686,10629355.9102,2125871.182,13538485.6924,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1596,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0500655A,Lead time fournisseur SDC-VD0500655A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_reliability_node_SDC-VD0500655A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0500655A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0500655A_stress\simulation_output,-0.27710000053048134,0.0,0.0,-0.0698000006377697,0.0,-5.950685978377942e-06,0.0,0.0,-5.145812870136793e-07,nan,stress,0.85,4656605.7266,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.031,0.959867,18152.25,752.25,1391548.2649,13564426.4648,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5459,10629355.8454,2125871.1691,13538485.6276,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.1558,4783210.1305,,supplier_reliability_node,supplier_reliability_node::SDC-VD0500655A,Fiabilite fournisseur SDC-VD0500655A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_stock_node_SDC-VD0914320A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0914320A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0914320A_stress\simulation_output,-45.0,0.0,0.0,-312.9750000014901,0.0,-0.0009663690671756284,0.0,0.0,-0.0023073220176552003,nan,stress,0.75,4656561.0037,0.274265,0.156723,0.001912,0.214473,0.352627,728.5,4811426.3855,0.959867,18152.25,752.25,1391548.2649,13564113.5596,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720165.0291,10629042.9403,2125808.5881,13538172.7224,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783069.3231,,supplier_stock_node,supplier_stock_node::SDC-VD0914320A,Stock fournisseur SDC-VD0914320A,ok,stress
