record_index,system,component,family,mass_kg,lca_use_class,lca_confidence,lca_match_level,lca_equipment_match,lca_material_match,raw_materials_status,path_id,path_type,readiness,max_severity,issue_codes,issue_count,component_all_path_count,component_primary_path_count,contains_assumption,contains_inactive_candidate,t4,t4_status,t3,t3_status,t2,t2_status,t1,t1_status,oem,oem_status,t4_t3_km,t3_t2_km,t2_t1_km,t1_oem_km,t4_t3_modes,t3_t2_modes,t2_t1_modes,t1_oem_modes,transport_model
172,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R172-P0066,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,5,80,1,False,True,BASF,alternate,EXSTO / Baule-Exsto Polymere,alternate,DuPont de Nemours,alternate,COLLINS,alternate,Safran Seats / Safran internal group,baseline_primary,553.6,6646.6,6749.5,667.6,truck,ship|truck,ship|truck,truck,lane_specific
172,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R172-P0067,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,4,80,1,False,True,BASF,alternate,EXSTO / Baule-Exsto Polymere,alternate,DuPont de Nemours,alternate,JAMCO Aircraft Interiors - Niigata,baseline_primary,Safran Seats / Safran internal group,baseline_primary,553.6,6646.6,10811.2,9489.6,truck,ship|truck,ship|truck,ship|truck,lane_specific
172,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R172-P0068,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,5,80,1,False,True,BASF,alternate,EXSTO / Baule-Exsto Polymere,alternate,DuPont de Nemours,alternate,JAMCO Aircraft Interiors - Miyazaki,alternate,Safran Seats / Safran internal group,baseline_primary,553.6,6646.6,11745.7,9734.7,truck,ship|truck,ship|truck,ship|truck,lane_specific
172,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R172-P0069,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,5,80,1,False,True,BASF,alternate,EXSTO / Baule-Exsto Polymere,alternate,DuPont de Nemours,alternate,JAMCO Philippines Inc.,alternate,Safran Seats / Safran internal group,baseline_primary,553.6,6646.6,13866.8,10691.9,truck,ship|truck,ship|truck,ship|truck,lane_specific
172,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R172-P0070,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,5,80,1,False,True,BASF,alternate,EXSTO / Baule-Exsto Polymere,alternate,DuPont de Nemours,alternate,Airbus Atlantic / STELIA Aerospace,alternate,Safran Seats / Safran internal group,baseline_primary,553.6,6646.6,6173.4,387.8,truck,ship|truck,ship|truck,truck,lane_specific
172,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R172-P0071,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,4,80,1,False,True,BASF,alternate,EXSTO / Baule-Exsto Polymere,alternate,Ensinger,baseline_primary,COLLINS,alternate,Safran Seats / Safran internal group,baseline_primary,553.6,477.5,637.1,667.6,truck,truck,truck,truck,lane_specific
172,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R172-P0072,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,3,80,1,False,True,BASF,alternate,EXSTO / Baule-Exsto Polymere,alternate,Ensinger,baseline_primary,JAMCO Aircraft Interiors - Niigata,baseline_primary,Safran Seats / Safran internal group,baseline_primary,553.6,477.5,9231.0,9489.6,truck,truck,ship|truck,ship|truck,lane_specific
172,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R172-P0073,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,4,80,1,False,True,BASF,alternate,EXSTO / Baule-Exsto Polymere,alternate,Ensinger,baseline_primary,JAMCO Aircraft Interiors - Miyazaki,alternate,Safran Seats / Safran internal group,baseline_primary,553.6,477.5,9412.3,9734.7,truck,truck,ship|truck,ship|truck,lane_specific
172,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R172-P0074,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,4,80,1,False,True,BASF,alternate,EXSTO / Baule-Exsto Polymere,alternate,Ensinger,baseline_primary,JAMCO Philippines Inc.,alternate,Safran Seats / Safran internal group,baseline_primary,553.6,477.5,10266.8,10691.9,truck,truck,ship|truck,ship|truck,lane_specific
172,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R172-P0075,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,4,80,1,False,True,BASF,alternate,EXSTO / Baule-Exsto Polymere,alternate,Ensinger,baseline_primary,Airbus Atlantic / STELIA Aerospace,alternate,Safran Seats / Safran internal group,baseline_primary,553.6,477.5,791.4,387.8,truck,truck,truck,truck,lane_specific
172,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R172-P0076,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,5,80,1,False,True,BASF,alternate,EXSTO / Baule-Exsto Polymere,alternate,Plastitek,alternate,COLLINS,alternate,Safran Seats / Safran internal group,baseline_primary,553.6,602.1,791.6,667.6,truck,truck,truck,truck,lane_specific
172,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R172-P0077,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,4,80,1,False,True,BASF,alternate,EXSTO / Baule-Exsto Polymere,alternate,Plastitek,alternate,JAMCO Aircraft Interiors - Niigata,baseline_primary,Safran Seats / Safran internal group,baseline_primary,553.6,602.1,9396.3,9489.6,truck,truck,ship|truck,ship|truck,lane_specific
172,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R172-P0078,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,5,80,1,False,True,BASF,alternate,EXSTO / Baule-Exsto Polymere,alternate,Plastitek,alternate,JAMCO Aircraft Interiors - Miyazaki,alternate,Safran Seats / Safran internal group,baseline_primary,553.6,602.1,9655.6,9734.7,truck,truck,ship|truck,ship|truck,lane_specific
172,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R172-P0079,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,5,80,1,False,True,BASF,alternate,EXSTO / Baule-Exsto Polymere,alternate,Plastitek,alternate,JAMCO Philippines Inc.,alternate,Safran Seats / Safran internal group,baseline_primary,553.6,602.1,10646.0,10691.9,truck,truck,ship|truck,ship|truck,lane_specific
172,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R172-P0080,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,5,80,1,False,True,BASF,alternate,EXSTO / Baule-Exsto Polymere,alternate,Plastitek,alternate,Airbus Atlantic / STELIA Aerospace,alternate,Safran Seats / Safran internal group,baseline_primary,553.6,602.1,484.9,387.8,truck,truck,truck,truck,lane_specific
173,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R173-P0001,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,3,80,1,False,True,Mitsubishi Chemical,baseline_primary,Toray Industries,baseline_primary,Krohne,alternate,COLLINS,alternate,Safran Seats / Safran internal group,baseline_primary,223.5,8936.5,1079.0,667.6,truck,ship|truck,rail|truck,truck,lane_specific
173,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R173-P0002,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,2,80,1,False,True,Mitsubishi Chemical,baseline_primary,Toray Industries,baseline_primary,Krohne,alternate,JAMCO Aircraft Interiors - Niigata,baseline_primary,Safran Seats / Safran internal group,baseline_primary,223.5,8936.5,8777.8,9489.6,truck,ship|truck,ship|truck,ship|truck,lane_specific
173,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R173-P0003,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,3,80,1,False,True,Mitsubishi Chemical,baseline_primary,Toray Industries,baseline_primary,Krohne,alternate,JAMCO Aircraft Interiors - Miyazaki,alternate,Safran Seats / Safran internal group,baseline_primary,223.5,8936.5,8950.1,9734.7,truck,ship|truck,ship|truck,ship|truck,lane_specific
173,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R173-P0004,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,3,80,1,False,True,Mitsubishi Chemical,baseline_primary,Toray Industries,baseline_primary,Krohne,alternate,JAMCO Philippines Inc.,alternate,Safran Seats / Safran internal group,baseline_primary,223.5,8936.5,9820.2,10691.9,truck,ship|truck,ship|truck,ship|truck,lane_specific
173,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R173-P0005,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,3,80,1,False,True,Mitsubishi Chemical,baseline_primary,Toray Industries,baseline_primary,Krohne,alternate,Airbus Atlantic / STELIA Aerospace,alternate,Safran Seats / Safran internal group,baseline_primary,223.5,8936.5,1228.7,387.8,truck,ship|truck,rail|truck,truck,lane_specific
173,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R173-P0006,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,3,80,1,False,True,Mitsubishi Chemical,baseline_primary,Toray Industries,baseline_primary,DuPont de Nemours,alternate,COLLINS,alternate,Safran Seats / Safran internal group,baseline_primary,223.5,11204.8,6749.5,667.6,truck,ship|truck,ship|truck,truck,lane_specific
173,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R173-P0007,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,2,80,1,False,True,Mitsubishi Chemical,baseline_primary,Toray Industries,baseline_primary,DuPont de Nemours,alternate,JAMCO Aircraft Interiors - Niigata,baseline_primary,Safran Seats / Safran internal group,baseline_primary,223.5,11204.8,10811.2,9489.6,truck,ship|truck,ship|truck,ship|truck,lane_specific
173,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R173-P0008,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,3,80,1,False,True,Mitsubishi Chemical,baseline_primary,Toray Industries,baseline_primary,DuPont de Nemours,alternate,JAMCO Aircraft Interiors - Miyazaki,alternate,Safran Seats / Safran internal group,baseline_primary,223.5,11204.8,11745.7,9734.7,truck,ship|truck,ship|truck,ship|truck,lane_specific
173,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R173-P0009,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,3,80,1,False,True,Mitsubishi Chemical,baseline_primary,Toray Industries,baseline_primary,DuPont de Nemours,alternate,JAMCO Philippines Inc.,alternate,Safran Seats / Safran internal group,baseline_primary,223.5,11204.8,13866.8,10691.9,truck,ship|truck,ship|truck,ship|truck,lane_specific
173,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R173-P0010,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,3,80,1,False,True,Mitsubishi Chemical,baseline_primary,Toray Industries,baseline_primary,DuPont de Nemours,alternate,Airbus Atlantic / STELIA Aerospace,alternate,Safran Seats / Safran internal group,baseline_primary,223.5,11204.8,6173.4,387.8,truck,ship|truck,ship|truck,truck,lane_specific
173,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R173-P0011,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,2,80,1,False,True,Mitsubishi Chemical,baseline_primary,Toray Industries,baseline_primary,Ensinger,baseline_primary,COLLINS,alternate,Safran Seats / Safran internal group,baseline_primary,223.5,9394.3,637.1,667.6,truck,ship|truck,truck,truck,lane_specific
173,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R173-P0012,primary,primary_complete_needs_validation,HIGH,lca_mass_low_confidence,1,80,1,False,False,Mitsubishi Chemical,baseline_primary,Toray Industries,baseline_primary,Ensinger,baseline_primary,JAMCO Aircraft Interiors - Niigata,baseline_primary,Safran Seats / Safran internal group,baseline_primary,223.5,9394.3,9231.0,9489.6,truck,ship|truck,ship|truck,ship|truck,lane_specific
173,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R173-P0013,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,2,80,1,False,True,Mitsubishi Chemical,baseline_primary,Toray Industries,baseline_primary,Ensinger,baseline_primary,JAMCO Aircraft Interiors - Miyazaki,alternate,Safran Seats / Safran internal group,baseline_primary,223.5,9394.3,9412.3,9734.7,truck,ship|truck,ship|truck,ship|truck,lane_specific
173,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R173-P0014,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,2,80,1,False,True,Mitsubishi Chemical,baseline_primary,Toray Industries,baseline_primary,Ensinger,baseline_primary,JAMCO Philippines Inc.,alternate,Safran Seats / Safran internal group,baseline_primary,223.5,9394.3,10266.8,10691.9,truck,ship|truck,ship|truck,ship|truck,lane_specific
173,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R173-P0015,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,2,80,1,False,True,Mitsubishi Chemical,baseline_primary,Toray Industries,baseline_primary,Ensinger,baseline_primary,Airbus Atlantic / STELIA Aerospace,alternate,Safran Seats / Safran internal group,baseline_primary,223.5,9394.3,791.4,387.8,truck,ship|truck,truck,truck,lane_specific
173,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R173-P0016,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,3,80,1,False,True,Mitsubishi Chemical,baseline_primary,Toray Industries,baseline_primary,Plastitek,alternate,COLLINS,alternate,Safran Seats / Safran internal group,baseline_primary,223.5,9588.4,791.6,667.6,truck,ship|truck,truck,truck,lane_specific
173,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R173-P0017,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,2,80,1,False,True,Mitsubishi Chemical,baseline_primary,Toray Industries,baseline_primary,Plastitek,alternate,JAMCO Aircraft Interiors - Niigata,baseline_primary,Safran Seats / Safran internal group,baseline_primary,223.5,9588.4,9396.3,9489.6,truck,ship|truck,ship|truck,ship|truck,lane_specific
173,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R173-P0018,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,3,80,1,False,True,Mitsubishi Chemical,baseline_primary,Toray Industries,baseline_primary,Plastitek,alternate,JAMCO Aircraft Interiors - Miyazaki,alternate,Safran Seats / Safran internal group,baseline_primary,223.5,9588.4,9655.6,9734.7,truck,ship|truck,ship|truck,ship|truck,lane_specific
173,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R173-P0019,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,3,80,1,False,True,Mitsubishi Chemical,baseline_primary,Toray Industries,baseline_primary,Plastitek,alternate,JAMCO Philippines Inc.,alternate,Safran Seats / Safran internal group,baseline_primary,223.5,9588.4,10646.0,10691.9,truck,ship|truck,ship|truck,ship|truck,lane_specific
173,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R173-P0020,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,3,80,1,False,True,Mitsubishi Chemical,baseline_primary,Toray Industries,baseline_primary,Plastitek,alternate,Airbus Atlantic / STELIA Aerospace,alternate,Safran Seats / Safran internal group,baseline_primary,223.5,9588.4,484.9,387.8,truck,ship|truck,truck,truck,lane_specific
173,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R173-P0021,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,4,80,1,False,True,Mitsubishi Chemical,baseline_primary,EXSTO / Baule-Exsto Polymere,alternate,Krohne,alternate,COLLINS,alternate,Safran Seats / Safran internal group,baseline_primary,9960.3,936.2,1079.0,667.6,ship|truck,rail|truck,rail|truck,truck,lane_specific
173,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R173-P0022,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,3,80,1,False,True,Mitsubishi Chemical,baseline_primary,EXSTO / Baule-Exsto Polymere,alternate,Krohne,alternate,JAMCO Aircraft Interiors - Niigata,baseline_primary,Safran Seats / Safran internal group,baseline_primary,9960.3,936.2,8777.8,9489.6,ship|truck,rail|truck,ship|truck,ship|truck,lane_specific
173,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R173-P0023,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,4,80,1,False,True,Mitsubishi Chemical,baseline_primary,EXSTO / Baule-Exsto Polymere,alternate,Krohne,alternate,JAMCO Aircraft Interiors - Miyazaki,alternate,Safran Seats / Safran internal group,baseline_primary,9960.3,936.2,8950.1,9734.7,ship|truck,rail|truck,ship|truck,ship|truck,lane_specific
173,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R173-P0024,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,4,80,1,False,True,Mitsubishi Chemical,baseline_primary,EXSTO / Baule-Exsto Polymere,alternate,Krohne,alternate,JAMCO Philippines Inc.,alternate,Safran Seats / Safran internal group,baseline_primary,9960.3,936.2,9820.2,10691.9,ship|truck,rail|truck,ship|truck,ship|truck,lane_specific
173,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R173-P0025,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,4,80,1,False,True,Mitsubishi Chemical,baseline_primary,EXSTO / Baule-Exsto Polymere,alternate,Krohne,alternate,Airbus Atlantic / STELIA Aerospace,alternate,Safran Seats / Safran internal group,baseline_primary,9960.3,936.2,1228.7,387.8,ship|truck,rail|truck,rail|truck,truck,lane_specific
173,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R173-P0026,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,4,80,1,False,True,Mitsubishi Chemical,baseline_primary,EXSTO / Baule-Exsto Polymere,alternate,DuPont de Nemours,alternate,COLLINS,alternate,Safran Seats / Safran internal group,baseline_primary,9960.3,6646.6,6749.5,667.6,ship|truck,ship|truck,ship|truck,truck,lane_specific
173,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R173-P0027,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,3,80,1,False,True,Mitsubishi Chemical,baseline_primary,EXSTO / Baule-Exsto Polymere,alternate,DuPont de Nemours,alternate,JAMCO Aircraft Interiors - Niigata,baseline_primary,Safran Seats / Safran internal group,baseline_primary,9960.3,6646.6,10811.2,9489.6,ship|truck,ship|truck,ship|truck,ship|truck,lane_specific
173,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R173-P0028,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,4,80,1,False,True,Mitsubishi Chemical,baseline_primary,EXSTO / Baule-Exsto Polymere,alternate,DuPont de Nemours,alternate,JAMCO Aircraft Interiors - Miyazaki,alternate,Safran Seats / Safran internal group,baseline_primary,9960.3,6646.6,11745.7,9734.7,ship|truck,ship|truck,ship|truck,ship|truck,lane_specific
173,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R173-P0029,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,4,80,1,False,True,Mitsubishi Chemical,baseline_primary,EXSTO / Baule-Exsto Polymere,alternate,DuPont de Nemours,alternate,JAMCO Philippines Inc.,alternate,Safran Seats / Safran internal group,baseline_primary,9960.3,6646.6,13866.8,10691.9,ship|truck,ship|truck,ship|truck,ship|truck,lane_specific
173,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R173-P0030,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,4,80,1,False,True,Mitsubishi Chemical,baseline_primary,EXSTO / Baule-Exsto Polymere,alternate,DuPont de Nemours,alternate,Airbus Atlantic / STELIA Aerospace,alternate,Safran Seats / Safran internal group,baseline_primary,9960.3,6646.6,6173.4,387.8,ship|truck,ship|truck,ship|truck,truck,lane_specific
173,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R173-P0031,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,3,80,1,False,True,Mitsubishi Chemical,baseline_primary,EXSTO / Baule-Exsto Polymere,alternate,Ensinger,baseline_primary,COLLINS,alternate,Safran Seats / Safran internal group,baseline_primary,9960.3,477.5,637.1,667.6,ship|truck,truck,truck,truck,lane_specific
173,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R173-P0032,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,2,80,1,False,True,Mitsubishi Chemical,baseline_primary,EXSTO / Baule-Exsto Polymere,alternate,Ensinger,baseline_primary,JAMCO Aircraft Interiors - Niigata,baseline_primary,Safran Seats / Safran internal group,baseline_primary,9960.3,477.5,9231.0,9489.6,ship|truck,truck,ship|truck,ship|truck,lane_specific
173,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R173-P0033,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,3,80,1,False,True,Mitsubishi Chemical,baseline_primary,EXSTO / Baule-Exsto Polymere,alternate,Ensinger,baseline_primary,JAMCO Aircraft Interiors - Miyazaki,alternate,Safran Seats / Safran internal group,baseline_primary,9960.3,477.5,9412.3,9734.7,ship|truck,truck,ship|truck,ship|truck,lane_specific
173,Siége,Moulage plastique,polymer_plastic,6.69155662,scenario_only_review_required,low,global_material_family,seat_total,plastic (10 BOM material rows),inferred_from_component_label,R173-P0034,secondary_candidate,secondary_candidate_needs_qualification,HIGH,inactive_alternate_requires_allocation;lca_mass_low_confidence,3,80,1,False,True,Mitsubishi Chemical,baseline_primary,EXSTO / Baule-Exsto Polymere,alternate,Ensinger,baseline_primary,JAMCO Philippines Inc.,alternate,Safran Seats / Safran internal group,baseline_primary,9960.3,477.5,10266.8,10691.9,ship|truck,truck,ship|truck,ship|truck,lane_specific
