record_index,system,component,edge,from,to,distance_km_haversine,modes,confidence,note
165,Siége,"16 % Tissu, mousse",T3->T2,ASD Textiles,LATIM,40.1,truck,medium_high,regional lane under 800 km
165,Siége,"16 % Tissu, mousse",T3->T2,ASD Textiles,Ensinger,479.8,truck,medium_high,regional lane under 800 km
165,Siége,"16 % Tissu, mousse",T3->T2,TELATEX,DuPont de Nemours,6628.3,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
165,Siége,"16 % Tissu, mousse",T3->T2,TELATEX,LATIM,315.3,truck,medium_high,regional lane under 800 km
165,Siége,"16 % Tissu, mousse",T3->T2,TELATEX,Ensinger,174.2,truck,medium_high,regional lane under 800 km
165,Siége,"16 % Tissu, mousse",T2->T1,DuPont de Nemours,JAMCO Aircraft Interiors - Niigata,10811.2,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
165,Siége,"16 % Tissu, mousse",T2->T1,LATIM,JAMCO Aircraft Interiors - Niigata,9479.0,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
165,Siége,"16 % Tissu, mousse",T2->T1,Ensinger,JAMCO Aircraft Interiors - Niigata,9231.0,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
165,Siége,"16 % Tissu, mousse",T1->OEM,JAMCO Aircraft Interiors - Niigata,Safran Seats / Safran internal group,9489.6,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
165,Siége,"16 % Tissu, mousse",T1->OEM,JAMCO Aircraft Interiors - Niigata,Safran Seats / Safran internal group,9489.6,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
166,siege,titane fibre de carbone,T4->T3,Toray Industries - carbon fiber upstream source assumption,Toray Industries,411.4,truck,medium_high,regional lane under 800 km
166,siege,titane fibre de carbone,T3->T2,Toray Industries,Toray Industries,0.0,internal,high,same-site or colocated nodes
166,siege,titane fibre de carbone,T2->T1,Toray Industries,JAMCO Aircraft Interiors - Niigata,766.7,truck,medium_high,regional lane under 800 km
166,siege,titane fibre de carbone,T1->OEM,JAMCO Aircraft Interiors - Niigata,Safran Seats / Safran internal group,9489.6,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
166,siege,titane fibre de carbone,T1->OEM,JAMCO Aircraft Interiors - Niigata,Safran Seats / Safran internal group,9489.6,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
167,Accoudoir allée,A2024 - Aluminium,T4->T3,Alcoa,Constellium,7153.9,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
167,Accoudoir allée,A2024 - Aluminium,T4->T3,Alcoa,AMAG Austria Metall,7635.5,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
167,Accoudoir allée,A2024 - Aluminium,T4->T3,Alcoa,thyssenkrupp Materials France,6898.4,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
167,Accoudoir allée,A2024 - Aluminium,T4->T3,Alcoa,Euralliage Ile de France,6921.2,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
167,Accoudoir allée,A2024 - Aluminium,T4->T3,Alcoa,Aluminium France,7057.7,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
167,Accoudoir allée,A2024 - Aluminium,T4->T3,Hindalco Industries,Constellium,7341.7,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
167,Accoudoir allée,A2024 - Aluminium,T4->T3,Hindalco Industries,AMAG Austria Metall,6569.5,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
167,Accoudoir allée,A2024 - Aluminium,T4->T3,Hindalco Industries,thyssenkrupp Materials France,7375.5,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
167,Accoudoir allée,A2024 - Aluminium,T4->T3,Hindalco Industries,Euralliage Ile de France,7333.4,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
167,Accoudoir allée,A2024 - Aluminium,T4->T3,Hindalco Industries,Aluminium France,7256.7,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
167,Accoudoir allée,A2024 - Aluminium,T4->T3,Aluminium Corporation of China / Chalco,Constellium,7767.6,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
167,Accoudoir allée,A2024 - Aluminium,T4->T3,Aluminium Corporation of China / Chalco,AMAG Austria Metall,6975.0,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
167,Accoudoir allée,A2024 - Aluminium,T4->T3,Aluminium Corporation of China / Chalco,thyssenkrupp Materials France,7662.5,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
167,Accoudoir allée,A2024 - Aluminium,T4->T3,Aluminium Corporation of China / Chalco,Euralliage Ile de France,7616.6,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
167,Accoudoir allée,A2024 - Aluminium,T4->T3,Aluminium Corporation of China / Chalco,Aluminium France,7592.2,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
167,Accoudoir allée,A2024 - Aluminium,T3->T2,Constellium,SUMPAR - internal machining/forming process,453.0,truck,medium_high,regional lane under 800 km
167,Accoudoir allée,A2024 - Aluminium,T3->T2,AMAG Austria Metall,SUMPAR - internal machining/forming process,874.8,truck|rail,medium,European long regional lane; rail/truck baseline
167,Accoudoir allée,A2024 - Aluminium,T3->T2,thyssenkrupp Materials France,SUMPAR - internal machining/forming process,87.4,truck,medium_high,regional lane under 800 km
167,Accoudoir allée,A2024 - Aluminium,T3->T2,Euralliage Ile de France,SUMPAR - internal machining/forming process,100.7,truck,medium_high,regional lane under 800 km
167,Accoudoir allée,A2024 - Aluminium,T3->T2,Aluminium France,SUMPAR - internal machining/forming process,243.0,truck,medium_high,regional lane under 800 km
167,Accoudoir allée,A2024 - Aluminium,T2->T1,SUMPAR - internal machining/forming process,SUMPAR,0.0,internal,high,internal process colocated with downstream T1
167,Accoudoir allée,A2024 - Aluminium,T2->T1,SUMPAR - internal machining/forming process,Groupe Segnere / SEGNERE Ade,699.3,internal,high,internal process colocated with downstream T1
167,Accoudoir allée,A2024 - Aluminium,T2->T1,SUMPAR - internal machining/forming process,Figeac Aero,537.2,internal,high,internal process colocated with downstream T1
167,Accoudoir allée,A2024 - Aluminium,T2->T1,SUMPAR - internal machining/forming process,MGA Villeneuve St Lot,556.2,internal,high,internal process colocated with downstream T1
167,Accoudoir allée,A2024 - Aluminium,T2->T1,SUMPAR - internal machining/forming process,ETS Gattefin,261.2,internal,high,internal process colocated with downstream T1
167,Accoudoir allée,A2024 - Aluminium,T2->T1,SUMPAR - internal machining/forming process,JAMCO Aircraft Interiors - Niigata,9463.9,internal,high,internal process colocated with downstream T1
167,Accoudoir allée,A2024 - Aluminium,T2->T1,SUMPAR - internal machining/forming process,JAMCO Aircraft Interiors - Miyazaki,9721.4,internal,high,internal process colocated with downstream T1
167,Accoudoir allée,A2024 - Aluminium,T2->T1,SUMPAR - internal machining/forming process,JAMCO Philippines Inc.,10703.8,internal,high,internal process colocated with downstream T1
167,Accoudoir allée,A2024 - Aluminium,T2->T1,SUMPAR - internal machining/forming process,Senior Aerospace Thailand,9599.4,internal,high,internal process colocated with downstream T1
167,Accoudoir allée,A2024 - Aluminium,T1->OEM,SUMPAR,Safran Seats / Safran internal group,83.8,truck,medium_high,regional lane under 800 km
167,Accoudoir allée,A2024 - Aluminium,T1->OEM,Groupe Segnere / SEGNERE Ade,Safran Seats / Safran internal group,646.9,truck,medium_high,regional lane under 800 km
167,Accoudoir allée,A2024 - Aluminium,T1->OEM,Figeac Aero,Safran Seats / Safran internal group,469.5,truck,medium_high,regional lane under 800 km
167,Accoudoir allée,A2024 - Aluminium,T1->OEM,MGA Villeneuve St Lot,Safran Seats / Safran internal group,499.6,truck,medium_high,regional lane under 800 km
167,Accoudoir allée,A2024 - Aluminium,T1->OEM,ETS Gattefin,Safran Seats / Safran internal group,186.9,truck,medium_high,regional lane under 800 km
167,Accoudoir allée,A2024 - Aluminium,T1->OEM,JAMCO Aircraft Interiors - Niigata,Safran Seats / Safran internal group,9489.6,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
167,Accoudoir allée,A2024 - Aluminium,T1->OEM,JAMCO Aircraft Interiors - Miyazaki,Safran Seats / Safran internal group,9734.7,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
167,Accoudoir allée,A2024 - Aluminium,T1->OEM,JAMCO Philippines Inc.,Safran Seats / Safran internal group,10691.9,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
167,Accoudoir allée,A2024 - Aluminium,T1->OEM,Senior Aerospace Thailand,Safran Seats / Safran internal group,9564.8,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
168,Siége,"Tissu, mousse, polyéthylène",T4->T3,BASF,"Zhejiang Yuxin Textile Co.,Ltd.",8876.9,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
168,Siége,"Tissu, mousse, polyéthylène",T4->T3,BASF,Toray Textiles - Tokai Plant,9309.3,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
168,Siége,"Tissu, mousse, polyéthylène",T4->T3,BASF,Huddersfield Textiles,844.1,truck|rail,medium,European long regional lane; rail/truck baseline
168,Siége,"Tissu, mousse, polyéthylène",T4->T3,BASF,DIATEX,490.7,truck,medium_high,regional lane under 800 km
168,Siége,"Tissu, mousse, polyéthylène",T4->T3,BASF,Groupe SAGAERT,441.4,truck,medium_high,regional lane under 800 km
168,Siége,"Tissu, mousse, polyéthylène",T4->T3,BASF,ASD Textiles,447.5,truck,medium_high,regional lane under 800 km
168,Siége,"Tissu, mousse, polyéthylène",T4->T3,BASF,TELATEX,220.2,truck,medium_high,regional lane under 800 km
168,Siége,"Tissu, mousse, polyéthylène",T4->T3,Bayer,"Zhejiang Yuxin Textile Co.,Ltd.",8479.9,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
168,Siége,"Tissu, mousse, polyéthylène",T4->T3,Bayer,Toray Textiles - Tokai Plant,8941.5,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
168,Siége,"Tissu, mousse, polyéthylène",T4->T3,Bayer,Huddersfield Textiles,1088.5,truck|rail,medium,European long regional lane; rail/truck baseline
168,Siége,"Tissu, mousse, polyéthylène",T4->T3,Bayer,DIATEX,863.5,truck|rail,medium,European long regional lane; rail/truck baseline
168,Siége,"Tissu, mousse, polyéthylène",T4->T3,Bayer,Groupe SAGAERT,785.9,truck,medium_high,regional lane under 800 km
168,Siége,"Tissu, mousse, polyéthylène",T4->T3,Bayer,ASD Textiles,836.4,truck|rail,medium,European long regional lane; rail/truck baseline
168,Siége,"Tissu, mousse, polyéthylène",T4->T3,Bayer,TELATEX,607.4,truck,medium_high,regional lane under 800 km
168,Siége,"Tissu, mousse, polyéthylène",T3->T2,"Zhejiang Yuxin Textile Co.,Ltd.",DuPont de Nemours,12231.1,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
168,Siége,"Tissu, mousse, polyéthylène",T3->T2,"Zhejiang Yuxin Textile Co.,Ltd.",LATIM,9269.9,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
168,Siége,"Tissu, mousse, polyéthylène",T3->T2,"Zhejiang Yuxin Textile Co.,Ltd.",Ensinger,8917.7,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
168,Siége,"Tissu, mousse, polyéthylène",T3->T2,"Zhejiang Yuxin Textile Co.,Ltd.",MGR Foamtex Ltd,9235.0,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
168,Siége,"Tissu, mousse, polyéthylène",T3->T2,Toray Textiles - Tokai Plant,DuPont de Nemours,11198.1,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
168,Siége,"Tissu, mousse, polyéthylène",T3->T2,Toray Textiles - Tokai Plant,LATIM,9643.9,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
168,Siége,"Tissu, mousse, polyéthylène",T3->T2,Toray Textiles - Tokai Plant,Ensinger,9374.3,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
168,Siége,"Tissu, mousse, polyéthylène",T3->T2,Toray Textiles - Tokai Plant,MGR Foamtex Ltd,9506.2,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
168,Siége,"Tissu, mousse, polyéthylène",T3->T2,Huddersfield Textiles,DuPont de Nemours,5855.9,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
168,Siége,"Tissu, mousse, polyéthylène",T3->T2,Huddersfield Textiles,LATIM,630.9,truck,medium_high,regional lane under 800 km
168,Siége,"Tissu, mousse, polyéthylène",T3->T2,Huddersfield Textiles,Ensinger,935.0,truck|rail,medium,European long regional lane; rail/truck baseline
168,Siége,"Tissu, mousse, polyéthylène",T3->T2,Huddersfield Textiles,MGR Foamtex Ltd,218.7,truck,medium_high,regional lane under 800 km
168,Siége,"Tissu, mousse, polyéthylène",T3->T2,DIATEX,DuPont de Nemours,6599.7,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
168,Siége,"Tissu, mousse, polyéthylène",T3->T2,DIATEX,LATIM,366.6,truck,medium_high,regional lane under 800 km
168,Siége,"Tissu, mousse, polyéthylène",T3->T2,DIATEX,Ensinger,425.0,truck,medium_high,regional lane under 800 km
168,Siége,"Tissu, mousse, polyéthylène",T3->T2,DIATEX,MGR Foamtex Ltd,789.6,truck,medium_high,regional lane under 800 km
168,Siége,"Tissu, mousse, polyéthylène",T3->T2,Groupe SAGAERT,DuPont de Nemours,6237.7,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
168,Siége,"Tissu, mousse, polyéthylène",T3->T2,Groupe SAGAERT,LATIM,204.6,truck,medium_high,regional lane under 800 km
168,Siége,"Tissu, mousse, polyéthylène",T3->T2,Groupe SAGAERT,Ensinger,509.8,truck,medium_high,regional lane under 800 km
168,Siége,"Tissu, mousse, polyéthylène",T3->T2,Groupe SAGAERT,MGR Foamtex Ltd,276.1,truck,medium_high,regional lane under 800 km
168,Siége,"Tissu, mousse, polyéthylène",T3->T2,ASD Textiles,DuPont de Nemours,6285.4,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
168,Siége,"Tissu, mousse, polyéthylène",T3->T2,ASD Textiles,LATIM,40.1,truck,medium_high,regional lane under 800 km
168,Siége,"Tissu, mousse, polyéthylène",T3->T2,ASD Textiles,Ensinger,479.8,truck,medium_high,regional lane under 800 km
168,Siége,"Tissu, mousse, polyéthylène",T3->T2,ASD Textiles,MGR Foamtex Ltd,384.2,truck,medium_high,regional lane under 800 km
168,Siége,"Tissu, mousse, polyéthylène",T3->T2,TELATEX,DuPont de Nemours,6628.3,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
168,Siége,"Tissu, mousse, polyéthylène",T3->T2,TELATEX,LATIM,315.3,truck,medium_high,regional lane under 800 km
168,Siége,"Tissu, mousse, polyéthylène",T3->T2,TELATEX,Ensinger,174.2,truck,medium_high,regional lane under 800 km
168,Siége,"Tissu, mousse, polyéthylène",T3->T2,TELATEX,MGR Foamtex Ltd,694.4,truck,medium_high,regional lane under 800 km
168,Siége,"Tissu, mousse, polyéthylène",T2->T1,DuPont de Nemours,COLLINS,6749.5,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
168,Siége,"Tissu, mousse, polyéthylène",T2->T1,DuPont de Nemours,ACH,6242.0,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
168,Siége,"Tissu, mousse, polyéthylène",T2->T1,DuPont de Nemours,Celso SAS,6423.1,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
168,Siége,"Tissu, mousse, polyéthylène",T2->T1,DuPont de Nemours,JAMCO Aircraft Interiors - Niigata,10811.2,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
168,Siége,"Tissu, mousse, polyéthylène",T2->T1,DuPont de Nemours,JAMCO Aircraft Interiors - Miyazaki,11745.7,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
168,Siége,"Tissu, mousse, polyéthylène",T2->T1,DuPont de Nemours,JAMCO Philippines Inc.,13866.8,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
168,Siége,"Tissu, mousse, polyéthylène",T2->T1,DuPont de Nemours,Airbus Atlantic / STELIA Aerospace,6173.4,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
168,Siége,"Tissu, mousse, polyéthylène",T2->T1,LATIM,COLLINS,635.3,truck,medium_high,regional lane under 800 km
168,Siége,"Tissu, mousse, polyéthylène",T2->T1,LATIM,ACH,285.7,truck,medium_high,regional lane under 800 km
168,Siége,"Tissu, mousse, polyéthylène",T2->T1,LATIM,Celso SAS,534.7,truck,medium_high,regional lane under 800 km
168,Siége,"Tissu, mousse, polyéthylène",T2->T1,LATIM,JAMCO Aircraft Interiors - Niigata,9479.0,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
168,Siége,"Tissu, mousse, polyéthylène",T2->T1,LATIM,JAMCO Aircraft Interiors - Miyazaki,9717.1,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
168,Siége,"Tissu, mousse, polyéthylène",T2->T1,LATIM,JAMCO Philippines Inc.,10661.7,truck|ship,medium,intercontinental or very long lane; sea/truck baseline
168,Siége,"Tissu, mousse, polyéthylène",T2->T1,LATIM,Airbus Atlantic / STELIA Aerospace,403.8,truck,medium_high,regional lane under 800 km
168,Siége,"Tissu, mousse, polyéthylène",T2->T1,Ensinger,COLLINS,637.1,truck,medium_high,regional lane under 800 km
168,Siége,"Tissu, mousse, polyéthylène",T2->T1,Ensinger,ACH,671.0,truck,medium_high,regional lane under 800 km
168,Siége,"Tissu, mousse, polyéthylène",T2->T1,Ensinger,Celso SAS,767.7,truck,medium_high,regional lane under 800 km
