case_id,delta::kpi::avg_inventory,delta::kpi::cost_share_holding,delta::kpi::cost_share_inventory_risk,delta::kpi::cost_share_purchase,delta::kpi::cost_share_transport,delta::kpi::cost_share_warehouse_operating,delta::kpi::ending_backlog,delta::kpi::ending_inventory,delta::kpi::fill_rate,delta::kpi::measured_required_total,delta::kpi::measurement_starting_backlog,delta::kpi::total_arrived,delta::kpi::total_cost,delta::kpi::total_demand,delta::kpi::total_estimated_source_ordered_qty,delta::kpi::total_estimated_source_rejected_qty,delta::kpi::total_estimated_source_replenished_qty,delta::kpi::total_explicit_initialization_pipeline_qty,delta::kpi::total_explicit_initialization_stock_qty,delta::kpi::total_external_procured_arrived_qty,delta::kpi::total_external_procured_ordered_qty,delta::kpi::total_external_procured_qty,delta::kpi::total_external_procured_rejected_qty,delta::kpi::total_external_procurement_cost,delta::kpi::total_holding_cost,delta::kpi::total_inventory_cost_legacy_raw_holding,delta::kpi::total_inventory_risk_cost,delta::kpi::total_logistics_cost,delta::kpi::total_opening_stock_bootstrap_qty,delta::kpi::total_produced,delta::kpi::total_purchase_cost,delta::kpi::total_served,delta::kpi::total_shipped,delta::kpi::total_supplier_capacity_binding_qty,delta::kpi::total_transport_cost,delta::kpi::total_unreliable_loss_qty,delta::kpi::total_warehouse_operating_cost,delta::kpi::warmup_backlog_cleared_qty,delta_pct::kpi::avg_inventory,delta_pct::kpi::cost_share_holding,delta_pct::kpi::cost_share_inventory_risk,delta_pct::kpi::cost_share_purchase,delta_pct::kpi::cost_share_transport,delta_pct::kpi::cost_share_warehouse_operating,delta_pct::kpi::ending_backlog,delta_pct::kpi::ending_inventory,delta_pct::kpi::fill_rate,delta_pct::kpi::measured_required_total,delta_pct::kpi::measurement_starting_backlog,delta_pct::kpi::total_arrived,delta_pct::kpi::total_cost,delta_pct::kpi::total_demand,delta_pct::kpi::total_estimated_source_ordered_qty,delta_pct::kpi::total_estimated_source_rejected_qty,delta_pct::kpi::total_estimated_source_replenished_qty,delta_pct::kpi::total_explicit_initialization_pipeline_qty,delta_pct::kpi::total_explicit_initialization_stock_qty,delta_pct::kpi::total_external_procured_arrived_qty,delta_pct::kpi::total_external_procured_ordered_qty,delta_pct::kpi::total_external_procured_qty,delta_pct::kpi::total_external_procured_rejected_qty,delta_pct::kpi::total_external_procurement_cost,delta_pct::kpi::total_holding_cost,delta_pct::kpi::total_inventory_cost_legacy_raw_holding,delta_pct::kpi::total_inventory_risk_cost,delta_pct::kpi::total_logistics_cost,delta_pct::kpi::total_opening_stock_bootstrap_qty,delta_pct::kpi::total_produced,delta_pct::kpi::total_purchase_cost,delta_pct::kpi::total_served,delta_pct::kpi::total_shipped,delta_pct::kpi::total_supplier_capacity_binding_qty,delta_pct::kpi::total_transport_cost,delta_pct::kpi::total_unreliable_loss_qty,delta_pct::kpi::total_warehouse_operating_cost,delta_pct::kpi::warmup_backlog_cleared_qty,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_inventory_risk,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::cost_share_warehouse_operating,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::measured_required_total,kpi::measurement_starting_backlog,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_estimated_source_ordered_qty,kpi::total_estimated_source_rejected_qty,kpi::total_estimated_source_replenished_qty,kpi::total_explicit_initialization_pipeline_qty,kpi::total_explicit_initialization_stock_qty,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_inventory_cost_legacy_raw_holding,kpi::total_inventory_risk_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,kpi::total_warehouse_operating_cost,kpi::warmup_backlog_cleared_qty,level,parameter,value
production_stock_scale_low,-13.870300002396107,0.0,0.0,0.0,9.999999999732445e-07,0.0,0.0,0.0,0.0,0.0,0.0,122.67530000209808,-33.635499998927116,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,-11.77240000013262,-33.63539999909699,-6.727099999785423,-33.635499998927116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.135999999940395,0.0,-7.017086644560136e-05,0.0,0.0,0.0,0.00025001000039332686,0.0,0.0,0.0,0.0,0.0,nan,9.75064869348312e-05,-0.00012046712012117033,0.0,0.0,0.0,0.0,nan,0.4105328743222284,nan,nan,nan,nan,nan,-0.00028117528023970605,-0.00028117504138721217,-0.00028117587733789015,-0.00014541708648352144,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.00028117634175966647,0.0,19766451.4806,0.149954,0.085688,0.171575,0.399985,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812572.5527,27920862.9254,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35220.3627,0.0,0.0,0.0,0.0,0.0,4186842.7726,11962407.9217,2392481.5843,23130329.386,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383083.5647,2131254.1763,low,production_stock_scale,0.2
production_stock_scale_high,13.97239999845624,0.0,0.0,0.0,0.0,1.000000000001e-06,0.0,0.0,0.0,0.0,0.0,-123.83509999513626,33.88289999961853,0.0,0.0,0.0,0.0,0.0,-144.0,0.0,0.0,0.0,0.0,0.0,11.859000000171363,33.88289999961853,6.776599999982864,33.88289999961853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.247299999929965,0.0,7.068739782461942e-05,0.0,0.0,0.0,0.0,0.0005186775796434611,0.0,0.0,0.0,0.0,nan,-9.842833528463153e-05,0.00012135319482207327,0.0,0.0,0.0,0.0,nan,-0.4105328743222284,nan,nan,nan,nan,nan,0.0002832436587589016,0.0002832440170168121,0.00028324485297140015,0.0001464866762710291,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0002832439241351316,0.0,19766479.3233,0.149954,0.085688,0.171575,0.399984,0.192799,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812326.0423,27920930.4438,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,34932.3627,0.0,0.0,0.0,0.0,0.0,4186866.404,11962475.44,2392495.088,23130396.9044,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383113.948,2131254.1763,high,production_stock_scale,1.8
safety_stock_days_scale_low,-132758.27860000357,-0.0011830000000000174,-0.000675999999999996,0.0012959999999999916,0.0020839999999999748,-0.0015209999999999946,23067.59879999992,-997150.4095999971,-0.004350999999999994,0.0,0.0,-3833074.8866000026,-309708.57179999724,0.0,-959858.8745000064,13111644.1587,-3974840.172600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79102.48639999982,-226007.10380000062,-45201.42070000013,-292355.3929999992,0.0,-226596.31639999896,-17353.178799999878,-23067.598699999973,-768033.1444000006,-1580070.6283,-66348.28909999877,0.0,-101703.1967000002,-307673.05929999985,-0.6716338821495916,-0.7889085986369269,-0.7889085986369107,0.7553548011073825,0.521020840833627,-0.7889085986369125,3.886848570369185,-5.264241548383252,-0.48993609773949204,0.0,nan,-3.0466578548746215,-1.1092357694333799,0.0,-0.9168294700425933,46.484715120490016,-3.856364960260154,nan,0.0,nan,nan,nan,nan,nan,-1.889305815375533,-1.889305813710412,-1.8893058112183565,-1.2639464098693598,nan,-1.2680446129423095,-0.3622389585059311,-0.48986458970597113,-0.6043954055303127,-100.0,-0.5940970243396806,nan,-1.889305813522889,-14.436244288522213,19633707.0723,0.148771,0.085012,0.172871,0.402068,0.191277,616545.7954,17944807.3337,0.883724,5302452.7143,0.0,121979374.9908,27611187.9891,5302452.7143,103733424.431,41318000.0,99097358.9984,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4107752.0586,11736434.4533,2347286.8907,22838007.6285,0.0,17643146.9156,4773180.3606,4685906.9189,126306583.4679,0.0,11101573.1752,0.0,5281395.504,1823581.117,low,safety_stock_days_scale,0.2
safety_stock_days_scale_high,154865.27139999717,-0.0005010000000000014,-0.0002859999999999946,0.0006509999999999849,0.0007820000000000049,-0.0006440000000000057,-4812.285800000071,-316465.66729999706,0.0009070000000001022,0.0,0.0,-57197.16489998996,10607.171800002456,0.0,117492.22849999368,12513977.454299998,15974.597999989986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12413.104199999943,-35466.011900000274,-7093.202399999835,-9389.050099998713,0.0,18423.985500000417,19996.221900000237,4812.285799999721,253187.96430000663,-1040993.689,26076.96190000139,0.0,-15959.705299999565,-48921.68169999984,0.7834747824195382,-0.33410245808714767,-0.3337690225002271,0.3794259070377298,0.19550782031281375,-0.3340283612900578,-0.810861431400405,-1.670712560912215,0.10213101370943921,0.0,nan,-0.04546224555338258,0.03799008307941149,0.0,0.11222518273416428,44.36580721277337,0.015498454606064657,nan,0.0,nan,nan,nan,nan,nan,-0.29647803778671616,-0.2964780369518322,-0.2964780377902512,-0.040591883885572645,nan,0.10310156816919402,0.4174111659075182,0.10219392315701839,0.1992435397798396,-65.88273146498561,0.2334987936955007,nan,-0.29647803592983013,-2.2954409776186884,19921330.6223,0.149453,0.085402,0.172226,0.400766,0.192154,588665.9108,18625492.076,0.888982,5302452.7143,0.0,125755252.7125,27931503.7327,5302452.7143,104810775.534,40720333.2956,103088173.769,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4174441.4408,11926975.5452,2385395.109,23120973.9714,0.0,17888167.2175,4810529.7613,4713786.8034,127327804.5766,539076.9393,11193998.4262,0.0,5367138.9954,2082332.4946,high,safety_stock_days_scale,2.0
supplier_reliability_scale_low,-7466146.183100002,-0.108921,-0.062241000000000005,0.521172,-0.20996800000000002,-0.140041,4660146.3428,-2145510.5398999974,-0.8788659999999999,0.0,0.0,-86017642.138,5096663.7258,0.0,76203384.19150001,13111644.1587,76948511.92879999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2832043.6617,-8091553.319,-1618310.6638,-12985610.924099999,0.0,2023934.7980000004,18082274.6499,-4660146.3427,-86900854.35329999,5774589.7341,-4894057.6049999995,160695049.0361,-3641198.9935,1413213.3564,-37.77178190717874,-72.63627512437148,-72.63677527775185,303.7575404342124,-52.49409976399056,-72.6361269307773,785.2262087297714,-11.32676235991969,-98.96303803169776,0.0,nan,-68.36973782946068,18.253940072029387,0.0,72.78727133729762,46.484715120490016,74.65496278112782,nan,0.0,nan,nan,nan,nan,nan,-67.64131954576894,-67.64131954481705,-67.6413195453825,-56.140973282735295,nan,11.326042975120462,377.45847098619316,-98.96308262621719,-68.38569076185476,365.4640261437483,-43.82245721054376,nan,-67.64131954382539,66.30900115599694,12300319.1678,0.041033,0.023447,0.692747,0.190016,0.052757,5253624.5394,16796447.2034,0.009209,5302452.7143,0.0,39794807.7394,33017560.2867,5302452.7143,180896667.497,41318000.0,180020711.0998,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,1354810.8833,3870888.2381,774177.6476,10144752.0974,0.0,19893678.03,22872808.1893,48828.1749,40173762.259,7354660.3624,6273863.8593,160695049.0361,1741899.7072,3544467.5327,low,supplier_reliability_scale,0.2
supplier_reliability_scale_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,19766465.3509,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812449.8774,27920896.5609,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186854.545,11962441.5571,2392488.3114,23130363.0215,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383098.7007,2131254.1763,high,supplier_reliability_scale,1.0
demand_item_268091_low,2186531.761699997,0.022825999999999985,0.013042999999999999,-0.044281000000000015,-0.02093499999999998,0.029348000000000013,-187164.56560000003,1364961.6129,-0.055432999999999955,-2874646.6286,0.0,-24549237.247799993,-2386155.2096999995,-2874646.6286,-18133329.198,-28206355.8413,-18189979.9163,0.0,-10639.999999999996,0.0,0.0,0.0,0.0,0.0,225038.70210000034,642967.7203000002,128593.54410000006,-846034.3409999982,0.0,-3128439.181300001,-1540120.8687,-2687482.0629000003,-23799651.9066,-1580070.6283,-1489002.0610999987,0.0,289335.4741000002,-1072925.9271,11.061824776883746,15.222001413766877,15.221501260386516,-25.808538539997095,-5.23395935837433,15.222149607361079,-31.536889926581008,7.206021845248829,-6.241927765109924,-54.21352689949437,nan,-19.512565943769793,-8.546126749531156,-54.21352689949437,-17.320432243094412,-100.0,-17.647804221313113,nan,-30.33381793603131,nan,nan,nan,nan,nan,5.374887034677254,5.374887034815925,5.3748870365327575,-3.657678611501243,nan,-17.50690617477811,-32.149255527243334,-57.07149301520782,-18.728879567830504,-100.0,-13.332848604458992,nan,5.374887034160753,-50.34246684563318,21952997.1126,0.17278,0.098731,0.127294,0.379049,0.222146,406313.631,20306919.3562,0.832642,2427806.0857,0.0,101263212.6296,25534741.3512,2427806.0857,86559954.1075,0.0,84882219.2547,0.0,24436.3627,0.0,0.0,0.0,0.0,0.0,4411893.2471,12605409.2774,2521081.8555,22284328.6805,0.0,14741304.0507,3250412.6707,2021492.4547,103274964.7057,0.0,9678919.4032,0.0,5672434.1748,1058328.2492,low,demand_item_scale::item:268091,0.2
demand_item_268091_high,-586106.0432000011,-0.004620000000000013,-0.0026400000000000035,0.008289999999999992,0.00490999999999997,-0.005940000000000001,2211405.4132000003,-1059240.8412999995,-0.23109199999999996,2874646.6284999996,0.0,2418777.1494000107,157751.4787000008,2874646.6284999996,2951258.1867000014,13111644.1587,42344.76209999621,0.0,10640.0,0.0,0.0,0.0,0.0,0.0,-106062.55209999997,-303035.8630999997,-60607.172600000165,-102081.37999999896,0.0,600811.4111000001,259832.85869999975,663241.2154000001,4336265.019300014,-1580070.6283,200954.4832000006,0.0,-136366.1383999996,1745743.5696,-2.9651535203450763,-3.0809448230790863,-3.0809448230790815,4.831706250910676,1.227549101964071,-3.0809448230790784,372.61780228305025,-5.592034654784646,-26.021676097176478,54.213526897608446,nan,1.9225260709548442,0.5649943165539805,54.213526897608446,2.8189565686731677,46.484715120490016,0.041082622123687226,nan,30.33381793603132,nan,nan,nan,nan,nan,-2.533227532985624,-2.5332275326364337,-2.53322753182167,-0.4413306436440832,nan,3.362171483382622,5.42388142287264,14.084621034178605,3.4123770229658055,-100.0,1.7993901895028803,nan,-2.5332275327269587,81.91156123061435,19180359.3077,0.145334,0.083048,0.179865,0.404894,0.186858,2804883.6098,17882716.902,0.656983,8177099.3428,0.0,128231227.0268,28078648.0396,8177099.3428,107644541.4922,41318000.0,103114543.9331,0.0,45716.3627,0.0,0.0,0.0,0.0,0.0,4080791.9929,11659405.694,2331881.1388,23028281.6415,0.0,18470554.6431,5050366.3981,5372215.733,131410881.6316,0.0,11368875.9475,0.0,5246732.5623,3876997.7459,high,demand_item_scale::item:268091,1.8
demand_item_268967_low,7933642.007199999,0.07947299999999999,0.045412999999999995,-0.03551500000000002,-0.191549,0.10217899999999999,-352606.1359,8270946.789800003,0.05071400000000004,-1367315.5429000002,0.0,-74152716.50529999,-9179490.122499999,-1367315.5429000002,-64000588.8483,-445079.98110000044,-62543982.9107,0.0,-14351.999999999996,0.0,0.0,0.0,0.0,0.0,112924.39510000031,322641.12900000066,64528.22580000013,-6938921.350799998,0.0,-10882279.2541,-2240568.7717,-1014709.4068999998,-75826298.58039999,-10552.45439999993,-7261562.479699999,0.0,145188.50800000038,-725167.6417999999,40.136877617518834,52.99825279752457,52.99808607973111,-20.69940259361796,-47.889165566622665,52.9979564103362,-59.41349453443425,43.664688211679376,5.710553725755149,-25.78647310163718,nan,-58.939092734907646,-32.87677421990388,-25.78647310163718,-61.13151372045829,-1.5779421617035347,-60.679779236045576,nan,-40.916443140782086,nan,nan,nan,nan,nan,2.6971177022343946,2.6971177034382694,2.697117703460816,-29.99918913659147,nan,-60.89779306180911,-46.77075639429976,-21.548415756073403,-59.6706884520795,-0.6678470070260928,-65.02161125427605,nan,2.6971177025069326,-34.02539452422045,27700107.3581,0.229427,0.131101,0.13606,0.208435,0.294977,240872.0607,27212904.5331,0.938789,3935137.1714,0.0,51659733.3721,18741406.4384,3935137.1714,40692694.4572,27761275.8602,40528216.2603,0.0,20724.3627,0.0,0.0,0.0,0.0,0.0,4299778.9401,12285082.6861,2457016.5372,16191441.6707,0.0,6987463.9779,2549964.7677,3694265.1107,51248318.0319,1569518.1739,3906358.9846,0.0,5528287.2087,1406086.5345,low,demand_item_scale::item:268967,0.2
demand_item_268967_high,-1713471.8123000003,-0.012826000000000004,-0.007329000000000002,0.006024000000000002,0.03062300000000001,-0.016491000000000006,1127999.6085,-3531151.503399998,-0.146177,1367315.5428,0.0,17997153.061600015,2036507.6601999998,1367315.5428,15200942.742200002,-1009853.2131999992,15432178.75469999,0.0,14352.0,0.0,0.0,0.0,0.0,0.0,-78859.31380000012,-225312.32499999925,-45062.46499999985,1506648.3425000012,0.0,2590961.6833999977,529859.3176999995,239315.93439999968,18047989.9825,-1621.3510000000242,1731960.6677,0.0,-101390.54629999958,892547.1765999999,-8.668579747982017,-8.553289675500489,-8.553122957707032,3.511001019962116,7.656056242249693,-8.553511965891765,190.06588868171406,-18.641956397822764,-16.45998367255018,25.786473099751255,nan,14.30474732757977,7.293847659075155,25.786473099751255,14.519501406640314,-3.5802328343364476,14.972202862478486,nan,40.9164431407821,nan,nan,nan,nan,nan,-1.8834978132730933,-1.883497812085618,-1.8834978121013632,6.513725448664815,nan,14.499154519244955,11.060549171447045,5.082124218458729,14.202671205032047,-0.10261256496770894,15.50835285900319,nan,-1.8834978130127003,41.8789643452815,18052993.5386,0.137128,0.078359,0.177599,0.430607,0.176307,1721477.8051,15410806.2399,0.741898,6669768.2571,0.0,143809602.939,29957404.2211,6669768.2571,119894226.0477,27196502.6281,118504377.9257,0.0,49428.3627,0.0,0.0,0.0,0.0,0.0,4107995.2312,11737129.2321,2347425.8464,24637011.364,0.0,20460704.9154,5320392.8571,4948290.452,145122606.5948,1578449.2773,12899882.132,0.0,5281708.1544,3023801.3529,high,demand_item_scale::item:268967,1.8
capacity_M-1430_low,-10800838.594300002,0.07369499999999998,0.042112,-0.028467999999999993,-0.182089,0.094751,1018264.5695999999,-10405983.302399999,-0.1920369999999999,0.0,0.0,-74308698.2875,-10126428.8101,0.0,-64293085.416,-1641091.9384999983,-62932885.7655,0.0,-3213.0901999999987,0.0,0.0,0.0,0.0,0.0,-207132.65590000013,-591807.5884000007,-118361.5177000002,-7882401.471899999,0.0,-10930019.232300002,-2244027.3382,-1018264.5696,-76117313.4311,0.0,-7290593.883399999,0.0,-266313.4148000004,272151.1244999999,-54.64223573896696,49.145071155154234,49.14573802632807,-16.59216086259653,-45.524070962838515,49.145219348748434,171.57573360463363,-54.9361551927267,-21.623961940151442,0.0,nan,-59.063072342928955,-36.26827952323314,0.0,-61.410897992748694,-5.818163635648022,-61.057090342171094,nan,-9.160271911545717,nan,nan,nan,nan,nan,-4.947214040367388,-4.947214041340486,-4.947214042217795,-34.078157202172726,nan,-61.164948429293695,-46.84295224621385,-21.6239133551093,-59.89969945243363,0.0,-65.28156476301807,nan,-4.947214041707426,12.769529206153745,8965626.7566,0.223649,0.1278,0.143107,0.217895,0.287549,1611742.7662,8535974.4409,0.696038,5302452.7143,0.0,51503751.5899,17794467.7508,5302452.7143,40400197.8895,26565263.9028,40139313.4055,0.0,31863.2725,0.0,0.0,0.0,0.0,0.0,3979721.8891,11370633.9687,2274126.7937,15247961.5496,0.0,6939723.9997,2546506.2012,3690709.948,50957303.1812,1580070.6283,3877327.5809,0.0,5116785.2859,2403405.3008,low,capacity_node_scale::M-1430,0.2
capacity_M-1430_high,17277396.883,-0.003374000000000016,-0.0019279999999999992,-0.0013050000000000006,0.010946999999999985,-0.0043380000000000085,-233061.24930000002,16694532.400600001,0.04395300000000002,0.0,0.0,16718598.836200014,3187604.6152000017,0.0,14029434.324100003,13111644.1587,14728389.163599998,0.0,3213.0901000000013,0.0,0.0,0.0,0.0,0.0,373018.90940000024,1065768.3126999997,213153.66259999992,2681289.0251,0.0,2381060.9626,506315.5900999997,233061.2494000001,16781898.004800007,-1580070.6283,1615520.7125000004,0.0,479595.74069999997,-279686.21129999985,87.40761980600305,-2.250023340491094,-2.250023340491083,-0.7606003205595224,2.736859474378971,-2.2500233404910883,-39.27039790765584,88.13520031478826,4.949244151676381,0.0,nan,13.288509088322916,11.416555368296716,0.0,13.400510406347124,46.484715120490016,14.28939062332913,nan,9.16027162645345,nan,nan,nan,nan,nan,8.909287518609037,8.909287519715742,8.909287522298067,11.592074982168262,nan,13.324539315909965,10.569085592153357,4.949299439377372,13.206333768451147,-100.0,14.465724151662993,nan,8.909287519428819,-13.12308097317392,37043862.2339,0.14658,0.08376,0.17027,0.410931,0.18846,360416.9473,35636490.1439,0.932028,5302452.7143,0.0,142531048.7136,31108501.1761,5302452.7143,118722717.6296,41318000.0,117800588.3346,0.0,38289.4528,0.0,0.0,0.0,0.0,0.0,4559873.4544,13028209.8698,2605641.974,25811652.0466,0.0,20250804.1946,5296849.1295,4942035.767,143856514.6171,0.0,12783442.1768,0.0,5862694.4414,1851567.965,high,capacity_node_scale::M-1430,1.8
capacity_M-1810_low,-1927762.5324000008,0.006874999999999992,0.003929000000000002,-0.031033000000000005,0.011392000000000013,0.008839000000000014,2485274.9978,-2653660.845499998,-0.4687029999999999,0.0,0.0,-19881381.486399993,-3477979.112399999,0.0,-14533849.422299996,-28206355.8413,-14512058.103100002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-353497.15599999996,-1009991.8742999993,-201998.37479999987,-2122691.6689999998,0.0,-2513268.897500001,-1355287.4433,-2485274.9976999997,-19407027.39279999,-1580070.6283,-1112699.7945999987,0.0,-454496.3434999995,709612.0268000001,-9.752692240002467,4.584739320058146,4.585239473438523,-18.087133906454905,2.8481139245569853,4.584591126463974,418.7643306928523,-14.009432823482198,-52.77741181769557,0.0,nan,-15.80239595189008,-12.456545243144191,0.0,-13.882313137404937,-100.0,-14.079507587709509,nan,0.0,nan,nan,nan,nan,nan,-8.44302452355674,-8.443024523706406,-8.443024521269136,-9.177078920148931,nan,-14.064381703030845,-28.29094989427306,-52.777414454276084,-15.272151048080765,-100.0,-9.963356190826708,nan,-8.443024524906043,33.29551372572248,17838702.8185,0.156829,0.089617,0.140542,0.411376,0.201637,3078753.1944,16288296.8978,0.419372,5302452.7143,0.0,105931068.391,24442917.4485,5302452.7143,90159433.8832,0.0,88560141.0679,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,3833357.389,10952449.6828,2190489.9366,21007671.3525,0.0,15356474.3345,3435246.0961,2223699.5199,107667589.2195,0.0,10055221.6697,0.0,4928602.3572,2840866.2031,low,capacity_node_scale::M-1810,0.2
capacity_M-1810_high,1934126.7360999994,0.006433999999999995,0.0036769999999999997,-0.0041180000000000105,-0.014263999999999999,0.008272000000000002,-158690.9646,1836361.253800001,0.029928000000000066,0.0,0.0,2574565.460500002,1283572.1974,0.0,1089677.9942000061,110406044.1587,775627.552399993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380375.52610000037,1086787.2173999995,217357.44350000005,1183606.3128000014,0.0,230029.11989999935,99965.88459999952,158690.96470000036,1709687.8069000095,-1580070.6283,96819.09550000168,0.0,489054.2478,-230447.0133,9.784889213953143,4.290649132400599,4.291149285780972,-2.4001165670989426,-3.5661426457058276,4.29050093880642,-26.739139787970434,9.694675063086045,3.369985643104475,0.0,nan,2.0463519015875056,4.597174000484981,0.0,1.0408289431713338,391.4225743300114,0.7525089778216554,nan,0.0,nan,nan,nan,nan,nan,9.084995000704051,9.084995000497745,9.084995001409645,5.117110836954105,nan,1.28725475746108,2.0867380173382513,3.369968644062224,1.3454203935284765,-100.0,0.8669392582093186,nan,9.08499499993201,-10.812741899235663,21700592.087,0.156388,0.089365,0.167457,0.38572,0.20107,434787.232,20778318.9971,0.918003,5302452.7143,0.0,128387015.3379,29204468.7583,5302452.7143,105782961.2997,138612400.0,103847826.7234,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4567230.0711,13049228.7745,2609845.7549,24313969.3343,0.0,18099772.3519,4890499.424,4867665.4823,128784304.4192,0.0,11264740.5598,0.0,5872152.9485,1900807.163,high,capacity_node_scale::M-1810,1.8
capacity_SDC-1450_low,-3065561.5727000013,-0.08537600000000001,-0.048786,0.07322100000000001,0.17071199999999997,-0.10976899999999999,6549.304000000004,-2970762.083499998,-0.0012349999999999861,0.0,0.0,-135248.28239999712,-8378957.988699999,0.0,-193666.45450000465,-38050.05350000039,-147472.92149999738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2924878.3016999997,-8356795.1475,-1671359.0295000002,-8372217.730799999,0.0,-31174.123500000685,-6740.257799999788,-6549.303899999708,-187437.3300999999,-5046.368699999992,-15422.583199998364,0.0,-3760557.8164,2930.4613000000827,-15.508901152933854,-56.93479333662324,-56.93445990103632,42.67579775608335,42.67970718828752,-56.93471923982614,1.1035458484440646,-15.683500743479343,-0.139064831236099,0.0,nan,-0.10749991954833724,-30.009630852734738,0.0,-0.18498460300922714,-0.13489886362522294,-0.14307730181960626,nan,0.0,nan,nan,nan,nan,nan,-69.85860794215864,-69.8586079406176,-69.85860794120158,-36.19579045524666,nan,-0.1744519946105104,-0.14069952218399426,-0.1390813196274772,-0.14750178682172566,-0.3193761474719258,-0.13809716740307543,nan,-69.85860794101713,0.13749938100238987,16700903.7782,0.064578,0.036902,0.244796,0.570696,0.083029,600027.5006,15971195.6598,0.88684,5302452.7143,0.0,125677201.595,19541938.5722,5302452.7143,104499616.851,28168305.7878,102924726.2495,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,1261976.2433,3605646.4096,721129.2819,14758145.2907,0.0,17838569.1085,4783793.2816,4702425.2137,126887179.2822,1575024.2596,11152498.8811,0.0,1622540.8843,2134184.6376,low,capacity_node_scale::SDC-1450,0.2
