day,node_id,output_item_id,desired_qty,planned_qty_after_lot_rule,actual_qty,cap_qty,max_from_inputs_qty,binding_cause,binding_input_item_id,shortfall_vs_desired_qty,shortfall_vs_lot_plan_qty,lot_policy_mode,lot_fixed_qty,lot_min_qty,lot_max_qty,campaign_started_qty,campaign_remaining_start_qty,campaign_remaining_end_qty
289,M-1430,item:268967,4568.970095,4568.970095,4568.970095,5200.0,69258.429589,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
289,M-1810,item:268091,10286.093567,10286.093567,10286.093567,11900.0,73047.81788,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
289,SDC-1450,item:773474,39498.970655,39498.970655,39498.970655,2000000.0,436166119.60127,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
290,M-1430,item:268967,4572.651162,4572.651162,4572.651162,5200.0,64689.459494,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
290,M-1810,item:268091,10292.875857,10292.875857,10292.875857,11900.0,73013.906433,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
290,SDC-1450,item:773474,40715.718601,40715.718601,40715.718601,2000000.0,436145458.951716,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
291,M-1430,item:268967,4573.387376,4573.387376,4573.387376,5200.0,60116.808332,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
291,M-1810,item:268091,10294.232315,10294.232315,10294.232315,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
291,SDC-1450,item:773474,41645.455967,41645.455967,41645.455967,2000000.0,436224554.61375,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
292,M-1430,item:268967,4573.534618,4573.534618,4573.534618,5200.0,63522.323855,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
292,M-1810,item:268091,10294.503606,10294.503606,10294.503606,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
292,SDC-1450,item:773474,42333.26533,42333.26533,42333.26533,2000000.0,436251634.957182,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
293,M-1430,item:268967,4573.564067,4573.564067,4573.564067,5200.0,70569.405787,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
293,M-1810,item:268091,10294.557864,10294.557864,10294.557864,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
293,SDC-1450,item:773474,42835.411537,42835.411537,42835.411537,2000000.0,436224505.560308,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
294,M-1430,item:268967,5812.65567,5812.65567,5200.0,5200.0,70546.406477,capacity,,612.65567,612.65567,none,0.0,0.0,0.0,0.0,0.0,0.0
294,M-1810,item:268091,11214.340144,11214.340144,11214.340144,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
294,SDC-1450,item:773474,43200.052735,43200.052735,43200.052735,2000000.0,436196719.357779,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
295,M-1430,item:268967,6060.473991,6060.473991,5200.0,5200.0,65346.406477,capacity,,860.473991,860.473991,none,0.0,0.0,0.0,0.0,0.0,0.0
295,M-1810,item:268091,11398.2966,11398.2966,11398.2966,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
295,SDC-1450,item:773474,44673.877148,44673.877148,44673.877148,2000000.0,436156829.736034,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
296,M-1430,item:268967,6110.037655,6110.037655,5200.0,5200.0,66279.354613,capacity,,910.037655,910.037655,none,0.0,0.0,0.0,0.0,0.0,0.0
296,M-1810,item:268091,11435.087891,11435.087891,11435.087891,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
296,SDC-1450,item:773474,46074.773321,46074.773321,46074.773321,2000000.0,436140832.640384,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
297,M-1430,item:268967,6119.950388,6119.950388,5200.0,5200.0,61079.354613,capacity,,919.950388,919.950388,none,0.0,0.0,0.0,0.0,0.0,0.0
297,M-1810,item:268091,11442.446149,11442.446149,11442.446149,11900.0,71864.912109,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
297,SDC-1450,item:773474,47180.904611,47180.904611,47180.904611,2000000.0,436117006.407681,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
298,M-1430,item:268967,6121.932934,6121.932934,5200.0,5200.0,60448.324707,capacity,,921.932934,921.932934,none,0.0,0.0,0.0,0.0,0.0,0.0
298,M-1810,item:268091,11443.917801,11443.917801,11443.917801,11900.0,71864.912109,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
298,SDC-1450,item:773474,48006.856667,48006.856667,48006.856667,2000000.0,436111699.445846,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
299,M-1430,item:268967,6122.329444,6122.329444,5200.0,5200.0,64280.250153,capacity,,922.329444,922.329444,none,0.0,0.0,0.0,0.0,0.0,0.0
299,M-1810,item:268091,11444.212131,11444.212131,11444.212131,11900.0,71856.082199,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
299,SDC-1450,item:773474,48611.582465,48611.582465,48611.582465,2000000.0,436108421.051095,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
300,M-1430,item:268967,6122.408746,6122.408746,5200.0,5200.0,63653.81422,capacity,,922.408746,922.408746,none,0.0,0.0,0.0,0.0,0.0,0.0
300,M-1810,item:268091,11444.270997,11444.270997,11444.270997,11900.0,71856.082199,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
300,SDC-1450,item:773474,49051.117851,49051.117851,49051.117851,2000000.0,436073267.013198,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
301,M-1430,item:268967,4284.824606,4284.824606,4284.824606,5200.0,63653.81422,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
301,M-1810,item:268091,8180.854199,8180.854199,8180.854199,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
301,SDC-1450,item:773474,49369.708078,49369.708078,49369.708078,2000000.0,436100487.685905,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
302,M-1430,item:268967,3917.307778,3917.307778,3917.307778,5200.0,69141.640776,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
302,M-1810,item:268091,7049.796566,7049.796566,7049.796566,11900.0,75119.145801,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
302,SDC-1450,item:773474,47833.239158,47833.239158,47833.239158,2000000.0,436086750.518001,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
303,M-1430,item:268967,3843.804412,3843.804412,3843.804412,5200.0,69797.867616,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
303,M-1810,item:268091,7301.959313,7301.959313,7301.959313,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
303,SDC-1450,item:773474,45523.397925,45523.397925,45523.397925,2000000.0,436045949.785112,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
304,M-1430,item:268967,3829.103739,3829.103739,3829.103739,5200.0,71154.063204,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
304,M-1810,item:268091,7352.391863,7352.391863,7352.391863,11900.0,75998.040687,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
304,SDC-1450,item:773474,43378.919624,43378.919624,43378.919624,2000000.0,436043190.06161,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
305,M-1430,item:268967,3826.163605,3826.163605,3826.163605,5200.0,76442.267242,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
305,M-1810,item:268091,7362.478373,7362.478373,7362.478373,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
305,SDC-1450,item:773474,41668.023398,41668.023398,41668.023398,2000000.0,436041238.262037,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
306,M-1430,item:268967,3825.575578,3825.575578,3825.575578,5200.0,77816.103638,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
306,M-1810,item:268091,7364.495675,7364.495675,7364.495675,11900.0,75937.521627,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
306,SDC-1450,item:773474,40380.345598,40380.345598,40380.345598,2000000.0,436010186.590969,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
307,M-1430,item:268967,3825.457972,3825.457972,3825.457972,5200.0,73990.52806,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
307,M-1810,item:268091,7364.899135,7364.899135,7364.899135,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
307,SDC-1450,item:773474,39433.711596,39433.711596,39433.711596,2000000.0,436000027.716835,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
308,M-1430,item:268967,6924.634451,6924.634451,5200.0,5200.0,75365.070088,capacity,,1724.634451,1724.634451,none,0.0,0.0,0.0,0.0,0.0,0.0
308,M-1810,item:268091,9587.608398,9587.608398,9587.608398,11900.0,75935.100865,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
308,SDC-1450,item:773474,38744.386066,38744.386066,38744.386066,2000000.0,435991838.150024,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
309,M-1430,item:268967,7544.469747,7544.469747,5200.0,5200.0,70165.070088,capacity,,2344.469747,2344.469747,none,0.0,0.0,0.0,0.0,0.0,0.0
309,M-1810,item:268091,10032.150251,10032.150251,10032.150251,11900.0,73712.391602,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
309,SDC-1450,item:773474,40898.550466,40898.550466,40898.550466,2000000.0,435986558.999384,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
310,M-1430,item:268967,7668.436806,7668.436806,5200.0,5200.0,64965.070088,capacity,,2468.436806,2468.436806,none,0.0,0.0,0.0,0.0,0.0,0.0
310,M-1810,item:268091,10121.058621,10121.058621,10121.058621,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
310,SDC-1450,item:773474,43190.579973,43190.579973,43190.579973,2000000.0,435950346.458628,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
311,M-1430,item:268967,7693.230218,7693.230218,5200.0,5200.0,64965.070088,capacity,,2493.230218,2493.230218,none,0.0,0.0,0.0,0.0,0.0,0.0
311,M-1810,item:268091,10138.840295,10138.840295,10138.840295,11900.0,73178.941379,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
311,SDC-1450,item:773474,45051.7766,45051.7766,45051.7766,2000000.0,435950545.392696,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
312,M-1430,item:268967,7698.1889,7698.1889,5200.0,5200.0,63594.173827,capacity,,2498.1889,2498.1889,none,0.0,0.0,0.0,0.0,0.0,0.0
312,M-1810,item:268091,10142.39663,10142.39663,10142.39663,11900.0,73161.159705,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
312,SDC-1450,item:773474,46454.567325,46454.567325,46454.567325,2000000.0,435912888.735317,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
313,M-1430,item:268967,7699.180637,7699.180637,5200.0,5200.0,62678.998433,capacity,,2499.180637,2499.180637,none,0.0,0.0,0.0,0.0,0.0,0.0
313,M-1810,item:268091,10143.107897,10143.107897,10143.107897,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
313,SDC-1450,item:773474,47485.118725,47485.118725,47485.118725,2000000.0,435916690.341355,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
314,M-1430,item:268967,7699.378984,7699.378984,5200.0,5200.0,61305.162038,capacity,,2499.378984,2499.378984,none,0.0,0.0,0.0,0.0,0.0,0.0
314,M-1810,item:268091,10143.250151,10143.250151,10143.250151,11900.0,73156.892103,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
314,SDC-1450,item:773474,48235.11198,48235.11198,48235.11198,2000000.0,435915519.253819,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
315,M-1430,item:268967,4611.990082,4611.990082,4611.990082,5200.0,56105.162038,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
315,M-1810,item:268091,6938.25003,6938.25003,6938.25003,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
315,SDC-1450,item:773474,48778.994955,48778.994955,48778.994955,2000000.0,435921355.711853,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
316,M-1430,item:268967,3994.512302,3994.512302,3994.512302,5200.0,65718.629927,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
316,M-1810,item:268091,6297.250006,6297.250006,6297.250006,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
316,SDC-1450,item:773474,48037.465292,48037.465292,48037.465292,2000000.0,435899496.865968,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
317,M-1430,item:268967,3871.016746,3871.016746,3871.016746,5200.0,70749.693203,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
317,M-1810,item:268091,6169.050001,6169.050001,6169.050001,11900.0,77002.749994,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
317,SDC-1450,item:773474,45994.844266,45994.844266,45994.844266,2000000.0,435890272.723405,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
318,M-1430,item:268967,3846.317635,3846.317635,3846.317635,5200.0,66878.676457,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
318,M-1810,item:268091,6143.41,6143.41,6143.41,11900.0,77002.749994,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
318,SDC-1450,item:773474,43862.066219,43862.066219,43862.066219,2000000.0,435896480.363994,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
319,M-1430,item:268967,3841.377813,3841.377813,3841.377813,5200.0,72076.163235,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
319,M-1810,item:268091,6138.282,6138.282,6138.282,11900.0,70859.339994,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
319,SDC-1450,item:773474,42090.119786,42090.119786,42090.119786,2000000.0,435874363.804475,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
320,M-1430,item:268967,3840.389848,3840.389848,3840.389848,5200.0,68234.785422,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
320,M-1810,item:268091,6137.2564,6137.2564,6137.2564,11900.0,77156.59,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
320,SDC-1450,item:773474,40735.190445,40735.190445,40735.190445,2000000.0,435892868.209472,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
321,M-1430,item:268967,3840.192255,3840.192255,3840.192255,5200.0,68388.907876,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
321,M-1810,item:268091,6137.05128,6137.05128,6137.05128,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
321,SDC-1450,item:773474,39732.742686,39732.742686,39732.742686,2000000.0,435903909.484404,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
322,M-1430,item:268967,4852.038451,4852.038451,4852.038451,5200.0,69748.715621,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
322,M-1810,item:268091,13269.69597,13269.69597,11900.0,11900.0,83300.0,capacity,,1369.69597,1369.69597,none,0.0,0.0,0.0,0.0,0.0,0.0
322,SDC-1450,item:773474,39000.899255,39000.899255,39000.899255,2000000.0,435875529.149113,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
323,M-1430,item:268967,5054.40769,5054.40769,5054.40769,5200.0,70096.67717,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
323,M-1810,item:268091,14696.224908,14696.224908,11900.0,11900.0,71400.0,capacity,,2796.224908,2796.224908,none,0.0,0.0,0.0,0.0,0.0,0.0
323,SDC-1450,item:773474,40423.363312,40423.363312,40423.363312,2000000.0,435937905.396145,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
324,M-1430,item:268967,5094.881538,5094.881538,5094.881538,5200.0,73525.276308,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
324,M-1810,item:268091,14981.530696,14981.530696,11900.0,11900.0,71400.0,capacity,,3081.530696,3081.530696,none,0.0,0.0,0.0,0.0,0.0,0.0
324,SDC-1450,item:773474,42382.959642,42382.959642,42382.959642,2000000.0,435951988.886242,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
325,M-1430,item:268967,5102.976308,5102.976308,5102.976308,5200.0,68430.39477,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
325,M-1810,item:268091,15038.591854,15038.591854,11900.0,11900.0,71400.0,capacity,,3138.591854,3138.591854,none,0.0,0.0,0.0,0.0,0.0,0.0
325,SDC-1450,item:773474,44136.215878,44136.215878,44136.215878,2000000.0,435974054.315132,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
326,M-1430,item:268967,5104.595262,5104.595262,5104.595262,5200.0,68179.456913,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
326,M-1810,item:268091,15050.004085,15050.004085,11900.0,11900.0,83300.0,capacity,,3150.004085,3150.004085,none,0.0,0.0,0.0,0.0,0.0,0.0
326,SDC-1450,item:773474,45513.183392,45513.183392,45513.183392,2000000.0,435948243.072375,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
327,M-1430,item:268967,5104.919052,5104.919052,5104.919052,5200.0,63074.861652,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
327,M-1810,item:268091,15052.286531,15052.286531,11900.0,11900.0,83300.0,capacity,,3152.286531,3152.286531,none,0.0,0.0,0.0,0.0,0.0,0.0
327,SDC-1450,item:773474,46542.625767,46542.625767,46542.625767,2000000.0,435902729.888983,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
328,M-1430,item:268967,5104.98381,5104.98381,5104.98381,5200.0,57969.9426,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
328,M-1810,item:268091,15052.743021,15052.743021,11900.0,11900.0,83300.0,capacity,,3152.743021,3152.743021,none,0.0,0.0,0.0,0.0,0.0,0.0
328,SDC-1450,item:773474,47297.299861,47297.299861,47297.299861,2000000.0,435860609.517493,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
329,M-1430,item:268967,6512.539619,6512.539619,5200.0,5200.0,56706.336602,capacity,,1312.539619,1312.539619,none,0.0,0.0,0.0,0.0,0.0,0.0
329,M-1810,item:268091,15973.748604,15973.748604,11900.0,11900.0,83300.0,capacity,,4073.748604,4073.748604,none,0.0,0.0,0.0,0.0,0.0,0.0
329,SDC-1450,item:773474,47846.210525,47846.210525,47846.210525,2000000.0,435881453.67905,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
330,M-1430,item:268967,6794.050781,6794.050781,5200.0,5200.0,51506.336602,capacity,,1594.050781,1594.050781,none,0.0,0.0,0.0,0.0,0.0,0.0
330,M-1810,item:268091,16157.949721,16157.949721,11900.0,11900.0,71400.0,capacity,,4257.949721,4257.949721,none,0.0,0.0,0.0,0.0,0.0,0.0
330,SDC-1450,item:773474,48427.657273,48427.657273,48427.657273,2000000.0,435847070.386688,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
331,M-1430,item:268967,6850.353013,6850.353013,5200.0,5200.0,50146.528857,capacity,,1650.353013,1650.353013,none,0.0,0.0,0.0,0.0,0.0,0.0
331,M-1810,item:268091,16194.789944,16194.789944,11900.0,11900.0,83300.0,capacity,,4294.789944,4294.789944,none,0.0,0.0,0.0,0.0,0.0,0.0
331,SDC-1450,item:773474,48899.321888,48899.321888,48899.321888,2000000.0,435805698.98369,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
332,M-1430,item:268967,6861.613459,6861.613459,5200.0,5200.0,59089.895013,capacity,,1661.613459,1661.613459,none,0.0,0.0,0.0,0.0,0.0,0.0
332,M-1810,item:268091,16202.157989,16202.157989,11900.0,11900.0,71400.0,capacity,,4302.157989,4302.157989,none,0.0,0.0,0.0,0.0,0.0,0.0
332,SDC-1450,item:773474,49254.697153,49254.697153,49254.697153,2000000.0,435822027.557755,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
333,M-1430,item:268967,6863.865549,6863.865549,5200.0,5200.0,58944.302703,capacity,,1663.865549,1663.865549,none,0.0,0.0,0.0,0.0,0.0,0.0
333,M-1810,item:268091,16203.631598,16203.631598,11900.0,11900.0,83300.0,capacity,,4303.631598,4303.631598,none,0.0,0.0,0.0,0.0,0.0,0.0
333,SDC-1450,item:773474,49515.739496,49515.739496,49515.739496,2000000.0,435801340.835249,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
334,M-1430,item:268967,6864.315967,6864.315967,5200.0,5200.0,67790.420928,capacity,,1664.315967,1664.315967,none,0.0,0.0,0.0,0.0,0.0,0.0
334,M-1810,item:268091,16203.92632,16203.92632,11900.0,11900.0,71400.0,capacity,,4303.92632,4303.92632,none,0.0,0.0,0.0,0.0,0.0,0.0
334,SDC-1450,item:773474,49705.706785,49705.706785,49705.706785,2000000.0,435754934.571221,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
335,M-1430,item:268967,6864.40605,6864.40605,5200.0,5200.0,62590.420928,capacity,,1664.40605,1664.40605,none,0.0,0.0,0.0,0.0,0.0,0.0
335,M-1810,item:268091,16203.985264,16203.985264,11900.0,11900.0,59500.0,capacity,,4303.985264,4303.985264,none,0.0,0.0,0.0,0.0,0.0,0.0
335,SDC-1450,item:773474,49843.465606,49843.465606,49843.465606,2000000.0,435720232.841631,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
336,M-1430,item:268967,4859.052639,4859.052639,4859.052639,5200.0,57390.420928,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
336,M-1810,item:268091,11111.311338,11111.311338,11111.311338,11900.0,71400.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
336,SDC-1450,item:773474,49943.230969,49943.230969,49943.230969,2000000.0,435699148.943571,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
337,M-1430,item:268967,4457.981957,4457.981957,4457.981957,5200.0,62931.368289,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
337,M-1810,item:268091,10092.776553,10092.776553,10092.776553,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
337,SDC-1450,item:773474,49357.094443,49357.094443,49357.094443,2000000.0,435684177.964357,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
338,M-1430,item:268967,4377.76782,4377.76782,4377.76782,5200.0,63577.981594,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
338,M-1810,item:268091,9889.069596,9889.069596,9889.069596,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
338,SDC-1450,item:773474,47976.559977,47976.559977,47976.559977,2000000.0,435657519.923022,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
339,M-1430,item:268967,4361.724993,4361.724993,4361.724993,5200.0,59200.213774,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
339,M-1810,item:268091,9848.328205,9848.328205,9848.328205,11900.0,73410.930404,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
339,SDC-1450,item:773474,46558.363843,46558.363843,46558.363843,2000000.0,435618649.140131,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
340,M-1430,item:268967,4358.516427,4358.516427,4358.516427,5200.0,60038.488781,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
340,M-1810,item:268091,9840.179927,9840.179927,9840.179927,11900.0,73451.671795,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
340,SDC-1450,item:773474,45385.296807,45385.296807,45385.296807,2000000.0,435615466.786935,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
341,M-1430,item:268967,4357.874714,4357.874714,4357.874714,5200.0,60784.956164,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
341,M-1810,item:268091,9838.550271,9838.550271,9838.550271,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
341,SDC-1450,item:773474,44489.67344,44489.67344,44489.67344,2000000.0,435582168.054141,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
342,M-1430,item:268967,4357.746372,4357.746372,4357.746372,5200.0,56427.08145,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
342,M-1810,item:268091,9838.22434,9838.22434,9838.22434,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
342,SDC-1450,item:773474,43827.424367,43827.424367,43827.424367,2000000.0,435585454.820111,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
343,M-1430,item:268967,4714.977846,4714.977846,4714.977846,5200.0,66831.060071,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
343,M-1810,item:268091,10581.816297,10581.816297,10581.816297,11900.0,73461.77566,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
343,SDC-1450,item:773474,43344.052146,43344.052146,43344.052146,2000000.0,435562994.069811,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
344,M-1430,item:268967,4786.42414,4786.42414,4786.42414,5200.0,71774.064182,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
344,M-1810,item:268091,10730.534688,10730.534688,10730.534688,11900.0,72718.183703,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
344,SDC-1450,item:773474,43682.923568,43682.923568,43682.923568,2000000.0,435557305.406593,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
345,M-1430,item:268967,4800.713399,4800.713399,4800.713399,5200.0,72187.640042,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
345,M-1810,item:268091,10760.278366,10760.278366,10760.278366,11900.0,72569.465312,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
345,SDC-1450,item:773474,44256.428199,44256.428199,44256.428199,2000000.0,435555963.90831,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
346,M-1430,item:268967,4803.571251,4803.571251,4803.571251,5200.0,67386.926643,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
